Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Stephon Gilmore,CB,2021,2,5,9,67,132,0,0,0,0,0,0,0,0,0,0,0,374,27,1.0,GilmSt00
Tashaun Gipson,DB,2021,0,1,9,47,140,0,0,0,0,0,0,0,0,0,0,0,408,27,1.0,GipsTa00
Chris Givens,WR,2015,0,0,2,12,60,0,0,0,0,0,11,42,0,107,1779,5,1,,,GiveCh00
Cordy Glenn,T,2019,0,0,6,38,97,0,0,0,0,0,0,0,0,0,0,0,,,,GlenCo00
Brittan Golden,WR,2017,0,0,0,3,44,0,0,0,0,0,0,0,0,18,293,1,16,,,GoldBr00
Robert Golden,S,2017,0,0,0,9,92,2,2,69,0,0,0,0,0,0,0,0,85,2,,GoldRo00
Najee Goode,ILB,2019,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,79,1,2.0,GoodNa00
Stephen Goodin,G,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,GoodSt00
Josh Gordon,WR,2021,1,1,4,28,75,0,2,0,0,1,6,89,0,252,4284,21,,,,GordJo02
Gino Gradkowski,G,2018,0,0,1,11,60,0,0,0,0,0,0,0,0,0,0,0,,,,GradGi00
T.J. Graham,WR,2015,0,0,1,7,47,0,0,0,0,0,5,19,0,61,794,4,9,,,GrahT.00
Cyrus Gray,RB,2014,0,0,0,1,35,0,0,0,0,0,24,99,1,9,64,0,10,,,GrayCy00
Jonas Gray,RB,2015,0,0,0,5,16,0,0,0,0,0,134,588,5,8,83,0,1,,,GrayJo00
Isaiah Green,CB,2013,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,GreeIs00
Jonte Green,DB,2013,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,29,1,1.0,GreeJo03
Ladarius Green,TE,2016,0,0,2,11,53,0,0,0,0,0,0,0,0,95,1391,8,16,,,GreeLa00
Chris Greenwood,CB,2013,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,,,GreeCh01
John Griffin,RB,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,GrifJo00
Robert Griffin III,QB,2020,0,1,3,36,56,799,1268,9271,43,30,307,1809,10,0,0,0,,,,GrifRo01
Jonathan Grimes,RB,2016,0,0,0,7,53,0,1,0,0,0,141,619,2,53,436,1,12,,,GrimJo01
Jose Gumbs,S,2013,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,6,1,,GumbJo00
Harland Gunn,G,2014,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,,,,GunnHa00
Winston Guy,DB,2016,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,39,,2.0,GuyxWi00
Saalim Hakim,WR,2015,0,0,0,0,21,0,0,0,0,0,2,-3,0,0,0,0,5,,,HakiSa00
Adrian Hamilton,LB,2012,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,HamiAd00
James Hanna,TE,2017,0,0,4,3,78,0,0,0,0,0,0,0,0,37,374,1,20,,,HannJa00
Cory Harkey,TE,2016,0,0,2,1,64,0,0,0,0,0,0,0,0,27,215,3,9,,,HarkCo00
Bryce Harris,T,2017,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,,,,HarrBr01
DaJohn Harris,DT,2012,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,,,HarrDa02
Josh Harris,LS,2021,0,1,0,7,156,0,0,0,0,0,0,0,0,0,0,0,17,,,HarrJo02
Mike Harris,CB,2014,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,102,2,2.0,HarrMi00
Mike Harris,T,2015,0,0,2,15,48,0,0,0,0,0,0,0,0,0,0,0,,,,HarrMi01
Damon Harrison,DT,2020,1,0,7,54,124,0,0,0,0,0,0,0,0,0,0,0,295,1,11.0,HarrDa03
Tysyn Hartman,DB,2012,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,19,,,HartTy00
Mario Harvey,LB,2014,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,22,,,HarvMa00
Casey Hayward,DB,2021,0,2,7,48,146,0,0,0,0,0,0,0,0,0,0,0,362,24,,HaywCa00
Johnny Hekker,P,2021,4,4,0,23,161,14,23,186,1,1,3,-6,0,0,0,0,7,,,HekkJo00
Cooper Helfet,TE,2015,0,0,0,3,24,0,0,0,0,0,0,0,0,25,315,2,1,,,HelfCo00
Junior Hemingway,WR,2014,0,0,0,2,31,0,0,0,0,0,0,0,0,25,233,2,12,,,HemiJu00
Dan Herron,RB,2015,0,0,0,5,35,0,0,0,0,0,112,468,1,31,277,0,9,,,HerrDa00
Justin Hickman,LB,2012,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,7,,,HickJu00
Akiem Hicks,DE,2021,0,1,6,52,138,0,0,0,0,0,1,1,1,0,0,0,250,,40.5,HickAk00
Dont'a Hightower,ILB,2021,0,2,8,65,117,0,0,0,0,0,0,0,0,0,0,0,353,1,27.0,HighDo01
Stephen Hill,WR,2013,0,0,2,4,23,0,0,0,0,0,0,0,0,45,594,4,,,,HillSt00
Will Hill,S,2015,0,0,2,13,50,0,0,0,0,0,0,0,0,0,0,0,167,4,1.0,HillWi01
Ronnie Hillman,RB,2016,0,0,1,17,56,0,0,0,0,0,494,1976,12,74,524,1,,,,HillRo00
T.Y. Hilton,WR,2021,0,4,8,71,143,0,1,0,0,0,9,55,0,631,9691,53,1,,,HiltT.00
Lamar Holmes,T,2014,0,0,1,10,21,0,0,0,0,0,0,0,0,0,0,0,,,,HolmLa00
Jayron Hosley,CB,2015,0,0,0,8,43,0,0,0,0,0,0,0,0,0,0,0,69,2,,HoslJa00
Jaye Howard,DT,2016,0,0,2,17,45,0,0,0,0,0,0,0,0,0,0,0,83,,7.5,HowaJa00
Delano Howell,DB,2013,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,17,,,HoweDe00
John Hughes,DT,2017,0,0,0,10,66,0,0,0,0,0,0,0,0,0,0,0,61,,5.5,HughJo00
Emil Igwenagu,FB,2012,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,IgweEm00
Duke Ihenacho,S,2016,0,0,2,9,36,0,0,0,0,0,0,0,0,0,0,0,112,,,IhenDu00
George Iloka,FS,2020,0,0,4,29,103,0,0,0,0,0,0,0,0,0,0,0,246,9,,IlokGe00
Melvin Ingram,DE,2021,0,3,6,55,128,0,0,0,0,0,1,0,0,0,0,0,277,3,51.0,IngrMe00
Bruce Irvin,DE,2021,0,0,5,40,127,0,0,0,0,0,0,0,0,0,0,0,216,3,52.0,IrviBr00
Asa Jackson,CB,2017,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,30,,,JackAs00
Jerrell Jackson,WR,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,JackJe00
Malik Jackson,DT,2021,0,1,5,45,142,0,0,0,0,0,0,0,0,0,0,0,206,,35.5,JackMa02
LaMichael James,RB,2015,0,0,0,2,18,0,0,0,0,0,44,193,0,5,45,0,,,,JameLa00
Alshon Jeffery,WR,2020,0,1,8,48,109,0,0,0,0,0,23,140,1,475,6786,46,,,,JeffAl00
A.J. Jenkins,WR,2014,0,0,0,2,28,0,0,0,0,0,4,4,0,17,223,0,,,,JenkA.00
Jackrabbit Jenkins,CB,2021,0,1,10,51,142,0,0,0,0,0,0,0,0,0,0,0,491,27,2.0,JenkJa03
Tony Jerod-Eddie,DT,2016,0,0,0,6,57,0,0,0,0,0,0,0,0,0,0,0,46,1,,JeroTo00
Cam Johnson,DE,2016,0,0,1,5,28,0,0,0,0,0,0,0,0,0,0,0,26,,3.0,JohnCa01
Damaris Johnson,WR,2015,0,0,0,6,44,0,0,0,0,0,9,37,0,52,601,1,1,,,JohnDa04
James-Michael Johnson,ILB,2015,0,0,2,11,48,0,0,0,0,0,0,0,0,0,0,0,80,,1.0,JohnJa04
Leonard Johnson,CB,2018,0,0,1,18,83,0,0,0,0,0,0,0,0,0,0,0,192,5,1.0,JohnLe03
Rishaw Johnson,G,2013,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,JohnRi02
Steven Johnson,LB,2017,0,0,0,8,74,0,0,0,0,0,0,0,0,0,0,0,50,,0.5,JohnSt02
Trumaine Johnson,CB,2019,0,0,5,30,102,0,0,0,0,0,0,0,0,0,0,0,339,23,,JohnTr05
Will Johnson,FB,2015,0,0,1,1,63,0,0,0,0,0,8,14,1,31,235,2,12,,,JohnWi00
Ben Jones,C,2021,0,0,9,55,160,0,0,0,0,0,0,0,0,0,0,0,,,,JoneBe01
Chandler Jones,DE,2021,2,4,9,73,139,0,0,0,0,0,0,0,0,0,0,0,331,1,107.5,JoneCh03
Dominique Jones,TE,2016,0,0,0,1,22,0,0,0,0,0,0,0,0,10,103,1,,,,JoneDo01
Marvin Jones,WR,2021,0,0,7,50,129,0,0,0,0,0,19,148,0,496,6857,55,4,,,JoneMa02
Josh Kaddu,LB,2014,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,KaddJo00
Matt Kalil,OT,2017,0,1,5,34,82,0,0,0,0,0,0,0,0,0,0,0,,,,KaliMa00
Jermaine Kearse,WR,2018,0,0,4,27,99,1,1,17,0,0,2,15,0,255,3290,17,9,,,KearJe01
Case Keenum,QB,2021,0,0,4,36,76,1356,2173,14876,78,48,143,450,6,0,0,0,,,,KeenCa00
Senio Kelemete,T,2021,0,0,1,25,97,0,0,0,0,0,0,0,0,1,10,0,,,,KeleSe00
Dennis Kelly,OT,2021,0,0,1,28,114,0,0,0,0,0,0,0,0,1,1,1,,,,KellDe00
Mychal Kendricks,ILB,2020,0,0,7,38,104,0,0,0,0,0,0,0,0,0,0,0,404,4,19.0,KendMy00
Marquette King,P,2018,0,0,0,14,84,0,0,0,0,0,4,13,0,0,0,0,6,,,KingMa00
Dre Kirkpatrick,CB,2021,0,0,5,31,119,0,0,0,0,0,0,0,0,0,0,0,313,13,3.0,KirkDr00
Ishmaa'ily Kitchen,NT,2015,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,26,,,KitcIs00
Kyle Knox,LB,2014,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,2,,,KnoxKy00
Peter Konz,C,2014,0,0,2,16,39,0,0,0,0,0,0,0,0,0,0,0,,,,KonzPe00
Luke Kuechly,ILB,2019,5,7,8,91,118,0,0,0,0,0,0,0,0,0,0,0,690,18,12.5,KuecLu00
Markus Kuhn,DT,2015,0,0,0,6,39,0,0,0,0,0,0,0,0,0,0,0,24,,1.5,KuhnMa00
Emmanuel Lamur,LB,2018,0,0,1,15,81,0,0,0,0,0,0,0,0,0,0,0,115,2,0.5,LamuEm00
Jeremy Lane,CB,2017,0,0,1,10,70,0,0,0,0,0,0,0,0,0,0,0,103,2,,LaneJe00
Jorvorskie Lane,FB,2015,0,0,0,1,41,0,0,0,0,0,17,71,2,14,95,1,1,,,LaneJo00
Ronald Leary,G,2019,0,0,5,31,77,0,0,0,0,0,0,0,0,0,0,0,,,,LearRo00
Josh LeRibeus,G,2018,0,0,1,11,50,0,0,0,0,0,0,0,0,0,0,0,,,,LeRiJo00
