Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Deveron Carr,CB,2013,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,CarrDe01
Tank Carradine,DE,2019,0,0,0,7,46,0,0,0,0,0,0,0,0,0,0,0,56,,5.5,CarrCo00
Chance Casey,CB,2014,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,,,CaseCh00
Mike Catapano,DE,2016,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,8,,2.0,CataMi00
Stefan Charles,DT,2016,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,36,,5.0,CharSt00
Emmett Cleary,T,2017,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,,,,CleaEm01
Jamie Collins,OLB,2021,0,1,7,58,122,0,0,0,0,0,0,0,0,0,0,0,453,12,26.5,CollJa00
Sanders Commings,CB,2013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,CommSa00
William Compton,LB,2021,0,0,1,21,92,0,0,0,0,0,0,0,0,0,0,0,210,3,1.0,CompWi00
Jonathan Cooper,OG,2018,0,0,2,16,46,0,0,0,0,0,0,0,0,0,0,0,,,,CoopJo01
Marcus Cooper,CB,2018,0,0,1,14,75,0,0,0,0,0,0,0,0,0,0,0,145,7,,CoopMa00
Brandon Copeland,LB,2021,0,0,1,13,82,0,0,0,0,0,0,0,0,0,0,0,102,,7.0,CopeBr00
Michael Cox,RB,2014,0,0,0,0,18,0,0,0,0,0,26,76,0,5,21,0,3,,,CoxxMi00
Marcus Cromartie,CB,2017,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,19,,,CromMa01
Benny Cunningham,RB,2018,0,0,0,11,86,0,0,0,0,0,191,797,4,114,1001,3,23,,,CunnBe01
Justice Cunningham,TE,2015,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,0,,,,CunnJu00
Johnathan Cyprien,SS,2020,0,0,5,25,79,0,0,0,0,0,0,0,0,0,0,0,381,2,3.0,CyprJo00
B.J. Daniels,QB,2015,0,0,0,0,8,1,2,7,0,0,6,6,0,2,18,0,1,,,DaniB.00
Cody Davis,S,2021,0,0,0,8,127,0,0,0,0,0,0,0,0,2,27,0,69,2,,DaviCo02
Ja'Gared Davis,LB,2014,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,,,DaviJa02
Kanorris Davis,S,2013,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,DaviKa00
Knile Davis,RB,2016,0,0,0,10,57,0,0,0,0,0,250,805,11,34,271,1,1,,,DaviKn00
Troy Davis,LB,2013,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,DaviTr02
Will Davis,CB,2016,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,26,1,,DaviWi02
Everett Dawkins,DT,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,DawkEv00
Skye Dawson,WR,2013,0,0,0,0,7,0,0,0,0,0,2,15,0,2,12,0,,,,DawsSk00
Kenny Demens,LB,2015,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,14,,,DemeKe00
Jordan Devey,T,2020,0,0,1,11,44,0,0,0,0,0,0,0,0,0,0,0,,,,DeveJo00
Quinton Dial,DE,2017,0,0,2,15,59,0,0,0,0,0,0,0,0,0,0,0,90,,4.5,DialQu00
Jayson DiManche,LB,2015,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,16,,,DiMaJa00
Aaron Dobson,WR,2015,0,0,1,6,24,0,0,0,0,0,0,0,0,53,698,4,,,,DobsAa00
Kevin Dorsey,WR,2014,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,1,,,DorsKe01
Jack Doyle,TE,2021,0,2,5,22,131,0,0,0,0,0,0,0,0,295,2729,24,5,,,DoylJa00
Lavar Edwards,DE,2017,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,14,,2.0,EdwaLa00
Patrick Edwards,WR,2013,0,0,0,0,4,0,0,0,0,0,0,0,0,5,46,0,,,,EdwaPa00
Tyler Eifert,TE,2020,0,1,2,19,74,0,0,0,0,0,0,0,0,221,2501,26,,,,EifeTy00
Matt Elam,SS,2016,0,0,2,12,41,0,0,0,0,0,0,0,0,0,0,0,89,1,0.5,ElamMa00
Andre Ellington,RB,2017,0,0,1,18,65,0,0,0,0,0,418,1752,10,151,1368,3,1,,,ElliAn00
Zach Ertz,TE,2021,0,3,6,48,134,0,0,0,0,0,1,4,0,635,6841,41,,,,ErtzZa00
Gavin Escobar,TE,2017,0,0,0,2,64,0,0,0,0,0,0,0,0,30,333,8,5,,,EscoGa00
Darius Eubanks,LB,2013,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,7,,,EubaDa00
Josh Evans,FS,2016,0,0,3,13,49,0,0,0,0,0,0,0,0,0,0,0,146,,,EvanJo00
Joseph Fauria,TE,2014,0,0,0,3,23,0,0,0,0,0,0,0,0,24,281,8,,,,FaurJo00
Darren Fells,TE,2021,0,0,5,12,111,0,0,0,0,0,0,0,0,127,1526,21,,,,FellDa01
Eric Fisher,OT,2021,0,2,8,62,132,0,0,0,0,0,0,0,0,1,-3,1,,,,FishEr00
Sharrif Floyd,DT,2016,0,0,2,13,44,0,0,0,0,0,0,0,0,0,0,0,57,,9.5,FloySh00
D.J. Fluker,OT,2020,0,0,7,43,108,0,0,0,0,0,0,0,0,0,0,0,,,,FlukDJ00
Brian Folkerts,C,2015,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,,,,FolkBr00
Michael Ford,RB,2013,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,,,FordMi00
Glenn Foster,DE,2014,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,5,,3.0,FostGl00
Reid Fragel,OT,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,FragRe00
A.J. Francis,DL,2017,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,6,,,FranA.00
Johnathan Franklin,RB,2013,0,0,0,1,11,0,0,0,0,0,19,107,1,4,30,0,3,,,FranJo01
Travis Frederick,C,2019,1,5,6,60,96,0,0,0,0,0,0,0,0,0,0,0,,,,FredTr00
Dalton Freeman,C,2014,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,FreeDa00
Corey Fuller,WR,2015,0,0,0,3,28,0,0,0,0,0,0,0,0,18,288,1,5,,,FullCo00
Terence Garvin,LB,2018,0,0,0,6,75,0,0,0,0,0,0,0,0,0,0,0,54,,1.5,GarvTe00
Kendall Gaskins,RB,2015,0,0,0,1,9,0,0,0,0,0,16,38,0,8,69,0,2,,,GaskKe00
Kwame Geathers,DT,2013,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,,,GeatKw00
William Gholston,DE,2021,0,0,6,34,136,0,0,0,0,0,0,0,0,0,0,0,225,,19.5,GholWi00
Garrett Gilkey,OG,2014,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,,,,GilkGa00
Mike Gillislee,RB,2018,0,0,0,11,36,0,0,0,0,0,274,1291,16,17,103,1,9,,,GillMi00
Ka'lial Glaud,LB,2013,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,,,GlauKa00
Mike Glennon,QB,2021,0,0,1,9,40,689,1147,7025,47,35,56,140,1,0,0,0,1,,,GlenMi00
Zaviar Gooden,OLB,2016,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,30,,,GoodZa00
Malliciah Goodman,DE,2016,0,0,1,5,37,0,0,0,0,0,0,0,0,0,0,0,12,,,GoodMa01
Marquise Goodwin,WR,2021,0,0,3,20,89,0,0,0,0,0,17,88,0,160,2636,14,,,,GoodMa00
Chris Gragg,TE,2015,0,0,0,1,32,0,0,0,0,0,0,0,0,24,251,2,,,,GragCh00
Ray Graham,RB,2013,0,0,0,0,1,0,0,0,0,0,4,8,0,1,12,0,,,,GrahRa00
Dwayne Gratz,CB,2016,0,0,1,10,43,0,0,0,0,0,0,0,0,0,0,0,91,3,,GratDw00
MarQueis Gray,TE,2017,0,0,1,2,61,0,1,0,0,0,11,57,0,27,328,0,5,,,GrayMa00
Justin Green,DB,2013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,GreeJu01
Khaseem Greene,OLB,2014,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,33,1,,GreeKh00
Ryan Griffin,TE,2021,0,0,5,14,119,0,0,0,0,0,0,0,0,206,2158,14,12,,,GrifRy00
Ryan Griffin,QB,2019,0,0,0,0,2,2,4,18,0,0,4,-1,0,0,0,0,,,,GrifRy01
Cobi Hamilton,WR,2017,0,0,1,2,14,0,0,0,0,0,0,0,0,18,242,2,1,,,HamiCo00
Jakar Hamilton,FS,2014,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,HamiJa00
Frankie Hammond,WR,2015,0,0,0,0,25,0,0,0,0,0,0,0,0,4,45,0,1,,,HammFr00
Johnathan Hankins,DT,2021,0,0,8,42,128,0,0,0,0,0,0,0,0,0,0,0,204,,14.5,HankJo00
Duron Harmon,FS,2021,0,0,2,25,144,0,0,0,0,0,0,0,0,0,0,0,235,21,,HarmDu00
Chris Harper,WR,2013,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,HarpCh00
Demetrius Harris,TE,2021,0,0,3,6,115,0,0,0,0,0,0,0,0,82,809,9,17,,,HarrDe03
Jeremy Harris,CB,2015,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,,,HarrJe02
Caylin Hauptmann,OL,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HaupCa00
Tanner Hawkinson,OT,2015,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,HawkTa00
D.J. Hayden,CB,2021,0,0,2,16,92,0,0,0,0,0,0,0,0,0,0,0,282,4,4.5,HaydDJ00
Paul Hazel,LB,2014,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,1,,,HazePa00
Jeff Heath,S,2021,0,0,4,24,135,0,0,0,0,0,3,6,0,0,0,0,305,11,1.0,HeatJe00
Jordan Hill,DT,2016,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,31,1,7.0,HillJo01
Josh Hill,TE,2020,0,0,4,8,117,0,0,0,0,0,2,-16,0,116,1071,15,13,,,HillJo02
Michael Hill,RB,2014,0,0,0,0,8,0,0,0,0,0,9,23,0,2,23,0,1,,,HillMi00
Gerald Hodges,OLB,2018,0,0,1,18,81,0,0,0,0,0,0,0,0,0,0,0,210,3,3.5,HodgGe00
DeVonte Holloman,OLB,2013,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,14,,2.0,HollDe01
Khaled Holmes,C,2015,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,,,,HolmKh00
DeAndre Hopkins,WR,2021,3,5,8,71,136,1,3,6,1,1,4,12,0,789,10581,68,,,,HopkDe00
Dustin Hopkins,K,2021,0,0,0,19,104,0,0,0,0,0,0,0,0,0,0,0,6,,,HopkDu00
Wes Horton,DE,2019,0,0,2,18,83,0,0,0,0,0,0,0,0,0,0,0,53,,15.5,HortWe00
Chris Hubbard,G,2021,0,0,3,23,81,0,0,0,0,0,0,0,0,0,0,0,,,,HubbCh00
Montori Hughes,DT,2016,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,15,,,HughMo00
Margus Hunt,DE,2021,0,0,1,18,114,0,0,0,0,0,0,0,0,0,0,0,84,,8.5,HuntMa00
Justin Hunter,WR,2018,0,0,1,9,60,0,0,0,0,0,0,0,0,85,1349,13,,,,HuntJu00
Demontre Hurst,CB,2016,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,48,2,1.0,HursDe00
Micah Hyde,S,2021,0,1,7,51,142,0,0,0,0,0,0,0,0,0,0,0,441,22,5.0,HydeMi00
Kemal Ishmael,DB,2019,0,0,1,13,95,0,0,0,0,0,0,0,0,0,0,0,183,5,1.0,IshmKe00
Charles James,CB,2016,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,31,,,JameCh00
Mike James,RB,2016,0,0,0,2,23,1,1,2,1,0,83,351,0,15,60,0,,,,JameMi00
D.C. Jefferson,TE,2013,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,JeffD.00
Tony Jefferson,FS,2021,0,0,4,26,104,0,0,0,0,0,0,0,0,0,0,0,354,4,9.5,JeffTo00
Willie Jefferson,LB,2013,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,,,JeffWi00
Brandon Jenkins,OLB,2013,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,JenkBr00
Greg Jenkins,WR,2013,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,,,JenkGr00
Jelani Jenkins,OLB,2017,0,0,3,15,60,0,0,0,0,0,0,0,0,0,0,0,172,,3.5,JenkJe00
John Jenkins,DT,2021,0,0,1,14,100,0,0,0,0,0,0,0,0,0,0,0,104,,2.5,JenkJo00
Ryan Jensen,T,2021,0,1,5,43,100,0,0,0,0,0,0,0,0,0,0,0,1,,,JensRy00
Luke Joeckel,OT,2017,0,0,3,21,50,0,0,0,0,0,0,0,0,0,0,0,1,,,JoecLu00
Austin Johnson,FB,2016,0,0,0,2,18,0,0,0,0,0,12,31,1,7,45,1,6,,,JohnAu00
Charles Johnson,WR,2016,0,0,0,7,39,0,0,0,0,0,1,-11,0,60,834,2,2,,,JohnCh08
Darius Johnson,WR,2013,0,0,0,2,10,0,0,0,0,0,0,0,0,22,210,1,2,,,JohnDa06
Dennis Johnson,RB,2013,0,0,0,1,8,0,0,0,0,0,49,183,0,8,46,0,,,,JohnDe02
Keelan Johnson,SS,2013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,JohnKe03
Lane Johnson,OT,2021,1,3,8,58,112,0,0,0,0,0,0,0,0,1,5,1,,,,JohnLa01
Nico Johnson,ILB,2015,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,13,,,JohnNi00
Rufus Johnson,DE,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,JohnRu02
Shelton Johnson,S,2013,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,JohnSh00
T.J. Johnson,C,2017,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,,,,JohnTJ00
Abry Jones,DT,2020,0,0,3,26,105,0,0,0,0,0,0,0,0,0,0,0,129,,9.5,JoneAb00
Barrett Jones,C,2014,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,JoneBa00
Chris Jones,DT,2016,0,0,0,14,41,0,0,0,0,0,0,0,0,0,0,0,56,,9.0,JoneCh04
Datone Jones,DE,2020,0,0,0,10,68,0,0,0,0,0,0,0,0,0,0,0,64,1,10.0,JoneDa03
Don Jones,SS,2016,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,35,,,JoneDo02
Jarvis Jones,OLB,2016,0,0,1,17,50,0,0,0,0,0,0,0,0,0,0,0,84,2,6.0,JoneJa05
Landry Jones,QB,2017,0,0,0,4,19,108,169,1310,8,7,19,-19,0,0,0,0,,,,JoneLa02
Terren Jones,T,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,JoneTe01
Dion Jordan,DE,2020,0,0,0,9,63,0,0,0,0,0,0,0,0,0,0,0,82,,13.5,JordDi00
Kyle Juszczyk,FB,2021,0,6,8,17,139,0,0,0,0,0,50,179,4,229,2145,13,13,,,JuszKy00
Nick Kasa,TE,2013,0,0,0,0,16,0,0,0,0,0,0,0,0,1,9,1,,,,KasaNi00
Travis Kelce,TE,2021,3,7,8,74,127,1,3,4,0,1,6,9,2,704,9006,57,,,,KelcTr00
David King,DE,2017,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,4,,2.5,KingDa00
Tavarres King,WR,2017,0,0,0,2,17,0,0,0,0,0,2,3,0,22,303,3,,,,KingTa00
A.J. Klein,ILB,2021,0,0,5,35,134,0,0,0,0,0,0,0,0,0,0,0,307,4,15.5,KleiAJ00
Josh Kline,OL,2019,0,0,4,36,92,0,0,0,0,0,0,0,0,0,0,0,,,,KlinJo01
Jake Knott,LB,2014,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,6,,,KnotJa00
Jordan Kovacs,S,2015,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,9,,1.0,KovaJo00
Eric Kush,C,2020,0,0,0,10,50,0,0,0,0,0,0,0,0,0,0,0,,,,KushEr00
Eddie Lacy,RB,2017,0,1,3,36,60,0,0,0,0,0,857,3614,23,107,947,6,,,,LacyEd00
Spencer Lanning,P,2015,0,0,0,3,33,1,1,11,1,0,0,0,0,0,0,0,3,,,LannSp00
Cameron Lawrence,LB,2014,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,17,,1.0,LawrCa01
Tim Lelito,G,2017,0,0,1,17,65,0,0,0,0,0,0,0,0,0,0,0,,,,LeliTi00
Corey Lemonier,OLB,2016,0,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,35,,3.0,LemoCo00
Brian Leonhardt,TE,2015,0,0,0,0,16,0,0,0,0,0,0,0,0,7,39,1,4,,,LeonBr01
Robert Lester,S,2014,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,16,3,,LestRo01
Lance Lewis,WR,2013,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,LewiLa00
Patrick Lewis,C,2016,0,0,1,8,17,0,0,0,0,0,0,0,0,0,0,0,,,,LewiPa00
Kapron Lewis-Moore,DE,2015,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,,,LewiKa00
Zach Line,FB,2019,0,0,1,2,75,0,0,0,0,0,36,114,2,20,161,4,7,,,LineZa01
Jeff Locke,P,2017,0,0,0,6,69,0,0,0,0,0,1,-6,0,0,0,0,2,,,LockJe00
Bennie Logan,DT,2018,0,0,5,28,89,0,0,0,0,0,0,0,0,0,0,0,161,,7.0,LogaBe00
Kyle Long,OT,2019,0,3,6,40,77,0,0,0,0,0,0,0,0,1,-1,0,,,,LongKy00
John Lotulelei,OLB,2015,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,8,,,LotuJo00
Star Lotulelei,DT,2021,0,0,7,48,119,0,0,0,0,0,0,0,0,0,0,0,116,1,16.5,LotuSt00
Lamar Mady,G,2013,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,MadyLa00
Brandon Magee,OLB,2014,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,10,,,MageBr00
EJ Manuel,QB,2017,0,0,1,10,30,343,590,3767,20,16,96,339,4,0,0,0,,,,ManuEJ00
Stansly Maponga,DE,2015,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,4,,1.0,MapoSt00
Eric Martin,LB,2015,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,8,,,MartEr02
Josh Martin,LB,2018,0,0,1,7,51,0,0,0,0,0,0,0,0,0,0,0,59,,2.5,MartJo02
Sam Martin,P,2021,0,0,0,18,139,2,2,27,0,0,3,3,0,0,0,0,4,,,MartSa01
Tyrann Mathieu,CB,2021,3,3,8,55,129,0,0,0,0,0,0,0,0,0,0,0,524,26,10.0,MathTy00
Michael Mauti,OLB,2017,0,0,0,6,58,0,0,0,0,0,0,0,0,0,0,0,58,,1.0,MautMi00
Benson Mayowa,DE,2021,0,0,1,21,115,0,0,0,0,0,0,0,0,0,0,0,127,,27.0,MayoBe00
Onterio McCalebb,RB,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,McCaOn00
Demetrius McCray,CB,2017,0,0,1,8,49,0,0,0,0,0,0,0,0,0,0,0,73,,,McCrDe00
Lerentee McCray,LB,2021,0,0,0,6,84,0,0,0,0,0,0,0,0,0,0,0,45,,4.0,McCrLe01
Kevin McDermott,LS,2018,0,0,0,5,86,0,0,0,0,0,0,0,0,0,0,0,2,,,McDeKe00
T.J. McDonald,FS,2018,0,0,6,24,75,0,0,0,0,0,0,0,0,0,0,0,312,8,5.0,McDoTJ00
Vance McDonald,TE,2020,0,0,6,14,101,0,0,0,0,0,1,2,0,181,2036,15,6,,,McDoVa00
Bradley McDougald,FS,2021,0,0,4,27,108,0,0,0,0,0,0,0,0,0,0,0,381,10,0.5,McDoBr01
Leon McFadden,CB,2016,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,25,,,McFaLe00
Brandon McGee,CB,2015,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,14,,,McGeBr00
Stacy McGee,DT,2020,0,0,2,16,81,0,0,0,0,0,0,0,0,0,0,0,75,,4.5,McGeSt01
