Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Marcus Benard,LB,2014,0,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,52,,15.0,BenaMa00
Michael Bennett,DE,2019,0,3,7,57,156,0,0,0,0,0,0,0,0,0,0,0,259,,69.5,BennMi99
E.J. Biggers,DB,2015,0,0,1,13,92,0,0,0,0,0,0,0,0,0,0,0,231,4,1.0,BiggE.99
Brock Bolen,RB,2011,0,0,0,0,20,0,0,0,0,0,2,14,0,3,21,0,4,,,BoleBr00
Jerome Boyd,DB,2011,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,23,,,BoydJe00
Ron Brace,DT,2012,0,0,1,6,39,0,0,0,0,0,0,0,0,0,0,0,24,,,BracRo99
Tom Brandstater,QB,2011,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,,,,BranTo00
Robert Brewster,G,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,BrewRo20
Diyral Briggs,LB,2010,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,,,BrigDi99
Jasper Brinkley,LB,2015,0,0,3,21,94,0,0,0,0,0,0,0,0,0,0,0,234,,2.0,BrinJa99
Kenny Britt,WR,2017,0,0,5,35,116,0,0,0,0,0,2,14,0,329,5137,32,,,,BritKe00
Eben Britton,T,2014,0,0,1,17,60,0,0,0,0,0,0,0,0,0,0,0,,,,BritEb20
Aaron Brown,RB,2011,0,0,0,2,22,0,0,0,0,0,45,189,0,18,138,1,,,,BrowAa00
Andre Brown,RB,2013,0,0,1,7,22,0,0,0,0,0,214,876,11,32,189,0,1,,,BrowAn03
Colin Brown,T,2013,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,,,,BrowCo23
Donald Brown,RB,2015,0,0,1,25,89,0,0,0,0,0,695,2829,18,120,1066,2,9,,,BrowDo00
Everette Brown,DE,2014,0,0,0,6,44,0,0,0,0,0,0,0,0,0,0,0,48,1,7.0,BrowEv99
David Bruton,DB,2016,0,0,0,10,108,0,0,0,0,0,2,48,0,0,0,0,152,3,2.0,BrutDa99
Desmond Bryant,DT,2015,0,0,4,28,104,0,0,0,0,0,0,0,0,0,0,0,155,,25.0,BryaDe00
Eldra Buckley,RB,2011,0,0,0,1,34,0,0,0,0,0,36,111,1,1,10,0,19,,,BuckEl00
David Buehler,K,2011,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,13,,,BuehDa44
Joe Burnett,DB,2009,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,12,,,BurnJo99
Darius Butler,DB,2017,0,0,0,22,124,0,0,0,0,0,0,0,0,0,0,0,278,15,,ButlDa99
Deon Butler,WR,2012,0,0,1,4,35,0,0,0,0,0,2,6,0,57,611,4,4,,,ButlDe00
Victor Butler,LB,2014,0,0,0,6,65,0,0,0,0,0,0,0,0,0,0,0,70,,11.0,ButlVi99
Jairus Byrd,DB,2017,0,3,7,38,118,0,0,0,0,0,0,0,0,0,0,0,379,25,4.0,ByrdJa99
Antoine Caldwell,C,2012,0,0,0,11,39,0,0,0,0,0,0,0,0,0,0,0,,,,CaldAn20
Rudy Carpenter,QB,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,CarpRu00
Tony Carter,DB,2015,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,44,3,,CartTo99
James Casey,TE,2015,0,0,1,7,95,0,0,0,0,0,2,17,0,72,842,6,37,,,CaseJa00
Jonathan Casillas,LB,2017,0,0,2,22,102,0,0,0,0,0,0,0,0,0,0,0,263,1,6.5,CasiJo99
Patrick Chung,DB,2019,0,0,10,38,153,0,0,0,0,0,0,0,0,0,0,0,521,11,4.5,ChunPa99
Chris Clemons,DB,2015,0,0,3,20,80,0,0,0,0,0,1,3,0,0,0,0,212,4,1.5,ClemCh97
Colin Cloherty,TE,2012,0,0,0,1,8,0,0,0,0,0,0,0,0,5,59,0,3,,,ClohCo00
Glen Coffee,RB,2009,0,0,0,2,14,0,0,0,0,0,83,226,1,11,76,0,7,,,CoffGl00
Chase Coffman,TE,2016,0,0,0,0,39,0,0,0,0,0,0,0,0,18,177,2,,,,CoffCh00
Joe Cohen,DT,2009,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,,1.0,CoheJo00
Marquice Cole,DB,2013,0,0,0,6,64,0,0,0,0,0,0,0,0,0,0,0,58,4,,ColeMa01
Andre Coleman,TE,2009,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,ColeAn21
Austin Collie,WR,2013,0,0,0,18,49,0,0,0,0,0,2,1,0,179,1908,16,,,,CollAu00
Jonathan Compas,C,2009,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,CompJo00
Emanuel Cook,DB,2011,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,9,,,CookEm99
Jared Cook,TE,2021,0,2,5,48,194,0,0,0,0,0,1,0,0,553,7237,45,8,,,CookJa02
Jon Cooper,C,2010,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,,,,CoopJo21
Quan Cosby,WR,2012,0,0,0,0,44,0,0,0,0,0,1,-2,0,6,71,0,9,,,CosbQu00
Derek Cox,DB,2013,0,0,4,20,63,0,0,0,0,0,0,0,0,0,0,0,204,13,,CoxxDe99
Michael Crabtree,WR,2019,0,0,10,53,143,0,0,0,0,0,3,18,0,637,7499,54,,,,CrabMi00
Kenwin Cummings,DE,2010,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,CummKe20
Aaron Curry,LB,2012,0,0,3,16,48,0,0,0,0,0,0,0,0,0,0,0,163,,5.5,CurrAa99
Brian Cushing,LB,2017,0,1,7,52,104,0,0,0,0,0,0,0,0,0,0,0,424,8,13.5,CushBr99
Chase Daniel,QB,2021,0,0,0,6,70,178,261,1694,8,7,54,116,0,1,8,0,,,,DaniCh00
James Davis,RB,2010,0,0,0,1,9,0,0,0,0,0,28,75,0,8,50,0,,,,DaviJa03
Vontae Davis,DB,2018,0,2,8,45,121,0,0,0,0,0,0,0,0,0,0,0,344,22,2.0,DaviVo99
Will Davis,DE,2010,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,27,,3.0,DaviWi99
Louis Delmas,DB,2014,0,0,6,25,78,0,0,0,0,0,0,0,0,0,0,0,290,7,6.0,DelmLo99
Kyle DeVan,C,2012,0,0,2,15,40,0,0,0,0,0,0,0,0,0,0,0,,,,DeVaKy00
Evan Dietrich-Smith,G,2018,0,0,2,30,119,0,0,0,0,0,0,0,0,0,0,0,,,,DietEv00
Jarett Dillard,WR,2011,0,0,0,4,21,0,0,0,0,0,0,0,0,35,398,1,,,,DillJa00
Antonio Dixon,DT,2012,0,0,1,5,38,0,0,0,0,0,0,0,0,0,0,0,44,,3.0,DixoAn99
Brandyn Dombrowski,G,2011,0,0,0,12,47,0,0,0,0,0,0,0,0,0,0,0,,,,DombBr20
Demar Dotson,T,2020,0,0,8,45,138,0,0,0,0,0,0,0,0,0,0,0,,,,DotsDe00
Dominic Douglas,LB,2009,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,DougDo20
Leger Douzable,DT,2017,0,0,0,16,112,0,0,0,0,0,0,0,0,0,0,0,108,,8.5,DouzLe00
Ryan Durand,G,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,DuraRy20
Keilen Dykes,DT,2009,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,DykeKe00
Julian Edelman,WR,2020,0,0,7,61,137,6,6,128,1,0,58,413,0,620,6822,36,16,,,EdelJu00
Dominique Edison,WR,2009,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,EdisDo00
Dannell Ellerbe,LB,2017,0,0,2,23,80,0,0,0,0,0,0,0,0,0,0,0,288,3,10.5,ElleDa99
Atiyyah Ellison,DT,2009,0,0,0,0,15,0,0,0,0,,0,0,0,0,0,0,15,,,ElliAt00
Kevin Ellison,DB,2009,0,0,1,4,13,0,0,0,0,0,0,0,0,0,0,0,43,,1.0,ElliKe98
Larry English,DE,2014,0,0,1,7,64,0,0,0,0,0,0,0,0,0,0,0,70,,12.0,EnglLa99
Paul Fanaika,G,2014,0,0,2,13,33,0,0,0,0,0,0,0,0,0,0,0,,,,FanaPa20
Greg Fassitt,DB,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,FassGr20
Tony Fiammetta,RB,2014,0,0,2,1,51,0,0,0,0,0,11,26,0,12,130,0,4,,,FiamTo00
Bradley Fletcher,DB,2015,0,0,3,24,73,0,0,0,0,0,0,0,0,0,0,0,258,8,1.0,FletBr99
Moise Fokou,LB,2014,0,0,2,18,73,0,0,0,0,0,0,0,0,0,0,0,179,,3.0,FokoMo99
Zack Follett,LB,2010,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,18,,,FollZa99
J.D. Folsom,LB,2009,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,FolsJ.99
Trevor Ford,DB,2009,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,FordTr00
Arian Foster,RB,2016,1,4,5,57,80,1,1,5,1,0,1476,6527,54,255,2346,14,1,,,FostAr00
Ramon Foster,T,2019,0,0,10,54,160,0,0,0,0,0,0,0,0,0,0,0,,,,FostRa21
Eric Fowler,WR,2009,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,FowlEr20
Coye Francies,DB,2012,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,8,,,FranCo99
Rob Francois,LB,2013,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,31,2,,FranRo99
Josh Freeman,QB,2015,0,0,4,37,62,1179,2048,13873,81,68,205,946,4,0,-3,0,,,,FreeJo00
Dion Gales,DT,2009,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,GaleDi00
Graham Gano,K,2021,0,1,0,27,167,0,0,0,0,0,0,0,0,0,0,0,13,,,GanoGr44
Andrew Gardner,T,2016,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,,,,GardAn20
K.J. Gerard,DB,2009,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,GeraK.00
Brandon Gibson,WR,2014,0,0,3,17,76,0,0,0,0,0,5,44,0,233,2711,13,,,,GibsBr00
Sam Giguere,WR,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,GiguSa00
Jarron Gilbert,DT,2010,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,GilbJa99
John Gill,DT,2009,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,,,GillJo99
Cody Glenn,LB,2010,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,19,,,GlenCo99
Mike Goodson,RB,2013,0,0,0,7,42,0,0,0,0,0,167,783,3,61,543,1,4,,,GoodMi00
Danny Gorrer,DB,2014,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,51,2,,GorrDa00
Tyronne Green,G,2012,0,0,2,15,41,0,0,0,0,0,0,0,0,0,0,0,,,,GreeTy20
Courtney Greene,DB,2011,0,0,1,5,30,0,0,0,0,0,0,0,0,0,0,0,70,1,,GreeCo99
Shonn Greene,RB,2014,0,0,2,23,85,0,0,0,0,0,993,4110,24,72,534,0,,,,GreeSh00
Tyler Grisham,WR,2009,0,0,0,0,4,0,0,0,0,0,0,0,0,1,14,0,,,,GrisTy00
Dan Gronkowski,TE,2011,0,0,0,1,21,0,0,0,0,0,0,0,0,9,69,0,4,,,GronDa00
De'von Hall,DB,2009,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,HallDe00
Michael Hamlin,DB,2010,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,,,HamlMi99
Cary Harris,DB,2010,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,5,2,,HarrCa99
Nic Harris,LB,2010,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,50,,1.5,HarrNi99
Ra'Shon Harris,DT,2009,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,HarrRa99
Victor Harris,DB,2010,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,41,,,HarrVi99
Brian Hartline,WR,2015,0,0,5,32,104,0,0,0,0,0,7,65,1,344,4766,14,8,,,HartBr00
Percy Harvin,WR,2016,0,1,4,43,75,0,0,0,0,0,146,927,5,353,4026,22,,,,HarvPe00
Nick Hennessey,T,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HennNi20
Robert Henson,LB,2009,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,,,HensRo99
Darrius Heyward-Bey,WR,2018,0,0,5,23,144,0,0,0,0,0,15,194,2,202,2897,16,17,,,HeywDa00
Anthony Hill,TE,2011,0,0,0,0,12,0,0,0,0,0,0,0,0,3,19,0,,,,HillAn00
Darius Hill,TE,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HillDa03
Sammie Lee Hill,DT,2015,0,0,3,21,97,0,0,0,0,0,0,0,0,0,0,0,101,,7.0,HillSa99
Lendy Holmes,DB,2009,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,,,HolmLe99
James Holt,LB,2010,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,10,,,HoltJa00
Evander Hood,DT,2018,0,0,5,38,142,0,0,0,0,0,0,0,0,0,0,0,141,,14.0,HoodEv99
Brian Hoyer,QB,2021,0,0,3,22,75,897,1512,10631,53,35,117,115,2,0,0,0,,,,HoyeBr00
Kevin Huber,P,2021,0,1,0,22,207,0,0,0,0,0,3,-1,0,0,0,0,4,,,HubeKe20
Kareem Huggins,RB,2010,0,0,0,0,6,0,0,0,0,0,4,11,0,1,7,0,1,,,HuggKa00
Brandon Hughes,DB,2013,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,28,,,HughBr99
Nate Hughes,WR,2009,0,0,0,1,8,0,0,0,0,0,0,0,0,5,70,1,,,,HughNa00
Ramon Humber,LB,2018,0,0,1,16,136,0,0,0,0,0,0,0,0,0,0,0,226,,4.5,HumbRa00
Juaquin Iglesias,WR,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,IgleJu00
Jake Ingram,C,2010,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,,,,IngrJa20
Corvey Irvin,DT,2013,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,9,,,IrviCo99
Mortty Ivy,LB,2011,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,,,IvyxMo99
Tyson Jackson,DE,2016,0,0,7,34,122,0,0,0,0,0,0,0,0,0,0,0,167,,9.0,JackTy98
Tim Jamison,DE,2014,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,43,,5.5,JamiTi99
J.J. Jansen,C,2021,0,1,0,21,209,0,0,0,0,0,0,0,0,0,0,0,9,,,JansJ.00
Jeremy Jarmon,DE,2010,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,8,,0.5,JarmJe99
Ricky Jean-Francois,DT,2018,0,0,4,23,137,0,0,0,0,0,0,0,0,0,0,0,116,,14.0,JeanRi99
Malcolm Jenkins,DB,2021,0,3,12,68,199,0,0,0,0,0,0,0,0,0,0,0,804,21,13.5,JenkMa99
Chris Jennings,RB,2009,0,0,0,2,9,0,0,0,0,0,63,220,1,9,56,0,,,,JennCh00
Rashad Jennings,RB,2016,0,0,5,31,93,0,0,0,0,0,930,3772,23,191,1469,2,2,,,JennRa00
Peria Jerry,DT,2013,0,0,2,13,64,0,0,0,0,0,0,0,0,0,0,0,51,,5.5,JerrPe99
Bruce Johnson,DB,2011,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,41,2,1.0,JohnBr97
D.J. Johnson,DB,2012,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,11,,,JohnDo99
David Johnson,TE,2016,0,0,1,3,98,0,0,0,0,0,2,4,0,31,304,1,,,,JohnDa05
Gartrell Johnson,RB,2010,0,0,0,0,19,0,0,0,0,0,23,79,0,3,6,0,3,,,JohnGa01
Jeremiah Johnson,RB,2011,0,0,0,1,8,0,0,0,0,0,14,77,0,7,62,0,,,,JohnJe01
Manuel Johnson,WR,2010,0,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,1,,,JohnMa04
Michael Johnson,DE,2018,0,0,8,54,155,0,0,0,0,0,0,0,0,0,0,0,268,4,44.5,JohnMi98
Quinn Johnson,RB,2013,0,0,1,0,44,0,0,0,0,0,4,5,0,13,100,0,4,,,JohnQu00
Rashad Johnson,DB,2016,0,0,4,25,114,0,0,0,0,0,2,64,0,0,0,0,307,15,1.0,JohnRa98
Brad Jones,LB,2015,0,0,2,18,83,0,0,0,0,0,0,0,0,0,0,0,186,,10.0,JoneBr99
Nate Jones,WR,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,JoneNa21
Mitch King,DT,2011,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,,,KingMi99
Terrance Knighton,DT,2015,0,0,6,37,108,0,0,0,0,0,0,0,0,0,0,0,148,2,14.0,KnigTe99
Johnny Knox,WR,2011,0,1,2,20,45,0,0,0,0,0,1,2,0,133,2214,12,1,,,KnoxJo00
Troy Kropog,T,2012,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,KropTr20
Paul Kruger,DE,2016,0,0,4,29,114,0,0,0,0,0,0,0,0,0,0,0,145,2,35.0,KrugPa99
Jacob Lacey,DB,2012,0,0,2,13,54,0,0,0,0,0,0,0,0,0,0,0,199,6,,LaceJa99
T.J. Lang,T,2018,0,2,7,61,138,0,0,0,0,0,0,0,0,0,0,0,,,,LangT.20
Reshard Langford,DB,2011,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,13,,,LangRe99
Ellis Lankster,DB,2014,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,62,2,1.0,LankEl99
James Laurinaitis,LB,2016,0,0,7,51,117,0,0,0,0,0,0,0,0,0,0,0,664,10,16.5,LaurJa99
Matt Lawrence,RB,2009,0,0,0,0,8,0,0,0,0,0,4,0,0,1,4,0,7,,,LawrMa00
Quinten Lawrence,WR,2009,0,0,0,0,6,0,0,0,0,0,2,42,0,1,9,0,3,,,LawrQu00
Doug Legursky,C,2015,0,0,2,16,75,0,0,0,0,0,0,0,0,0,0,0,,,,LeguDo00
Andy Levitre,G,2018,0,0,9,55,143,0,0,0,0,0,0,0,0,0,0,0,,,,LeviAn20
DeAndre Levy,LB,2016,0,0,6,45,95,0,0,0,0,0,0,0,0,0,0,0,459,12,3.5,LevyDe99
Keenan Lewis,DB,2015,0,0,3,22,83,0,0,0,0,0,0,0,0,0,0,0,177,7,,LewiKe96
Phil Loadholt,T,2014,0,0,6,36,89,0,0,0,0,0,0,0,0,0,0,0,,,,LoadPh20
Bret Lockett,DB,2009,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,5,,,LockBr00
Stefan Logan,RB,2012,0,0,0,2,64,0,1,0,0,0,27,144,0,8,52,0,17,,,LogaSt00
Lance Louis,G,2015,0,0,2,18,61,0,0,0,0,0,0,0,0,1,4,0,,,,LouiLa20
Jonathan Luigs,C,2009,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,LuigJo20
Alex Mack,C,2021,0,7,12,86,196,0,0,0,0,0,0,0,0,0,0,0,,,,MackAl20
Jeremy Maclin,WR,2017,0,0,8,50,114,0,1,0,0,0,10,43,0,514,6835,49,,,,MaclJe00
Alex Magee,DT,2010,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,14,,4.0,MageAl99
Kaluka Maiava,LB,2014,0,0,1,13,63,0,0,0,0,0,0,0,0,0,0,0,117,,4.5,MaiaKa99
Marcus Mailei,RB,2009,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,MailMa00
Ryan Manalac,LB,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ManaRy20
Sen'Derrick Marks,DT,2016,0,0,4,27,103,0,0,0,0,0,0,0,0,0,0,0,150,1,19.0,MarkSe99
Charly Martin,WR,2012,0,0,0,0,12,0,0,0,0,0,0,0,0,5,48,0,7,,,MartCh00
Sherrod Martin,DB,2015,0,0,2,16,84,0,0,0,0,0,0,0,0,0,0,0,162,8,,MartSh99
Vaughn Martin,DT,2013,0,0,2,12,51,0,0,0,0,0,0,0,0,0,0,0,47,,3.0,MartVa99
Marcus Mason,RB,2009,0,0,0,1,10,0,0,0,0,0,32,127,0,6,58,0,,,,MasoMa00
Mohamed Massaquoi,WR,2012,0,0,3,11,54,1,1,29,1,0,2,-6,0,118,1745,7,,,,MassMo00
Clay Matthews,LB,2019,1,6,10,77,156,0,0,0,0,0,0,0,0,0,0,0,383,6,91.5,MattCl99
Rey Maualuga,LB,2017,0,0,9,49,120,0,0,0,0,0,0,0,0,0,0,0,357,7,4.0,MauaRe99
Aaron Maybin,DE,2012,0,0,0,5,48,0,0,0,0,0,0,0,0,0,0,0,27,,6.0,MaybAa99
Pat McAfee,P,2016,1,2,0,18,127,1,2,35,0,0,2,18,0,0,0,0,21,,,McAfPa44
Darcel McBath,DB,2012,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,44,2,,McBaDa99
Brice McCain,DB,2017,0,0,2,18,132,0,0,0,0,0,0,0,0,0,0,0,193,11,0.5,McCaBr99
Jason McCourty,DB,2021,0,0,9,45,173,0,0,0,0,0,0,0,0,0,0,0,598,18,1.0,McCoJa99
LeSean McCoy,RB,2020,2,6,10,83,170,0,0,0,0,0,2457,11102,73,518,3898,16,,,,McCoLe01
Clinton McDonald,DT,2019,0,0,2,26,121,0,0,0,0,0,0,0,0,0,0,0,178,2,21.0,McDoCl99
Stephen McGee,QB,2011,0,0,0,2,3,46,82,420,3,0,17,102,0,0,0,0,,,,McGeSt00
Tyrone McKenzie,LB,2012,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,17,,,McKeTy99
Scott McKillop,LB,2009,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,15,,,McKiSc99
Kenny McKinley,WR,2009,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,,,McKiKe00
Gerald McRath,LB,2011,0,0,1,7,40,0,0,0,0,0,0,0,0,0,0,0,87,1,1.5,McRaGe99
Henry Melton,DE,2015,0,1,2,25,80,0,0,0,0,0,0,0,0,0,0,0,95,,22.5,MeltHe99
Jamon Meredith,T,2015,0,0,2,14,67,0,0,0,0,0,0,0,0,0,0,0,,,,MereJa20
William Middleton,DB,2012,0,0,1,8,49,0,0,0,0,0,0,0,0,0,0,0,108,2,1.0,MiddWi98
Brit Miller,LB,2012,0,0,0,3,35,0,0,0,0,0,5,14,0,3,41,0,20,,,MillBr01
Roy Miller,DT,2017,0,0,5,33,119,0,0,0,0,0,0,0,0,0,0,0,169,,8.0,MillRo99
Zach Miller,TE,2017,0,0,2,12,66,0,0,0,0,0,3,12,0,146,1631,15,10,,,MillZa02
Marko Mitchell,WR,2009,0,0,0,0,10,0,0,0,0,0,0,0,0,4,32,0,,,,MitcMa00
Mike Mitchell,DB,2018,0,0,5,33,145,0,0,0,0,0,0,0,0,0,0,0,379,11,7.5,MitcMi99
Fili Moala,DT,2013,0,0,3,19,64,0,0,0,0,0,0,0,0,0,0,0,49,,3.5,MoalFi99
Eugene Monroe,T,2015,0,0,6,32,93,0,0,0,0,0,0,0,0,0,0,0,,,,MonrEu20
D.J. Moore,DB,2013,0,0,0,6,47,0,0,0,0,0,0,0,0,0,0,0,99,10,1.0,MoorDJ99
Devin Moore,RB,2010,0,0,0,0,4,0,0,0,0,0,2,-2,0,0,0,0,,,,MoorDe01
Evan Moore,WR,2012,0,0,1,5,48,0,0,0,0,0,0,0,0,63,810,5,,,,MoorEv00
Kyle Moore,DE,2012,0,0,1,8,31,0,0,0,0,0,0,0,0,0,0,0,36,,3.0,MoorKy99
William Moore,DB,2015,0,1,5,30,76,0,0,0,0,0,0,0,0,0,0,0,276,16,3.5,MoorWi99
