Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Aaron Morgan,LB,2012,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,6,,,MorgAa00
Derrick Morgan,DE,2018,0,0,8,40,118,0,0,0,0,0,0,0,0,0,0,0,208,,44.5,MorgDe99
Roddrick Muckelroy,LB,2012,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,4,,,MuckRo99
Jerome Murphy,DB,2013,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,33,1,,MurpJe99
Dimitri Nance,RB,2010,0,0,0,1,12,0,0,0,0,0,36,95,0,3,30,0,3,,,NancDi00
Mike Neal,LB,2015,0,0,2,17,68,0,0,0,0,0,0,0,0,0,0,0,92,1,19.0,NealMi99
Andre Neblett,DT,2013,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,28,,3.0,NeblAn00
David Nelson,WR,2014,0,0,1,11,50,0,0,0,0,0,0,0,0,138,1530,10,,,,NelsDa01
Nate Ness,DB,2014,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,,,NessNa00
Mike Newton,DB,2010,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,4,,,NewtMi00
Eric Norwood,LB,2011,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,19,,1.0,NorwEr99
Jared Odrick,DT,2016,0,0,3,29,87,0,0,0,0,0,0,0,0,0,0,0,135,1,23.0,OdriJa99
Russell Okung,T,2020,0,2,9,56,131,0,0,0,0,0,0,0,0,0,0,0,1,,,OkunRu20
Eric Olsen,G,2014,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,,,,OlseEr20
Fendi Onobun,TE,2011,0,0,0,0,4,0,0,0,0,0,0,0,0,2,15,0,1,,,OnobFe00
Jeff Owens,DT,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,OwenJe20
Akwasi Owusu-Ansah,DB,2013,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,15,,,OwusAk99
Tyler Palko,QB,2011,0,0,0,2,8,84,140,831,2,7,7,20,0,0,0,0,,,,PalkTy00
Michael Palmer,TE,2014,0,0,0,1,74,0,0,0,0,0,0,0,0,23,132,4,4,,,PalmMi00
Preston Parker,WR,2015,0,0,0,7,45,0,0,0,0,0,3,11,0,85,1054,5,5,,,ParkPr00
Logan Paulsen,TE,2018,0,0,5,7,120,0,0,0,0,0,0,0,0,91,907,7,4,,,PaulLo00
Joe Pawelek,LB,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,PaweJo20
David Pender,DB,2010,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,PendDa00
Corey Peters,DT,2021,0,0,9,48,152,0,0,0,0,0,0,0,0,0,0,0,203,1,19.0,PeteCo00
Mitch Petrus,G,2012,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,,,,PetrMi20
Aaron Pettrey,K,2010,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,PettAa00
Randy Phillips,DB,2010,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,,,PhilRa99
Jason Pierre-Paul,DE,2021,1,3,10,71,165,0,0,0,0,0,0,0,0,0,0,0,438,4,91.5,PierJa99
Tony Pike,QB,2010,0,0,0,0,1,6,12,47,0,0,0,0,0,0,0,0,,,,PikeTo00
Dennis Pitta,TE,2016,0,0,1,16,66,0,0,0,0,0,0,0,0,224,2098,13,2,,,PittDe00
Maurkice Pouncey,C,2020,2,9,9,78,134,0,0,0,0,0,0,0,0,1,0,0,,,,PounMa20
Paul Pratt,DB,2010,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,PratPa20
Brian Price,DT,2011,0,0,1,4,20,0,0,0,0,0,0,0,0,0,0,0,23,,3.0,PricBr99
Taylor Price,WR,2011,0,0,0,1,6,0,0,0,0,0,0,0,0,5,80,0,,,,PricTa00
Jordan Pugh,DB,2013,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,44,2,1.0,PughJo99
Tanner Purdum,C,2016,0,0,0,6,112,0,0,0,0,0,0,0,0,0,0,0,5,,,PurdTa00
Andrew Quarless,TE,2015,0,0,2,9,60,0,0,0,0,0,0,0,0,89,940,6,3,,,QuarAn00
Donovan Raiola,C,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,RaioDo00
Sha'reff Rashad,DB,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,RashSh20
David Reed,WR,2013,0,0,0,2,36,0,0,0,0,0,2,31,0,6,68,0,18,,,ReedDa00
Vincent Rey,LB,2018,0,0,2,31,128,0,0,0,0,0,0,0,0,0,0,0,299,5,6.0,ReyxVi00
Perry Riley,LB,2016,0,0,6,30,90,0,0,0,0,0,0,0,0,0,0,0,308,3,9.5,RilePe00
Andre Roberts,WR,2021,1,3,2,24,179,0,0,0,0,0,16,120,0,262,3079,15,,,,RobeAn00
Patrick Robinson,DB,2020,0,0,1,25,123,0,0,0,0,0,0,0,0,0,0,0,281,16,2.0,RobiPa99
Naaman Roosevelt,WR,2011,0,0,0,3,16,0,0,0,0,0,1,3,0,25,396,1,1,,,RoosNa00
Anderson Russell,DB,2012,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,,,RussAn01
Jimmy Saddler-McQueen,DT,2012,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SaddJi20
Rodger Saffold,T,2021,0,1,10,65,160,0,0,0,0,0,0,0,0,0,0,0,,,,SaffRo20
Emmanuel Sanders,WR,2021,0,2,9,63,172,3,3,78,2,0,21,202,1,704,9245,51,8,,,SandEm00
Shann Schillinger,DB,2013,0,0,0,2,37,1,1,-8,0,0,0,0,0,0,0,0,13,,,SchiSh99
O'Brien Schofield,LB,2016,0,0,2,15,84,0,0,0,0,0,0,0,0,0,0,0,117,,15.5,SchoOB99
George Selvie,DE,2015,0,0,2,17,80,0,0,0,0,0,0,0,0,0,0,0,101,,14.0,SelvGe99
Andrew Sendejo,DB,2021,0,0,5,29,136,0,0,0,0,0,1,48,0,0,0,0,374,9,2.0,SendAn00
Darryl Sharpton,LB,2014,0,0,1,10,47,0,0,0,0,0,0,0,0,0,0,0,117,1,1.0,SharDa01
Malcolm Sheppard,DT,2011,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,11,,,ShepMa00
Marcus Sherels,DB,2019,0,0,0,13,128,0,0,0,0,0,0,0,0,0,0,0,95,1,1.0,SherMa20
Sam Shields,DB,2018,0,1,4,26,96,0,0,0,0,0,0,0,0,1,12,0,232,19,1.0,ShieSa00
Jordan Shipley,WR,2012,0,0,0,7,24,0,0,0,0,0,0,0,0,79,858,4,,,,ShipJo00
Mickey Shuler,TE,2015,0,0,0,0,10,0,0,0,0,0,0,0,0,2,44,0,,,,ShulMi01
Maurice Simpkins,LB,2010,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SimpMa00
Eugene Sims,LB,2016,0,0,1,17,99,0,0,0,0,0,0,0,0,0,0,0,110,2,12.0,SimsEu99
John Skelton,QB,2012,0,0,1,4,20,320,602,3707,15,25,42,182,0,0,0,0,,,,SkelJo00
Alfonso Smith,RB,2014,0,0,0,2,49,0,0,0,0,0,55,175,2,18,121,0,11,,,SmitAl22
Antone Smith,RB,2016,0,0,0,5,67,0,0,0,0,0,40,344,4,21,309,3,24,,,SmitAn01
Rusty Smith,QB,2012,0,0,0,1,3,23,45,234,0,4,0,0,0,0,0,0,,,,SmitRu01
Taj Smith,WR,2010,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,,,SmitTa00
Amari Spievey,DB,2012,0,0,2,11,35,0,0,0,0,0,0,0,0,0,0,0,117,5,1.0,SpieAm99
Brandon Spikes,LB,2016,0,0,5,25,78,0,0,0,0,0,0,0,0,0,0,0,212,2,2.0,SpikBr99
C.J. Spiller,RB,2017,0,1,3,34,90,0,0,0,0,0,712,3451,12,198,1484,9,2,,,SpilC.00
Austin Spitler,LB,2013,0,0,0,5,55,0,0,0,0,0,0,0,0,0,0,0,27,,,SpitAu99
James Starks,RB,2016,0,0,0,26,76,0,0,0,0,0,618,2506,9,125,1017,6,,,,StarJa00
Darian Stewart,DB,2019,0,1,6,38,143,0,0,0,0,0,0,0,0,0,0,0,367,11,5.0,StewDa00
Clint Stitser,K,2010,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,StitCl00
Darrell Stuckey,S,2016,0,1,0,8,89,0,0,0,0,0,0,0,0,0,0,0,73,,1.0,StucDa20
Ndamukong Suh,DT,2021,3,5,12,100,191,0,0,0,0,0,0,0,0,0,0,0,388,1,70.5,SuhxNd99
Nick Sundberg,C,2020,0,0,0,7,152,0,0,0,0,0,0,0,0,0,0,0,13,,,SundNi00
Stevenson Sylvester,LB,2013,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,0,25,,,SylvSt99
Golden Tate,WR,2020,0,1,7,58,160,2,3,41,1,0,44,216,0,695,8278,46,,,,TateGo00
Daniel Te'o-Nesheim,DE,2013,0,0,2,12,39,0,0,0,0,0,0,0,0,0,0,0,36,,5.0,Teo-Da99
Tim Tebow,QB,2012,0,0,1,12,35,173,361,2422,17,9,197,989,12,0,0,0,1,,,TeboTi00
Matt Tennant,C,2012,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,,,,TennMa20
Cam Thomas,DT,2017,0,0,2,16,103,0,0,0,0,0,0,0,0,0,0,0,83,1,7.5,ThomCa99
Demaryius Thomas,WR,2019,0,4,8,69,143,0,1,0,0,0,3,6,0,724,9763,63,2,,,ThomDe03
Earl Thomas,DB,2019,3,7,9,82,140,0,0,0,0,0,0,0,0,0,0,0,497,30,2.0,ThomEa99
Syd'Quan Thompson,DB,2010,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,12,2,,ThomSy99
Walter Thurmond,DB,2015,0,0,1,12,52,0,0,0,0,0,0,0,0,0,0,0,121,4,3.0,ThurWa99
Keith Toston,RB,2012,0,0,0,2,21,0,0,0,0,0,36,128,0,5,70,0,4,,,TostKe00
Derrick Townsel,WR,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,TownDe21
Nate Triplett,LB,2011,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,,,TripNa99
Torell Troup,DT,2011,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,17,,,TrouTo00
Isaiah Trufant,DB,2013,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,35,,,TrufIs00
Verran Tucker,WR,2010,0,0,0,1,11,0,0,0,0,0,0,0,0,6,114,1,12,,,TuckVe00
Barry Turner,DT,2010,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,TurnBa01
Josh Vaughan,RB,2013,0,0,0,0,16,0,0,0,0,0,11,32,1,1,-5,0,7,,,VaugJo01
Cassius Vaughn,DB,2015,0,0,1,14,69,0,0,0,0,0,0,0,0,0,0,0,125,7,,VaugCa00
Jared Veldheer,T,2020,0,0,8,45,121,0,0,0,0,0,0,0,0,0,0,0,,,,VeldJa20
Alterraun Verner,DB,2017,0,1,4,33,125,0,0,0,0,0,0,0,0,0,0,0,371,15,0.5,VernAl99
Jamar Wall,DB,2010,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,WallJa99
Roberto Wallace,WR,2011,0,0,0,0,14,0,0,0,0,0,0,0,0,6,62,0,8,,,WallRo01
J.D. Walton,C,2015,0,0,3,22,56,0,0,0,0,0,0,0,0,0,0,0,,,,WaltJ.20
Ed Wang,T,2010,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,WangEd20
T.J. Ward,DB,2017,0,2,7,41,107,0,0,0,0,0,0,0,0,0,0,0,458,8,8.5,WardT.99
Jeremy Ware,FB,2010,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,,WareJe99
Daryl Washington,LB,2013,0,1,4,34,59,0,0,0,0,0,0,0,0,0,0,0,329,6,18.0,WashDa99
Dekoda Watson,LB,2019,0,0,0,11,108,0,0,0,0,0,0,0,0,0,0,0,122,1,6.0,WatsDe99
Sean Weatherspoon,LB,2017,0,0,2,22,67,0,0,0,0,0,0,0,0,0,0,0,244,2,8.0,WeatSe99
J'Marcus Webb,T,2020,0,0,4,29,96,0,0,0,0,0,0,0,0,0,0,0,,,,WebbJM20
Joe Webb,WR,2020,0,0,0,4,104,90,159,888,3,6,50,326,4,10,74,0,24,,,WebbJo00
Jon Weeks,C,2021,0,1,0,12,193,0,0,0,0,0,0,0,0,0,0,0,13,,,WeekJo00
Blair White,WR,2011,0,0,0,3,20,0,0,0,0,0,0,0,0,36,355,5,2,,,WhitBl00
Damian Williams,WR,2014,0,0,1,10,57,0,0,0,0,0,1,5,0,107,1327,5,4,,,WillDa04
Dan Williams,DT,2016,0,0,6,29,102,0,0,0,0,0,0,0,0,0,0,0,154,1,3.5,WillDa99
Keiland Williams,RB,2012,0,0,0,5,44,0,0,0,0,0,125,459,5,49,380,2,5,,,WillKe03
Kyle Williams,WR,2013,0,0,0,6,39,0,0,0,0,0,8,76,0,47,574,4,,,,WillKy01
Mike Williams,WR,2014,0,0,3,25,63,1,1,28,0,0,1,3,0,223,3089,26,,,,WillMi04
Stephen Williams,WR,2013,0,0,0,1,19,0,0,0,0,0,0,0,0,9,101,0,,,,WillSt01
Torri Williams,DB,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,WillTo24
Trent Williams,T,2021,1,9,11,78,149,0,0,0,0,0,0,0,0,0,0,0,1,,,WillTr21
C.J. Wilson,DE,2016,0,0,2,13,84,0,0,0,0,0,0,0,0,0,0,0,87,,7.5,WilsC.98
E.J. Wilson,DE,2010,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,WilsE.99
Kion Wilson,LB,2013,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,14,,,WilsKi00
Kyle Wilson,DB,2015,0,0,2,16,95,0,0,0,0,0,0,0,0,0,0,0,167,4,1.0,WilsKy99
Mike Windt,C,2018,0,0,0,7,133,0,0,0,0,0,0,0,0,0,0,0,11,,,WindMi00
Al Woods,DT,2021,0,0,5,29,141,0,0,0,0,0,0,0,0,0,0,0,135,,7.0,WoodAl99
Corey Wootton,DE,2014,0,0,1,14,60,0,0,0,0,0,0,0,0,0,0,0,65,,12.0,WootCo99
Jason Worilds,DE,2014,0,0,2,22,73,0,0,0,0,0,0,0,0,0,0,0,144,1,25.5,WoriJa99
Major Wright,DB,2016,0,0,3,20,77,0,0,0,0,0,0,0,0,0,0,0,244,9,,WrigMa99
Darrel Young,FB,2015,0,0,4,5,90,0,0,0,0,0,51,185,7,45,432,6,25,,,YounDa01
Sam Young,T,2020,0,0,1,16,103,0,0,0,0,0,0,0,0,0,0,0,,,,YounSa21
Willie Young,DE,2017,0,0,2,22,98,0,0,0,0,0,0,0,0,0,0,0,122,1,32.0,YounWi99
Frank Zombo,LB,2018,0,0,3,23,114,0,0,0,0,0,0,0,0,0,0,0,146,1,12.5,ZombFr00
