Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Jarrod Baxter,FB,2005,0,0,1,0,32,0,0,0,0,0,9,15,0,7,40,1,3,,,BaxtJa00
Tony Beckham,DB,2007,0,0,0,5,56,0,0,0,0,0,0,0,0,0,0,0,51,1,,BeckTo20
Kevin Bentley,LB,2011,0,0,2,23,136,0,0,0,0,0,0,0,0,0,0,0,280,2,1.0,BentKe20
LeCharles Bentley,G-C,2005,0,2,4,29,57,0,0,0,0,0,0,0,0,0,0,0,,,,BentLe00
Rocky Bernard,DT,2012,0,0,3,35,160,0,0,0,0,0,0,0,0,0,0,0,270,,33.0,BernRo20
Walter Bernard,DB,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,BernWa20
Ladell Betts,RB,2010,0,0,1,31,111,0,0,0,0,0,821,3326,15,188,1646,3,9,,,BettLa00
Martin Bibla,G,2004,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,,,,BiblMa20
Terreal Bierria,DB,2004,0,0,1,6,29,0,0,0,0,0,0,0,0,0,0,0,63,1,,BierTe20
Nathan Black,WR,2002,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,BlacNa20
Derrick Blaylock,RB,2006,0,0,0,11,51,0,0,0,0,0,198,820,10,53,520,2,19,,,BlayDe00
Marc Boerigter,WR,2005,0,0,0,8,41,0,0,0,0,0,0,0,0,39,697,8,16,,,BoerMa00
Rocky Boiman,LB,2009,0,0,2,14,103,0,0,0,0,0,0,0,0,0,0,0,175,5,1.5,BoimRo20
Danny Boyd,K,2002,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,boydxdan01
Bruce Branch,DB,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,BranBr20
Deion Branch,WR,2012,0,0,7,52,140,0,0,0,0,0,8,33,0,518,6644,39,,,,BranDe00
Sam Brandon,DB,2006,0,0,0,9,63,0,0,0,0,0,0,0,0,0,0,0,96,1,,BranSa20
Jack Brewer,DB,2005,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,42,2,,BrewJa20
Sean Brewer,TE,2003,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,,,BrewSe20
Anthony Bright,WR,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,BrigAn20
Lamont Brightful,DB,2004,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,7,,,BrigLa20
Raheem Brock,DE,2011,0,0,6,43,152,0,0,0,0,0,0,0,0,0,0,0,269,,40.5,BrocRa20
Ahmad Brooks,DB,2002,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,9,1,,BrooAh20
Alex Brown,DE,2010,0,0,8,59,143,0,0,0,0,0,0,0,0,0,0,0,346,5,45.5,BrowAl20
Dee Brown,RB,2006,0,0,0,2,43,0,1,0,0,1,119,405,4,21,114,2,15,,,BrowDe02
Sheldon Brown,DB,2012,0,0,9,55,175,0,0,0,0,0,0,0,0,0,0,0,497,26,8.0,BrowSh20
Antonio Bryant,WR,2009,0,0,6,38,106,0,0,0,0,0,11,65,0,372,5685,30,,,,BryaAn00
Matt Bryant,K,2019,0,1,0,38,241,0,0,0,0,0,0,0,0,0,0,0,10,,,bryanmat01
Wendell Bryant,DT,2004,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,33,,1.5,BryaWe20
Phillip Buchanon,DB,2011,0,0,5,34,122,0,0,0,0,0,0,0,0,0,0,0,350,20,1.0,BuchPh20
Marc Bulger,QB,2009,0,2,8,57,96,1969,3171,22814,122,93,118,300,8,4,21,0,,,,BulgMa00
Courtland Bullard,LB,2003,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,10,,,BullCo20
Joe Burns,RB,2005,0,0,0,2,58,0,0,0,0,0,64,193,0,9,88,1,24,,,BurnJo00
Henry Burris,QB,2002,0,0,0,1,6,18,51,207,3,5,15,104,0,0,0,0,,,,BurrHe00
Shawn Byrdsong,DB,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ByrdSh20
Reche Caldwell,WR,2007,0,0,1,20,71,1,1,20,0,0,14,108,0,152,1851,11,3,,,CaldRe00
Rocky Calmus,LB,2004,0,0,1,8,27,0,0,0,0,0,0,0,0,0,0,0,68,2,1.0,CalmRo20
Kelly Campbell,WR,2004,0,0,1,12,37,0,0,0,0,0,14,86,0,57,1062,8,,,,CampKe00
Khary Campbell,LB,2009,0,0,0,6,82,0,0,0,0,0,0,0,0,0,0,0,87,,,CampKh20
David Carr,QB,2012,0,0,5,45,94,1353,2267,14452,65,71,305,1328,9,0,0,0,,,,CarrDa00
Travis Carroll,LB,2003,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,,,CarrTr20
Tim Carter,WR,2009,0,0,0,10,71,0,0,0,0,0,11,97,0,81,1090,4,1,,,CartTi00
Rock Cartwright,FB,2011,0,0,0,9,154,0,0,0,0,0,228,956,6,64,589,2,74,,,CartRo01
Chris Cash,DB,2005,0,0,1,7,30,0,0,0,0,0,0,0,0,0,0,0,126,2,,CashCh20
Jeff Chandler,K,2004,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,1,,,chandjef01
Jesse Chatman,RB,2008,0,0,0,11,58,0,0,0,0,0,212,951,4,39,281,0,34,,,ChatJe00
Ryan Clark,DB,2014,0,1,10,58,177,0,0,0,0,0,0,0,0,0,0,0,651,16,4.0,ClarRy20
DeVone Claybrooks,DT,2004,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,,,ClayDe20
Kenyon Coleman,DE,2012,0,0,5,38,141,0,0,0,0,0,0,0,0,0,0,0,275,,13.5,ColeKe20
Travis Coleman,DB,2002,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,,,ColeTr21
Javier Collins,T,2003,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,CollJa20
Marc Colombo,T,2011,0,0,6,42,111,0,0,0,0,0,0,0,0,0,0,0,,,,ColoMa20
Derek Combs,DB,2003,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,8,,,CombDe20
Damion Cook,G-T,2008,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0,,,,CookDa20
Deke Cooper,DB,2007,0,0,3,19,73,0,0,0,0,0,0,0,0,0,0,0,173,6,1.0,CoopDe20
Rafael Cooper,RB,2002,0,0,0,0,5,0,0,0,0,0,12,57,0,1,4,0,2,,,CoopRa00
Keyuo Craver,DB,2003,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,23,,,CravKe20
Billy Cundiff,K,2015,1,1,0,14,136,0,0,0,0,0,0,0,0,0,0,0,5,,,cundibil01
Ronald Curry,WR,2008,0,0,2,16,76,0,4,0,0,1,5,3,0,193,2347,13,34,,,CurrRo01
Woodrow Dantzler,RB,2003,0,0,0,2,14,0,1,0,0,0,8,21,1,0,0,0,,,,DantWo00
Najeh Davenport,RB,2008,0,0,0,18,73,0,0,0,0,0,394,1819,13,54,538,3,22,,,DaveNa00
Rohan Davey,QB,2004,0,0,0,0,7,8,19,88,0,0,6,-5,0,0,0,0,,,,DaveRo01
Andra Davis,LB,2011,0,0,7,44,143,0,0,0,0,0,0,0,0,0,0,0,539,9,12.0,DaviAn20
Andre' Davis,WR,2009,0,0,1,25,104,0,0,0,0,0,9,32,0,156,2470,17,27,,,DaviAn01
Jerome Davis,T,2004,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,DaviJe23
Keith Davis,DB,2008,0,0,2,16,84,0,0,0,0,0,0,0,0,0,0,0,137,,,DaviKe21
Nick Davis,WR,2003,0,0,0,0,16,0,0,0,0,0,1,11,0,0,0,0,1,,,DaviNi00
Andrew Davison,DB,2003,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,,,DaviAn26
Chris Demaree,DT,2002,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,DemaCh20
Will Demps,DB,2008,0,0,4,29,97,0,0,0,0,0,0,0,0,0,0,0,338,6,4.5,DempWi20
Ryan Denney,DE,2010,0,0,2,23,113,0,0,0,0,0,0,0,0,2,44,2,191,,23.5,DennRy20
Darnell Dinkins,TE,2009,0,0,0,1,89,0,0,0,0,0,0,0,0,30,250,4,30,,,DinkDa00
Derek Dorris,WR,2002,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,DorrDe20
Travis Dorsch,P,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,DorsTr20
Eddie Drummond,WR,2007,1,1,0,6,64,0,0,0,0,0,9,46,0,4,7,0,18,,,DrumEd00
T.J. Duckett,RB,2008,0,0,1,22,93,0,1,0,0,0,717,2814,44,35,303,0,,,,DuckT.00
Nijrell Eason,DB,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,EasoNi21
Omar Easy,FB,2005,0,0,0,0,53,0,0,0,0,0,4,1,0,6,42,1,24,,,EasyOm00
Mike Echols,DB,2003,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,24,,,EchoMi20
Chris Edmonds,FB,2003,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,,,EdmoCh20
Kalimba Edwards,DE,2008,0,0,2,20,101,0,0,0,0,0,0,0,0,0,0,0,167,,31.0,EdwaKa20
Steve Edwards,G-T,2006,0,0,2,9,40,0,0,0,0,0,0,0,0,0,0,0,,,,EdwaSt20
Jamin Elliott,WR,2006,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,ElliJa00
Justin Ena,LB,2005,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,47,,,EnaxJu20
Hayden Epstein,K,2002,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,,,epstehay01
Troy Evans,LB,2009,0,0,0,8,119,0,0,0,0,0,0,0,0,0,0,0,112,1,,EvanTr20
Demarcus Faggins,DB,2009,0,0,3,14,84,0,0,0,0,0,0,0,0,0,0,0,192,5,1.0,FaggDe20
Randy Fasani,QB,2002,0,0,0,1,4,15,44,171,0,4,18,95,0,0,0,0,,,,FasaRa00
Bill Ferrario,G,2002,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,FerrBi20
Filip Filipovic,P,2002,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,2,,,FiliFi20
Clint Finley,DB,2003,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,FinlCl20
Levar Fisher,LB,2003,0,0,1,6,23,0,0,0,0,0,0,0,0,0,0,0,71,,1.0,FishLe20
Tony Fisher,RB,2006,0,0,0,17,68,2,2,22,1,0,241,889,4,139,1059,5,29,,,FishTo00
Travis Fisher,DB,2009,0,0,6,25,90,0,0,0,0,0,0,0,0,0,0,0,301,9,,FishTr20
Marcus Floyd,DB,2002,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,FloyMa20
Toniu Fonoti,G,2006,0,0,2,17,40,0,0,0,0,0,0,0,0,0,0,0,,,,FonoTo20
Larry Foote,LB,2014,0,0,8,62,187,0,0,0,0,0,0,0,0,0,0,0,552,4,25.0,FootLa20
Melvin Fowler,C-G,2008,0,0,4,25,87,0,0,0,0,0,0,0,0,0,0,0,,,,FowlMe20
Vernon Fox,DB,2009,0,0,0,10,98,0,0,0,0,0,0,0,0,0,0,0,117,2,,FoxxVe20
Eddie Freeman,DE,2003,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,15,,4.0,FreeEd20
Dwight Freeney,DE,2017,3,7,11,81,218,0,0,0,0,0,0,0,0,0,0,0,299,,125.5,FreeDw00
Scott Fujita,LB,2012,0,0,10,46,143,0,0,0,0,0,0,0,0,0,0,0,600,7,23.5,FujiSc20
Jabar Gaffney,WR,2012,0,0,6,42,158,1,5,39,1,0,9,56,0,447,5690,24,,,,GaffJa00
Mike Gandy,T-G,2009,0,0,7,42,108,0,0,0,0,0,0,0,0,0,0,0,,,,GandMi20
David Garrard,QB,2010,0,1,5,62,86,1406,2281,16003,89,54,380,1746,17,1,-6,0,,,,GarrDa00
Dondre Gilliam,WR,2003,0,0,0,1,7,0,0,0,0,0,0,0,0,6,95,0,,,,GillDo00
John Gilmore,TE,2011,0,0,2,3,145,0,0,0,0,0,0,0,0,55,544,6,22,,,GilmJo00
David Givens,WR,2006,0,0,2,22,58,0,1,0,0,1,3,16,0,166,2318,12,6,,,GiveDa00
LaVar Glover,DB,2002,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,GlovLa20
Joaquin Gonzalez,T,2005,0,0,1,9,46,0,0,0,0,0,0,0,0,0,0,0,,,,GonzJo21
Andre' Goodman,DB,2011,0,0,5,34,127,0,0,0,0,0,0,0,0,0,0,0,288,19,1.0,GoodAn20
Joey Goodspeed,FB,2004,0,0,0,1,36,0,0,0,0,0,3,6,1,11,71,0,13,,,GoodJo00
Jonathan Goodwin,G,2014,0,1,8,59,195,0,0,0,0,0,0,0,0,0,0,0,,,,GoodJo23
Lamar Gordon,RB,2006,0,0,0,9,41,0,0,0,0,0,226,774,3,62,490,2,1,,,GordLa00
Steven Grace,C,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,GracSt20
Daniel Graham,TE,2012,0,0,7,19,148,0,0,0,0,0,0,0,0,224,2490,25,6,,,GrahDa00
Charles Grant,DE,2009,0,0,7,46,118,0,0,0,0,0,0,0,0,0,0,0,335,1,47.0,GranCh21
Jeff Grau,C,2003,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,4,,,GrauJe20
Bobby Gray,DB,2004,0,0,1,6,29,0,0,0,0,0,0,0,0,0,0,0,69,1,1.0,GrayBo20
Cornell Green,T-G,2010,0,0,3,20,94,0,0,0,0,0,0,0,0,0,-3,0,,,,GreeCo20
Howard Green,DT,2011,0,0,2,11,76,0,0,0,0,0,0,0,0,0,0,0,65,,2.0,GreeHo20
Jarvis Green,DE,2009,0,0,2,28,121,0,0,0,0,0,0,0,0,0,0,0,153,,28.0,GreeJa21
William Green,RB,2005,0,0,3,14,46,0,0,0,0,0,568,2109,9,45,277,0,1,,,GreeWi01
Nick Greisen,LB,2008,0,0,2,21,98,0,0,0,0,0,0,0,0,0,0,0,206,1,4.0,GreiNi20
Buck Gurley,DT,2002,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,9,,,GurlBu20
Andre Gurode,G-C,2013,0,5,8,65,161,0,0,0,0,0,0,0,0,0,0,0,,,,GuroAn20
Adam Haayer,T,2005,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,,,,HaayAd20
Drew Haddad,WR,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,1,11,0,,,,HaddDr00
Carlos Hall,DE,2005,0,0,2,17,59,0,0,0,0,0,0,0,0,0,0,0,93,,14.5,HallCa20
Ben Hamilton,G-C,2010,0,0,7,54,118,0,0,0,0,0,0,0,0,0,0,0,1,,,HamiBe20
Ryan Hannam,TE,2006,0,0,0,2,54,0,0,0,0,0,0,0,0,22,215,2,7,,,HannRy00
Joey Harrington,QB,2007,0,0,6,31,81,1424,2538,14693,79,85,142,402,0,3,8,0,,,,HarrJo00
Atnaf Harris,WR,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,,,,HarrAt00
Napoleon Harris,LB,2008,0,0,6,33,100,0,0,0,0,0,0,0,0,0,0,0,349,4,8.5,HarrNa20
Quentin Harris,DB,2006,0,0,0,6,60,0,0,0,0,0,0,0,0,0,0,0,90,1,1.0,HarrQu20
James Harrison,LB,2017,2,5,8,91,193,0,0,0,0,0,0,0,0,0,0,0,583,8,84.5,HarrJa23
Tyreo Harrison,LB,2003,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,3,,,HarrTy20
Justin Hartwig,C-G,2009,0,0,6,41,99,0,0,0,0,0,0,0,0,0,0,0,,,,HartJu20
Tim Hasselbeck,QB,2007,0,0,0,1,12,95,177,1012,5,7,18,37,0,0,0,0,,,,HassTi00
Herb Haygood,WR,2002,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,HaygHe20
Verron Haynes,RB,2009,0,0,0,9,68,0,0,0,0,0,174,738,3,61,449,2,30,,,HaynVe00
Albert Haynesworth,DT,2011,2,2,7,55,123,0,0,0,0,0,0,0,0,0,0,0,262,,30.5,HaynAl20
Keith Heinrich,TE,2007,0,0,0,1,22,0,0,0,0,0,0,0,0,9,65,2,1,,,HeinKe00
Eric Heitmann,G-C,2009,0,0,7,40,119,0,0,0,0,0,0,0,0,0,0,0,,,,HeitEr20
John Henderson,DT,2011,0,2,8,64,146,0,0,0,0,0,0,0,0,0,0,0,382,,29.0,HendJo99
Kelly Herndon,DB,2007,0,0,4,23,77,0,0,0,0,0,0,0,0,0,0,0,226,9,1.0,HernKe20
Charles Hill,DT,2002,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,1,,,HillCh20
Darrell Hill,WR,2004,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,20,,,HillDa20
Kahlil Hill,WR,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HillKa20
Matt Hill,T,2003,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,,,,HillMa22
Russ Hochstein,C-G,2012,0,0,1,27,149,0,0,0,0,0,0,0,0,0,0,0,1,,,HochRu20
Nathan Hodel,TE,2009,0,0,0,5,113,0,0,0,0,0,0,0,0,0,0,0,20,,,HodeNa20
Jabari Holloway,TE,2003,0,0,2,1,26,0,0,0,0,0,0,0,0,15,157,0,,,,HollJa01
Chris Hope,DB,2012,0,1,7,46,163,0,0,0,0,0,0,0,0,1,81,1,563,20,4.0,HopeCh21
Tam Hopkins,G,2002,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,HopkTa20
Mike Houghton,G-T,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HougMi20
Kevin House,DB,2003,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,10,,,HousKe20
Dameon Hunter,RB,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HuntDa21
Javin Hunter,WR,2002,0,0,0,0,12,0,0,0,0,0,1,9,0,5,35,0,,,,HuntJa00
Pete Hunter,DB,2006,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0,61,3,1.0,HuntPe20
Chad Hutchinson,QB,2004,0,0,2,4,15,220,413,2466,11,11,26,85,0,0,0,0,,,,HutcCh00
Randy Hymes,WR,2005,0,0,1,5,37,0,3,0,0,0,0,0,0,43,578,4,,,,HymeRa00
Grant Irons,DE,2006,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,26,,3.5,IronGr20
Bernard Jackson,DE,2002,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,JackBe21
Frisman Jackson,WR,2005,0,0,0,3,34,0,3,0,0,0,1,4,0,40,490,1,5,,,JackFr01
LaDairis Jackson,DE,2002,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,12,,2.5,JackLa20
Cedric James,WR,2002,0,0,0,0,5,0,0,0,0,0,0,0,0,1,29,0,1,,,JameCe00
Michael Jameson,DB,2004,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,36,1,1.0,JameMi20
Quentin Jammer,DB,2013,0,0,10,52,183,0,0,0,0,0,0,0,0,0,0,0,631,21,,JammQu20
Craig Jarrett,P,2002,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,JarrCr20
Joe Jefferson,DB,2005,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,40,1,,JeffJo20
J.R. Jenkins,K,2002,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,,,JenkJ.20
Greg Jerman,T,2005,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,,,,JermGr20
Albert Johnson,WR,2003,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,JohnAl23
Dennis Johnson,DE,2004,0,0,1,5,29,0,0,0,0,0,0,0,0,0,0,0,42,,3.0,JohnDe22
Dirk Johnson,P,2009,0,0,0,8,80,1,2,10,0,0,1,0,0,0,0,0,8,,,JohnDi20
J.R. Johnson,LB,2002,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,,,JohnJ.20
Ron Johnson,WR,2003,0,0,0,1,22,0,0,0,0,0,0,0,0,11,126,1,4,,,JohnRo03
Doug Jolley,TE,2006,0,0,2,11,74,0,0,0,0,0,0,0,0,120,1303,6,,,,JollDo00
Bob Jones,DE,2002,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,,,JoneBo21
Daryl Jones,WR,2004,0,0,0,1,15,0,0,0,0,0,1,4,0,8,90,0,,,,JoneDa02
J.J. Jones,LB,2002,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,6,,,JoneJ.20
Julian Jones,DB,2002,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,JoneJu20
Levi Jones,T,2009,0,0,7,42,103,0,0,0,0,0,0,0,0,0,0,0,,,,JoneLe23
Terry Jones,TE,2005,0,0,3,5,53,0,0,0,0,0,0,0,0,59,493,5,2,,,JoneTe00
James Jordan,WR,2003,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,,,JordJa20
Ricot Joseph,DB,2002,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,,,JoseRi20
Delvin Joyce,RB,2003,0,0,0,0,28,0,0,0,0,0,13,41,0,4,12,0,4,,,JoycDe00
Eric Joyce,DB,2002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,,,JoycEr20
Jarmar Julien,RB,2002,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,JuliJa20
Aaron Kampman,DE-DT,2011,0,2,7,55,123,0,0,0,0,0,0,0,0,0,0,0,338,,58.0,KampAa99
Brad Kassell,LB,2007,0,0,2,18,88,0,0,0,0,0,0,0,0,0,0,0,205,1,,KassBr20
Brett Keisel,DE,2014,0,1,8,58,156,0,0,0,0,0,0,0,0,0,0,0,253,2,30.0,KeisBr20
Ma'ake Kemoeatu,DT,2012,0,0,6,39,136,0,0,0,0,0,0,0,0,0,0,0,219,,5.0,KemoMa20
Andy King,G,2003,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,KingAn20
Bryan Knight,LB,2003,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,51,,1.5,KnigBr20
Kyle Kosier,G-T,2011,0,0,8,51,143,0,0,0,0,0,0,0,0,0,0,0,,,,KosiKy20
Bill LaFleur,P,2003,0,0,0,1,21,0,0,0,0,0,1,0,0,0,0,0,,,,LaFlBi20
Antwan Lake,DE,2008,0,0,0,10,79,0,0,0,0,0,0,0,0,0,0,0,55,,5.5,LakeAn20
Jason Lamar,LB,2002,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,LamaJa20
Ben Leber,LB,2011,0,0,8,46,143,0,0,0,0,0,0,0,0,0,0,0,398,5,24.0,LebeBe20
Brian Leigeb,DB,2002,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,14,,,LeigBr20
Ashley Lelie,WR,2008,0,0,4,35,107,0,0,0,0,0,20,172,0,217,3749,15,,,,LeliAs00
Paris Lenon,LB,2013,0,0,8,48,189,0,0,0,0,0,0,0,0,0,0,0,592,5,12.0,LenoPa20
D.D. Lewis,LB,2009,0,0,1,13,79,0,0,0,0,0,0,0,0,0,0,0,168,,1.0,LewiD.21
Derrick Lewis,WR,2006,0,0,0,0,8,0,0,0,0,0,0,0,0,2,12,0,,,,LewiDe00
Michael Lewis,DB,2010,0,1,6,43,128,0,0,0,0,0,0,0,0,0,0,0,490,12,11.5,LewiMi99
Victor Leyva,G,2002,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,LeyvVi20
Jody Littleton,LB,2005,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,5,,,LittJo21
Dane Looker,WR,2008,0,0,0,10,91,3,4,28,0,0,1,13,0,112,1224,5,12,,,LookDa00
Andre Lott,DB,2006,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,34,,1.0,LottAn20
Josh Lovelady,G,2003,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,,,,LoveJo20
Omare Lowe,DB,2008,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,0,46,,,LoweOm20
Chris Luzar,TE,2003,0,0,0,0,23,0,0,0,0,0,0,0,0,4,35,0,,,,LuzaCh00
Josh Mallard,DE,2008,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,42,,8.5,MallJo20
Wesly Mallard,LB,2006,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,43,,,MallWe20
Marquand Manuel,DB,2009,0,0,3,22,116,0,0,0,0,0,0,0,0,0,0,0,285,2,1.0,ManuMa20
Lemar Marshall,LB,2007,0,0,3,27,79,0,0,0,0,0,0,0,0,0,0,0,219,4,6.5,MarsLe20
Matt Martin,G,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MartMa20
Chris Massey,RB,2011,0,0,0,13,141,0,0,0,0,0,1,-1,0,0,0,0,32,,,MassCh00
Lee Mays,WR,2006,0,0,0,2,49,0,0,0,0,0,0,0,0,11,154,0,14,,,MaysLe00
Jason McAddley,WR,2005,0,0,1,4,34,0,0,0,0,0,0,0,0,38,578,1,8,,,McAdJa00
