Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Nick Cole,C,2010,0,0,1,17,77,0,0,0,0,0,0,0,0,0,0,0,2,,,ColeNi20
Drew Coleman,DB,2011,0,0,0,11,83,0,0,0,0,0,0,0,0,0,0,0,132,4,8.0,ColeDr20
Daryn Colledge,T,2014,0,0,9,57,141,0,0,0,0,0,0,0,0,0,0,0,,,,CollDa20
Richard Collier,T,2007,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,CollRi20
Willie Colon,G,2015,0,0,6,40,100,0,0,0,0,0,0,0,0,0,0,0,,,,ColoWi20
Marques Colston,WR,2015,0,0,7,72,146,0,0,0,0,0,2,7,0,711,9759,72,1,,,ColsMa00
Sean Conover,DE,2007,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,6,,,ConoSe20
Ryan Cook,C,2012,0,0,3,23,90,0,0,0,0,0,0,0,0,0,0,0,,,,CookRy20
Jorge Cordova,LB-DE,2007,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,6,,,CordJo20
Junius Coston,G,2007,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,,,,CostJu20
Antonio Cromartie,DB,2016,1,4,8,66,162,0,0,0,0,0,1,1,0,1,-2,0,376,31,,CromAn20
Brodie Croyle,QB,2010,0,0,0,2,18,181,319,1669,8,9,10,15,0,0,0,0,,,,CroyBr00
Tyrone Culver,DB,2012,0,0,0,7,80,0,0,0,0,0,0,0,0,0,0,0,109,2,1.0,CulvTy20
Airese Currie,WR,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,CurrAi00
Markus Curry,DB,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,CurrMa20
Tony Curtis,TE,2008,0,0,0,0,36,0,0,0,0,0,0,0,0,11,50,3,4,,,CurtTo00
Jay Cutler,QB,2017,0,1,10,86,153,3048,4920,35133,227,160,386,1682,9,0,0,0,1,,,CutlJa00
Harvey Dahl,T,2013,0,0,6,32,87,0,0,0,0,0,0,0,0,0,0,0,,,,DahlHa20
Owen Daniels,TE,2015,0,2,9,41,131,0,0,0,0,0,0,0,0,479,5661,36,2,,,DaniOw00
Torrance Daniels,LB,2009,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,17,,,DaniTo20
Frank Davis,G,2006,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,,,,DaviFr20
Vernon Davis,TE,2019,0,2,11,51,198,0,0,0,0,0,6,15,0,583,7562,63,,,,DaviVe00
John DiGiorgio,LB,2008,0,0,1,8,34,0,0,0,0,0,0,0,0,0,0,0,97,1,2.0,DiGiJo20
Tim Dobbins,LB,2013,0,0,1,19,110,0,0,0,0,0,0,0,0,0,0,0,198,3,2.0,DobbTi20
Kevin Dockery,DB,2010,0,0,0,8,61,0,0,0,0,0,0,0,0,0,0,0,136,4,,DockKe20
De Dorsey,RB,2008,0,0,0,2,29,0,0,0,0,0,26,191,0,6,68,0,,,,DorsDe00
Reed Doughty,DB,2013,0,0,3,20,107,0,0,0,0,0,0,0,0,0,0,0,336,3,3.5,DougRe20
Elvis Dumervil,DE,2017,2,5,6,63,162,0,0,0,0,0,0,0,0,0,0,0,263,1,105.5,DumeEl20
Andrew Economos,C,2013,0,0,0,12,108,0,0,0,0,0,0,0,0,0,0,0,20,,,EconAn20
Ray Edwards,DE,2012,0,0,5,37,97,0,0,0,0,0,0,0,0,0,0,0,168,,33.0,EdwaRa21
Abram Elam,DB,2012,0,0,5,26,104,0,0,0,0,0,0,0,0,0,0,0,322,3,5.0,ElamAb20
Devale Ellis,WR,2006,0,0,0,0,9,0,0,0,0,0,2,3,0,4,41,0,1,,,ElliDe00
Keith Ellison,LB,2010,0,0,3,19,58,0,0,0,0,0,1,6,0,0,0,0,164,2,2.0,ElliKe20
Mike Espy,WR,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,EspyMi20
John Eubanks,DB,2007,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,,,EubaJo20
Fred Evans,DT,2013,0,0,0,9,95,0,0,0,0,0,0,0,0,0,0,0,66,,3.0,EvanFr21
Jahri Evans,G,2017,4,6,12,114,183,0,0,0,0,0,0,0,0,0,0,0,,,,EvanJa21
Kevin Everett,TE,2007,0,0,0,0,17,0,0,0,0,0,0,0,0,2,4,0,1,,,EverKe00
Tyler Everett,DB,2006,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,EverTy20
Anthony Fasano,TE,2017,0,0,8,22,180,0,0,0,0,0,0,0,0,299,3278,36,,,,FasaAn00
Daniel Federkeil,T,2009,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,,,,FedeDa20
D'Brickashaw Ferguson,T,2015,0,3,10,58,160,0,0,0,0,0,0,0,0,0,0,0,,,,FergDB20
Diamond Ferri,DB,2006,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,FerrDi00
Cortland Finnegan,DB,2015,1,1,7,53,133,0,0,0,0,0,0,0,0,0,0,0,541,18,7.0,FinnCo20
Dustin Fox,DB,2008,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,,,FoxxDu20
Chris Francies,WR,2007,0,0,0,0,8,0,0,0,0,0,0,0,0,2,16,0,,,,FranCh00
Jamaal Fudge,DB,2009,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,23,1,,FudgJa20
Omar Gaither,LB,2013,0,0,2,25,92,0,0,0,0,0,0,0,0,0,0,0,264,2,6.0,GaitOm20
Quinton Ganther,RB,2010,0,0,0,3,36,0,0,0,0,0,80,280,3,17,151,0,5,,,GantQu00
Justin Geisinger,G,2008,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,GeisJu20
Kedric Golston,DT,2016,0,0,4,27,142,0,0,0,0,0,0,0,0,0,0,0,137,,7.0,GolsKe20
Charles Gordon,DB,2008,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,65,2,,GordCh20
Cletis Gordon,DB,2009,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,21,,,GordCl20
Stephen Gostkowski,K,2020,2,4,0,37,219,0,0,0,0,0,0,0,0,0,0,0,19,,,GostSt20
Bruce Gradkowski,QB,2014,0,0,1,8,37,375,709,4057,21,24,88,329,0,0,0,0,,,,GradBr00
Marcus Green,DT,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,GreeMa20
Skyler Green,WR,2008,0,0,0,0,11,0,0,0,0,0,1,1,0,3,33,0,,,,GreeSk20
Steve Gregory,DB,2013,0,0,4,23,111,0,0,0,0,0,0,0,0,0,0,0,278,7,3.0,GregSt20
Cedric Griffin,DB,2012,0,0,4,23,89,0,0,0,0,0,0,0,0,0,0,0,352,8,,GrifCe20
Derek Hagan,WR,2014,0,0,0,12,99,0,0,0,0,0,0,0,0,148,1734,7,19,,,HagaDe00
Tyjuan Hagler,LB,2010,0,0,1,12,50,0,0,0,0,0,0,0,0,0,0,0,126,1,2.0,HaglTy20
Tamba Hali,DE,2017,0,5,10,75,177,0,0,0,0,0,0,0,0,0,0,0,460,2,89.5,HaliTa20
Ahmard Hall,RB,2011,0,0,2,5,85,0,0,0,0,0,24,80,0,73,561,2,16,,,HallAh00
Justin Hamilton,RB,2008,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,13,,,HamiJu20
Parys Haralson,DE,2014,0,0,7,38,118,0,0,0,0,0,0,0,0,0,0,0,190,,28.0,HaraPa20
Roman Harper,DB,2016,0,2,8,49,156,0,0,0,0,0,0,0,0,0,0,0,641,11,18.0,HarpRo21
Kay-Jay Harris,RB,2006,0,0,0,0,7,0,0,0,0,0,3,9,0,1,10,0,4,,,HarrKa00
Orien Harris,DT,2009,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,9,,,HarrOr20
Arnold Harrison,LB,2009,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,30,,,HarrAr21
Jerome Harrison,RB,2011,0,0,0,12,63,0,0,0,0,0,356,1681,7,70,490,3,4,,,HarrJe00
Jason Hatcher,DE,2015,0,1,5,34,147,0,0,0,0,0,0,0,0,0,0,0,177,1,34.5,HatcJa20
A.J. Hawk,LB,2016,0,0,10,55,159,0,0,0,0,0,0,0,0,0,0,0,645,9,20.0,HawkA.20
Brent Hawkins,DE,2007,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,19,,5.5,HawkBr20
Devin Hester,WR-PR,2016,3,4,3,47,156,0,0,0,0,0,36,116,1,255,3311,16,11,,,HestDe99
Tye Hill,DB,2010,0,0,0,9,40,0,0,0,0,0,0,0,0,0,0,0,117,5,,HillTy20
Abdul Hodge,LB,2010,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0,0,25,,,HodgAb20
Santonio Holmes,WR,2014,0,0,6,47,112,0,1,0,0,1,16,89,0,389,6030,36,,,,HolmSa00
Glenn Holt,WR,2008,0,0,0,2,42,0,0,0,0,0,2,2,0,20,172,2,3,,,HoltGl00
Thomas Howard,LB,2013,0,0,5,33,95,0,0,0,0,0,0,0,0,0,0,0,392,7,6.0,HowaTh20
Oliver Hoyte,LB-RB,2007,0,0,1,2,22,0,0,0,0,0,0,0,0,3,12,0,4,,,HoytOl20
Marcus Hudson,DB,2010,0,0,0,5,62,0,0,0,0,0,0,0,0,0,0,0,71,,,HudsMa20
Michael Huff,DB,2013,0,0,6,33,118,0,0,0,0,0,0,0,0,0,0,0,371,11,5.5,HuffMi20
Jack Hunt,DB,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HuntJa20
Darrell Hunter,DB,2006,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,HuntDa23
Jason Hunter,DE,2013,0,0,3,17,101,0,0,0,0,0,0,0,0,0,0,0,134,1,14.0,HuntJa24
Kevin Huntley,DT,2007,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,9,,2.5,HuntKe21
Sam Hurd,WR,2011,0,0,0,7,77,0,0,0,0,0,0,0,0,53,739,2,50,,,HurdSa00
Richie Incognito,G,2020,0,4,10,62,164,0,0,0,0,0,0,0,0,0,0,0,,,,IncoRi20
Clint Ingram,LB,2009,0,0,3,21,56,0,0,0,0,0,0,0,0,0,0,0,158,2,5.5,IngrCl20
Brian Iwuh,LB,2011,0,0,0,7,85,0,0,0,0,0,0,0,0,0,0,0,97,,1.0,IwuhBr20
Chad Jackson,WR,2008,0,0,0,2,18,0,0,0,0,0,4,22,0,14,171,3,,,,JackCh00
D'Qwell Jackson,LB,2016,0,1,9,61,141,0,0,0,0,0,0,0,0,0,0,0,754,9,19.5,JackDQ20
Marlion Jackson,RB,2006,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,,,,JackMa01
T.J. Jackson,DT,2008,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,,1.0,JackTo20
Tarvaris Jackson,QB,2015,0,0,2,22,59,640,1073,7263,39,35,171,636,6,0,0,0,,,,JackTa00
Brandon Jamison,LB,2007,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,6,,,JamiBr20
Rashad Jeanty,LB,2009,0,0,3,15,53,0,0,0,0,0,0,0,0,0,0,0,141,,,JeanRa20
Julian Jenkins,DE,2006,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,6,,,JenkJu20
Adam Jennings,WR,2009,0,0,0,0,46,0,0,0,0,0,1,-4,0,6,62,1,11,,,JennAd00
Greg Jennings,WR,2015,0,2,8,66,143,0,0,0,0,0,1,-1,0,571,8291,64,,,,JennGr00
Kelly Jennings,DB,2011,0,0,2,18,91,0,0,0,0,0,0,0,0,0,0,0,211,2,1.0,JennKe20
Michael Jennings,WR,2006,0,0,0,1,8,0,0,0,0,0,2,12,0,5,49,0,,,,JennMi00
Tim Jennings,DB,2015,0,2,6,43,137,0,0,0,0,0,0,0,0,0,0,0,396,20,,JennTi20
Brandon Johnson,LB,2012,0,0,1,13,87,0,0,0,0,0,0,0,0,0,0,0,133,3,3.5,JohnBr20
Charlie Johnson,T,2014,0,0,7,52,134,0,0,0,0,0,0,0,0,1,-2,0,,,,JohnCh23
Darcy Johnson,TE,2010,0,0,0,0,34,0,0,0,0,0,0,0,0,9,78,2,1,,,JohnDa03
Jovon Johnson,DB,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,JohnJo24
Johnny Jolly,DT,2013,0,0,3,21,61,0,0,0,0,0,0,0,0,0,0,0,89,1,3.0,JollJo20
Herana-Daze Jones,DB,2009,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,36,,,JoneHe21
Maurice Jones-Drew,RB,2014,1,3,4,74,126,1,2,8,1,1,1847,8167,68,346,2944,11,,,,DrewMa00
Bennie Joppru,TE,2007,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,,,JoppBe00
Davin Joseph,G,2014,0,2,8,42,116,0,0,0,0,0,0,0,0,0,0,0,1,,,JoseDa20
Johnathan Joseph,DB,2020,0,2,15,67,211,0,0,0,0,0,0,0,0,0,0,0,670,32,,JoseJo20
Keith Joseph,RB,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,JoseKe00
Norm Katnik,C,2006,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,KatnNo20
Freddy Keiaho,LB,2009,0,0,2,15,55,0,0,0,0,0,0,0,0,0,0,0,189,1,1.5,KeiaFr20
Chris Kemoeatu,G,2011,0,0,3,27,75,0,0,0,0,0,0,0,0,0,0,0,,,,KemoCh20
William Kershaw,LB,2009,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,KersWi20
Ethan Kilmer,WR,2006,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,1,,KilmEt00
Keylon Kincade,RB,2006,0,0,0,0,1,0,0,0,0,0,4,9,0,0,0,0,,,,KincKe00
Jeff King,TE,2012,0,0,6,10,108,0,0,0,0,0,0,0,0,156,1323,12,7,,,KingJe00
Mathias Kiwanuka,DE,2014,0,0,5,37,120,0,0,0,0,0,0,0,0,0,0,0,301,3,38.5,KiwaMa20
Joe Klopfenstein,TE,2009,0,0,3,3,49,0,0,0,0,0,0,0,0,34,397,2,,,,KlopJo00
Sam Koch,P,2021,0,1,0,25,256,7,8,82,0,0,7,10,1,0,0,0,15,,,KochSa20
Michael Kracalik,T,2008,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,KracMi20
John Kuhn,FB,2017,1,3,0,10,166,0,0,0,0,0,217,658,19,98,642,9,29,,,KuhnJo00
Chris Kuper,G,2013,0,0,5,35,90,0,0,0,0,0,0,0,0,0,7,0,,,,KupeCh20
Ryan LaCasse,LB,2006,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,6,,,LaCaRy20
Dawan Landry,DB,2014,0,0,8,43,130,0,0,0,0,0,0,0,0,0,0,0,562,13,8.0,LandDa21
Lance Laury,LB,2010,0,0,0,6,72,0,0,0,0,0,0,0,0,0,0,0,60,,,LaurLa20
Manny Lawson,DE,2015,0,0,7,47,143,0,0,0,0,0,0,0,0,0,0,0,352,4,24.5,LawsMa20
Matt Leinart,QB,2012,0,0,1,12,33,366,641,4065,15,21,47,89,2,0,0,0,,,,LeinMa00
Jonathan Lewis,DT,2006,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,,,LewiJo22
Marcedes Lewis,TE,2021,0,1,14,35,234,0,0,0,0,0,0,0,0,426,5018,37,,,,LewiMa00
Daniel Loper,T,2010,0,0,0,7,58,0,0,0,0,0,0,0,0,0,0,0,,,,LopeDa20
Jared Lorenzen,QB,2007,0,0,0,0,4,4,8,28,0,0,2,4,0,0,0,0,,,,LoreJa00
Calvin Lowry,DB,2008,0,0,0,7,43,0,0,0,0,0,0,0,0,0,0,0,68,2,,LowrCa20
Wali Lundy,RB,2006,0,0,1,5,14,0,0,0,0,0,124,476,4,33,204,0,,,,LundWa00
Deuce Lutui,G,2012,0,0,5,34,101,0,0,0,0,0,0,0,0,0,0,0,,,,LutuDe20
Anthony Madison,DB,2011,0,0,0,5,71,0,0,0,0,0,0,0,0,0,0,0,63,1,1.0,MadiAn20
John Madsen,WR,2008,0,0,0,2,35,0,0,0,0,0,0,0,0,19,248,2,2,,,MadsJo00
Jesse Mahelona,DT,2007,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,16,,1.0,MaheJe20
Nick Mangold,C,2016,2,7,11,73,164,0,0,0,0,0,0,0,0,1,-3,0,1,,,MangNi20
Maurice Mann,WR,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MannMa00
Danieal Manning,DB,2014,0,0,6,35,128,0,0,0,0,0,0,0,0,0,0,0,435,11,4.0,MannDa21
Laurence Maroney,RB,2010,0,0,0,26,49,0,0,0,0,0,618,2504,21,44,459,1,1,,,MaroLa00
Brandon Marshall,WR,2018,1,6,10,83,179,0,1,0,0,0,20,118,0,970,12351,83,6,,,MarsBr00
Richard Marshall,DB,2014,0,0,3,31,124,0,0,0,0,0,0,0,0,0,0,0,526,18,7.0,MarsRi20
Derrick Martin,DB,2013,0,0,0,5,73,0,0,0,0,0,0,0,0,0,0,0,77,3,1.0,MartDe22
Ingle Martin,QB,2006,0,0,0,0,1,0,0,0,0,0,2,-5,0,0,0,0,,,,MartIn00
Ruvell Martin,WR,2012,0,0,0,8,82,0,0,0,0,0,0,0,0,76,1129,7,18,,,MartRu00
Tim Massaquoi,TE,2007,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,MassTi20
Marcus Maxey,DB,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,MaxeMa20
Corey Mays,LB,2010,0,0,1,10,62,0,0,0,0,0,0,0,0,0,0,0,95,,,MaysCo20
John McCargo,DT,2011,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,35,,2.5,McCaJo22
Stanley McClover,DE,2008,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,7,,1.0,McClSt20
Tony McDaniel,DT,2017,0,0,3,28,146,0,0,0,0,0,0,0,0,0,0,0,167,,11.5,McDaTo20
Rocky McIntosh,LB,2013,0,0,5,38,124,0,0,0,0,0,0,0,0,0,0,0,371,4,9.0,McInRo20
Brandon McKinney,DT,2011,0,0,0,7,61,0,0,0,0,0,0,0,0,0,0,0,40,,,McKiBr20
Reggie McNeal,QB,2006,0,0,0,0,7,0,0,0,0,0,1,8,0,0,0,0,,,,McNeRe00
Marcus McNeill,T,2011,0,2,6,48,82,0,0,0,0,0,0,0,0,0,0,0,,,,McNeMa20
Pat McQuistan,T,2012,0,0,0,8,72,0,0,0,0,0,0,0,0,0,0,0,1,,,McQuPa20
Paul McQuistan,T,2014,0,0,2,24,97,0,0,0,0,0,0,0,0,0,0,0,,,,McQuPa21
Aaron Merz,G,2006,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,MerzAa20
Brandon Miree,RB,2006,0,0,0,0,10,0,0,0,0,0,0,0,0,9,57,0,,,,MireBr00
Jayme Mitchell,DE,2011,0,0,1,9,43,0,0,0,0,0,0,0,0,0,0,0,39,,6.5,MitcJa20
Shirdonya Mitchell,DB,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,MitcSh20
Tony Moll,T,2011,0,0,0,13,63,0,0,0,0,0,0,0,0,0,0,0,,,,MollTo20
Anthony Montgomery,NT,2009,0,0,1,14,42,0,0,0,0,0,0,0,0,0,0,0,55,,3.0,MontAn20
Will Montgomery,G,2015,0,0,4,34,110,0,0,0,0,0,0,0,0,0,0,0,,,,MontWi20
Lance Moore,WR,2015,0,0,2,38,129,0,1,0,0,1,2,7,1,389,4816,44,1,,,MoorLa00
Chris Morris,C,2010,0,0,1,5,51,0,0,0,0,0,0,0,0,0,0,0,,,,MorrCh21
Kendrick Mosley,WR,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MoslKe00
Sinorice Moss,WR,2009,0,0,0,4,37,0,0,0,0,0,1,4,0,39,421,3,2,,,MossSi00
Montez Murphy,DE,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MurpMo20
Martin Nance,WR,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,4,33,0,,,,NancMa00
Terna Nande,LB,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,NandTe20
Ikechuku Ndukwe,G-T,2011,0,0,1,10,35,0,0,0,0,0,0,0,0,0,0,0,,,,NdukIk20
Haloti Ngata,DT,2018,2,5,12,100,180,0,0,0,0,0,0,0,0,0,0,0,329,5,32.5,NgatHa20
A.J. Nicholson,LB,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,NichA.20
