Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Jordan Carstens,DT,2006,0,0,1,9,29,0,0,0,0,0,0,0,0,0,0,0,36,,4.0,CarsJo20
Oliver Celestin,DB,2008,0,0,0,5,58,0,0,0,0,0,0,0,0,0,0,0,63,,,CeleOl20
Kirk Chambers,T,2011,0,0,1,9,70,0,0,0,0,0,0,0,0,0,0,0,,,,ChamKi20
Stephen Cheek,P,2004,0,0,0,1,12,0,0,0,0,0,1,0,0,0,0,0,,,,CheeSt20
Brandon Chillar,LB,2010,0,0,2,22,97,0,0,0,0,0,0,0,0,0,0,0,299,1,8.5,ChilBr20
Jared Clauss,DT,2005,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,20,,0.5,ClauJa20
Michael Clayton,WR,2011,0,0,5,22,95,0,1,0,0,0,18,100,0,223,2955,10,4,,,ClayMi00
Chris Clemons,LB,2015,0,0,5,44,162,0,0,0,0,0,0,0,0,0,0,0,200,,69.0,ClemCh23
Cedric Cobbs,RB,2006,0,0,0,0,5,0,0,0,0,0,25,59,0,0,0,0,1,,,CobbCe00
Keary Colbert,WR,2011,0,0,3,14,75,0,0,0,0,0,1,6,0,130,1629,8,,,,ColbKe00
Ricardo Colclough,DB,2009,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0,0,59,1,2.5,ColcRi20
Colin Cole,DT,2015,0,0,3,27,117,0,0,0,0,0,0,0,0,0,0,0,170,,5.5,ColeCo20
Erik Coleman,DB,2012,0,0,6,33,123,0,0,0,0,0,0,0,0,0,0,0,466,11,2.0,ColeEr21
Scott Connot,DB,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,ConnSc20
Chris Cooley,TE,2012,0,2,6,34,117,0,0,0,0,0,2,3,0,429,4711,33,2,,,CoolCh00
Josh Cooper,DE,2007,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,19,,1.5,CoopJo20
Marquis Cooper,LB,2008,0,0,0,2,42,0,0,0,0,0,0,0,0,0,0,0,34,,,CoopMa21
Terrance Copper,WR,2012,0,0,0,10,125,0,0,0,0,0,3,8,0,84,1018,6,65,,,CoppTe00
Jerricho Cotchery,WR,2015,0,0,6,51,175,0,0,0,0,0,22,93,1,524,6623,34,20,,,CotcJe00
Torrie Cox,DB,2009,0,0,0,5,56,0,0,0,0,0,0,0,0,0,0,0,75,1,,CoxxTo21
Casey Cramer,RB-TE,2008,0,0,0,0,36,0,0,0,0,0,0,0,0,4,11,1,16,,,CramCa00
Patrick Crayton,WR,2011,0,0,3,33,105,0,3,0,0,1,6,39,0,247,3650,25,,,,CrayPa00
Gabe Crecion,TE,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,CrecGa20
Larry Croom,RB,2004,0,0,0,1,6,0,0,0,0,0,29,76,0,2,16,0,,,,CrooLa00
Clarence Curry,DB,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,CurrCl20
Karlos Dansby,LB,2017,0,0,13,81,212,0,0,0,0,0,0,0,0,0,0,0,1077,20,43.0,DansKa20
Trey Darilek,G,2005,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,,,,DariTr20
Devard Darling,WR,2008,0,0,1,4,46,0,0,0,0,0,0,0,0,37,578,4,12,,,DarlDe00
Jason David,DB,2008,0,0,5,24,75,0,0,0,0,0,0,0,0,0,0,0,196,16,,DaviJa20
Anthony Davis,T,2008,0,0,2,13,47,0,0,0,0,0,0,0,0,0,0,0,,,,DaviAn24
Rod Davis,LB,2006,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,33,,,DaviRo21
Curtis DeLoatch,DB,2007,0,0,1,6,45,0,0,0,0,0,0,0,0,0,0,0,83,1,,DeLoCu20
Lorenzo Diamond,TE,2005,0,0,1,0,21,0,0,0,0,0,0,0,0,11,73,0,,,,DiamLo00
Dahrran Diedrick,RB,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,DiedDa20
Darnell Dockett,DT,2013,0,3,10,69,158,0,0,0,0,0,0,0,0,0,0,0,358,4,40.5,DockDa20
Ken Dorsey,QB,2008,0,0,0,2,17,214,408,2082,8,18,11,18,0,0,0,0,,,,DorsKe00
Nat Dorsey,T,2007,0,0,1,7,40,0,0,0,0,0,0,0,0,0,0,0,,,,DorsNa20
Damane Duckett,DT,2006,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,9,,1.0,DuckDa20
Jeff Dugan,TE,2010,0,0,0,2,79,0,0,0,0,0,11,23,0,27,191,3,3,,,DugaJe00
Glenn Earl,DB,2006,0,0,2,10,37,0,0,0,0,0,0,0,0,0,0,0,118,3,2.0,EarlGl20
Doug Easlick,RB,2004,0,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,,,,EaslDo20
Nick Eason,DT,2012,0,0,0,16,117,0,0,0,0,0,0,0,0,0,0,0,87,,7.0,EasoNi20
Adimchinobe Echemandu,RB,2007,0,0,0,1,19,0,1,0,0,0,28,110,0,5,36,0,4,,,EcheAd00
Dwan Edwards,DT,2015,0,0,5,32,136,0,0,0,0,0,0,0,0,0,0,0,221,3,19.5,EdwaDw20
Eric Edwards,TE,2005,0,0,1,1,32,0,0,0,0,0,0,0,0,17,184,1,,,,EdwaEr00
Tim Euhus,TE,2007,0,0,0,1,34,0,0,0,0,0,0,0,0,14,115,2,3,,,EuhuTi00
Lee Evans,WR,2011,0,0,7,47,118,0,1,0,0,0,10,145,0,381,6008,43,,,,EvanLe00
Trev Faulk,LB,2005,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,64,,,FaulTr20
Larry Fitzgerald,WR,2020,1,11,17,93,263,2,4,53,1,0,20,68,0,1432,17492,121,,,,FitzLa00
P.J. Fleck,WR,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,FlecP.20
Troy Fleming,RB,2005,0,0,0,3,29,0,0,0,0,0,7,40,0,29,233,3,15,,,FlemTr00
Malcom Floyd,WR,2015,0,0,6,47,121,0,0,0,0,0,0,0,0,321,5550,34,5,,,FloyMa00
Ryan Fowler,LB,2009,0,0,1,13,70,0,0,0,0,0,0,0,0,0,0,0,108,,,FowlRy20
Keyaron Fox,LB,2011,0,0,0,13,98,0,0,0,0,0,0,0,0,0,0,0,141,1,1.0,FoxxKe20
Carlos Francis,WR,2004,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,FranCa20
Lance Frazier,DB,2004,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,37,2,,FrazLa20
Derrick Frost,P,2008,0,0,0,6,74,0,0,0,0,0,3,1,0,0,0,0,4,,,FrosDe20
Michael Gaines,TE,2009,0,0,2,7,83,0,0,0,0,0,0,0,0,84,869,6,,,,GainMi00
Robert Gallery,T,2011,0,0,7,38,104,0,0,0,0,0,0,0,0,0,0,0,,,,GallRo20
Chris Gamble,DB,2012,0,0,8,44,123,0,0,0,0,0,0,0,0,0,0,0,440,27,1.0,GambCh20
Gilbert Gardner,LB,2008,0,0,1,8,53,0,0,0,0,0,0,0,0,0,0,0,82,1,1.0,GardGi20
Rich Gardner,DB,2006,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,18,1,,GardRi20
Randall Gay,DB,2010,0,0,2,16,71,0,0,0,0,0,0,0,0,0,0,0,157,6,2.0,GayxRa20
Robert Geathers,DE,2014,0,0,7,46,152,0,0,0,0,0,0,0,0,0,0,0,184,3,34.0,GeatRo21
Junior Glymph,DE,2006,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,,1.0,GlymJu20
Adam Goldberg,G-T,2011,0,0,3,25,112,0,0,0,0,0,0,0,0,0,0,0,2,,,GoldAd20
Amon Gordon,DT,2011,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,40,,2.0,GordAm20
Earnest Graham,RB,2011,0,0,2,19,98,2,2,5,2,0,477,2047,15,129,904,1,29,,,GrahEa00
Brandon Green,DE,2006,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,48,,3.5,GreeBr20
Jamaal Green,DE,2005,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,,1.0,GreeJa20
Louis Green,LB,2008,0,0,0,4,64,0,0,0,0,0,0,0,0,0,0,0,37,,,GreeLo20
Roderick Green,LB,2008,0,0,0,6,54,0,0,0,0,0,0,0,0,0,0,0,31,,12.0,GreeRo20
Jabari Greer,DB,2013,0,0,7,31,133,0,0,0,0,0,1,-6,0,0,0,0,346,13,2.0,GreeJa22
Jake Grove,C-G,2009,0,0,4,20,66,0,0,0,0,0,0,0,0,0,0,0,,,,GrovJa20
Rex Hadnot,G-C,2012,0,0,5,35,129,0,0,0,0,0,0,0,0,0,-2,0,,,,HadnRe20
DeAngelo Hall,DB,2017,0,3,10,61,171,0,0,0,0,0,0,0,0,1,0,0,638,43,2.0,HallDe99
Derrick Hamilton,WR,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,HamiDe20
Joselio Hanson,DB,2012,0,0,0,17,120,0,0,0,0,0,0,0,0,0,0,0,259,6,3.5,HansJo20
Nick Hardwick,C,2014,0,1,9,67,136,0,0,0,0,0,0,0,0,0,0,0,2,,,HardNi55
Anthony Hargrove,DE,2011,0,0,1,16,102,0,0,0,0,0,0,0,0,0,0,0,59,,19.5,HargAn20
Alan Harper,DT,2004,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,3,,,HarpAl20
Joey Harris,RB,2004,0,0,0,0,4,0,0,0,0,0,15,53,0,0,0,0,,,,HarrJo01
Tommie Harris,DT,2011,0,3,6,56,117,0,0,0,0,0,0,0,0,0,0,0,187,1,31.5,HarrTo99
Ben Hartsock,TE,2013,0,0,2,2,131,0,0,0,0,0,0,0,0,31,312,1,5,,,HartBe00
Devery Henderson,WR,2012,0,0,6,36,124,0,0,0,0,0,18,119,1,245,4377,20,,,,HendDe00
Leonard Henry,RB,2004,0,0,0,1,6,0,0,0,0,0,46,141,0,3,12,0,,,,HenrLe20
Drew Henson,QB,2008,0,0,0,0,9,11,20,98,1,1,1,7,0,0,0,0,,,,HensDr00
Maurice Hicks,RB,2008,0,0,0,8,66,0,0,0,0,0,205,869,6,55,424,1,45,,,HickMa00
Marquise Hill,DE,2006,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,2,,,HillMa21
Jason Hilliard,T,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,HillJa22
Chris Hoke,NT-DT,2011,0,0,1,16,114,0,0,0,0,0,0,0,0,0,0,0,69,,2.0,HokeCh20
T.J. Hollowell,LB,2005,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,,,HollT.20
Chris Horn,WR,2005,0,0,0,4,28,0,0,0,0,0,1,12,0,33,365,1,16,,,HornCh00
Jason Horton,DB,2005,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,22,,,HortJa20
Brian Howard,DT,2005,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,11,,,HowaBr20
Wayne Hunter,T,2012,0,0,1,13,77,0,0,0,0,0,0,0,0,0,0,0,,,,HuntWa20
Von Hutchins,DB,2007,0,0,1,5,38,0,0,0,0,0,0,0,0,0,0,0,123,2,0.5,HutcVo20
Trevor Hutton,G,2004,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,HuttTr20
Israel Idonije,DT,2013,0,0,3,34,149,0,0,0,0,0,0,0,0,0,0,0,207,,29.0,IdonIs20
Corey Jackson,DE,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,JackCo20
Eddie Jackson,DB,2007,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,30,,,JackEd20
Steven Jackson,RB,2015,0,3,10,75,160,1,1,2,1,0,2764,11438,69,461,3683,9,,,,JackSt00
Cullen Jenkins,DT,2016,0,0,9,52,184,0,0,0,0,0,0,0,0,0,0,0,242,1,49.0,JenkCu20
Michael Jenkins,WR,2012,0,0,6,39,130,0,0,0,0,0,2,4,0,354,4427,25,8,,,JenkMi00
Leon Joe,LB,2007,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,36,,,JoexLe20
Al Johnson,C,2008,0,0,3,23,66,0,0,0,0,0,0,0,0,0,0,0,,,,JohnAl22
Kyle Johnson,RB,2007,0,0,2,4,45,0,0,0,0,0,9,39,1,33,323,8,14,,,JohnKy00
Landon Johnson,LB,2010,0,0,5,28,101,0,0,0,0,0,0,0,0,0,0,0,342,1,3.5,JohnLa20
Spencer Johnson,DT,2012,0,0,1,21,125,0,0,0,0,0,0,0,0,0,0,0,213,,14.0,JohnSp20
Tank Johnson,DT,2010,0,0,2,22,91,0,0,0,0,0,0,0,0,0,0,0,107,,14.0,JohnTa20
Todd Johnson,DB,2009,0,0,1,13,80,0,0,0,0,0,0,0,0,0,0,0,160,,1.0,JohnTo20
Trevor Johnson,DE,2007,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,33,,,JohnTr21
Adrian Jones,T,2008,0,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,,,,JoneAd20
Brian Jones,TE,2005,0,0,0,2,29,0,0,0,0,0,0,0,0,9,136,1,11,,,JoneBr01
Donnie Jones,P,2018,0,0,0,27,226,0,1,0,0,0,4,9,0,0,0,0,13,,,JoneDo21
Greg Jones,RB,2013,0,0,5,9,131,0,0,0,0,0,272,913,10,73,471,3,17,,,JoneGr01
Julius Jones,RB,2010,0,0,6,38,94,0,0,0,0,0,1280,5068,22,150,1029,2,,,,JoneJu01
Kevin Jones,RB,2008,0,0,4,27,64,0,0,0,0,0,795,3176,24,143,1011,3,2,,,JoneKe02
Mark Jones,WR,2009,0,0,0,0,62,0,0,0,0,0,0,0,0,3,41,0,2,,,JoneMa01
Nate Jones,DB,2011,0,0,0,9,106,0,0,0,0,0,0,0,0,0,0,0,188,3,6.0,JoneNa20
Omari Jordan,DT,2004,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,1.0,JordOm20
Steve Josue,LB,2004,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,,,JosuSt20
Nate Kaeding,K,2012,1,2,0,21,115,0,0,0,0,0,0,0,0,0,0,0,15,,,kaedinat01
Mike Karney,FB,2010,0,0,7,2,101,0,0,0,0,0,47,99,5,64,325,2,,,,KarnMi00
Alain Kashama,DE,2005,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,KashAl20
Ethan Kelley,DT,2007,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,0,44,,2.0,KellEt20
Tommy Kelly,DE-DT,2014,0,0,7,48,150,0,0,0,0,0,0,0,0,0,0,0,328,1,38.0,KellTo21
Chris Kern,DB,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,KernCh20
Isaac Keys,LB,2005,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,,,KeysIs20
Kelvin Kight,WR,2006,0,0,0,0,5,0,0,0,0,0,1,8,0,1,9,0,1,,,KighKe00
Ola Kimrin,K,2004,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,kimriola01
Austin King,C,2006,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,,,,KingAu20
Vick King,RB,2004,0,0,0,0,2,0,0,0,0,0,4,9,0,1,8,0,,,,KingVi00
Niko Koutouvides,LB,2012,0,0,0,8,125,0,0,0,0,0,0,0,0,0,0,0,134,,1.0,KoutNi20
Matt Kranchick,TE,2005,0,0,0,0,8,0,0,0,0,0,0,0,0,1,6,0,3,,,KranMa00
Ryan Krause,TE,2007,0,0,0,1,14,0,0,0,0,0,0,0,0,7,92,1,3,,,KrauRy00
Craig Krenzel,QB,2004,0,0,0,1,6,59,127,718,3,6,18,41,0,0,0,0,,,,KrenCr00
Mike Labinjo,LB,2005,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,19,,0.5,LabiMi20
Travis LaBoy,DE,2011,0,0,3,21,95,0,0,0,0,0,0,0,0,0,0,0,147,1,29.5,LaBoTr20
Kyle Larson,P,2008,0,0,0,8,80,0,0,0,0,0,1,11,1,0,0,0,5,,,LarsKy20
Chad Lavalais,DT,2005,0,0,1,9,30,0,0,0,0,0,0,0,0,0,0,0,48,,2.5,LavaCh20
Nate Lawrie,TE,2008,0,0,0,0,26,0,0,0,0,0,0,0,0,4,43,0,,,,LawrNa00
Vonta Leach,RB,2013,3,3,4,7,146,0,0,0,0,0,35,93,3,123,796,5,18,,,LeacVo00
Nick Leckey,C-G,2009,0,0,3,14,65,0,0,0,0,0,0,0,0,0,0,0,,,,LeckNi20
Andy Lee,P,2021,3,3,0,34,280,2,3,52,0,0,2,-18,0,0,0,0,9,,,LeexAn20
James Lee,DT,2004,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,7,,1.0,LeexJa21
ReShard Lee,RB,2006,0,0,0,2,37,0,0,0,0,0,59,216,3,22,147,0,9,,,LeexRe00
Teddy Lehman,LB,2008,0,0,1,9,45,0,0,0,0,0,0,0,0,0,0,0,106,2,1.0,LehmTe20
Rodney Leisle,DT,2009,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,10,,,LeisRo20
Devin Lemons,LB,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,LemoDe20
Alex Lewis,LB,2008,0,0,1,7,52,0,0,0,0,0,0,0,0,0,0,0,137,1,2.0,LewiAl20
Keith Lewis,DB,2008,0,0,1,8,76,0,0,0,0,0,0,0,0,0,0,0,117,3,1.0,LewiKe20
Ryan Lilja,G,2012,0,0,6,46,111,0,0,0,0,0,0,0,0,0,0,0,,,,LiljRy20
Sean Locklear,T-G,2012,0,0,6,39,117,0,0,0,0,0,0,0,0,0,0,0,1,,,LockSe20
Cullen Loeffler,C,2014,0,0,0,16,171,0,0,0,0,0,0,0,0,0,0,0,24,,,LoefCu20
Jammal Lord,DB,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,LordJa21
J.P. Losman,QB,2011,0,0,1,19,45,564,952,6271,33,34,105,490,3,0,0,0,,,,LosmJ.00
Triandos Luke,WR,2004,0,0,0,0,10,0,0,0,0,0,0,0,0,6,52,0,,,,LukeTr00
James Lynch,RB,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,LyncJa20
Anthony Maddox,DT,2007,0,0,1,7,35,0,0,0,0,0,0,0,0,0,0,0,43,,5.0,MaddAn20
Eli Manning,QB,2019,0,4,14,121,236,4895,8119,57023,366,244,315,567,7,0,0,0,,,,MannEl00
Alfonso Marshall,DB,2004,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,,,MarsAl20
Jim Maxwell,LB,2008,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,26,,1.0,MaxwJi20
Adrian Mayes,DB,2005,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,,,MayeAd20
Mat McBriar,P,2014,0,2,0,18,141,1,2,30,0,0,2,0,0,0,0,0,5,,,McBrMa20
Darrell McClover,LB,2009,0,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,36,,,McClDa21
Eric McCoo,RB,2004,0,0,0,1,1,0,0,0,0,0,9,54,0,2,15,0,,,,McCoEr00
Luke McCown,QB,2015,0,0,0,8,62,216,356,2370,9,15,34,177,0,0,0,0,,,,McCoLu00
Bobby McCray,DE,2010,0,0,2,24,94,0,0,0,0,0,0,0,0,0,0,0,105,,29.5,McCrBo20
Dylan McFarland,T,2005,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,McFaDy20
Willis McGahee,RB,2013,0,2,7,56,142,0,0,0,0,0,2095,8474,65,210,1339,5,,,,McGaWi00
Dusty McGrorty,RB,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,McGrDu20
Sean McHugh,FB,2008,0,0,1,2,40,0,0,0,0,0,0,0,0,23,301,0,2,,,McHuSe00
Terrence Melton,LB,2006,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,38,,,MeltTe20
Caleb Miller,LB,2007,0,0,0,8,39,0,0,0,0,0,0,0,0,0,0,0,111,,1.0,MillCa20
Hanik Milligan,DB,2007,0,1,0,6,53,0,0,0,0,0,0,0,0,0,0,0,46,,,MillHa99
Jim Molinaro,T,2006,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,,,,MoliJi20
Clarence Moore,WR,2006,0,0,0,2,29,0,0,0,0,0,0,0,0,29,353,5,1,,,MoorCl00
Eddie Moore,LB,2005,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,27,,,MoorEd20
Langston Moore,DT,2008,0,0,0,7,51,0,0,0,0,0,0,0,0,0,0,0,68,,5.0,MoorLa20
Mewelde Moore,RB,2012,0,0,1,29,122,2,4,21,2,0,507,2267,6,220,1952,8,4,,,MoorMe00
Johnnie Morant,WR,2006,0,0,0,0,15,0,0,0,0,0,0,0,0,8,90,0,1,,,MoraJo00
Christian Morton,DB,2006,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,18,1,,MortCh20
Gene Mruczkowski,G,2007,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,,,,MrucGe20
Don Muhlbach,C,2020,0,2,0,26,260,0,0,0,0,0,0,0,0,0,0,0,20,,,MuhlDo20
Nick Murphy,P,2005,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,,,MurpNi20
Keyon Nash,DB,2004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,NashKe21
John Navarre,QB,2005,0,0,0,0,2,32,64,342,2,5,0,0,0,0,0,0,,,,NavaJo00
Ben Nelson,WR,2004,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,NelsBe20
Reggie Newhouse,WR,2005,0,0,0,0,6,0,0,0,0,0,0,0,0,5,50,0,,,,NewhRe00
Ben Noll,G,2005,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,NollBe20
J.T. O'Sullivan,QB,2009,0,0,0,6,17,145,257,1866,9,13,39,145,0,0,0,0,,,,OSulJ.00
