Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Allen Bailey,DL,2020,0,0,3,34,133,0,0,0,0,0,0,0,0,0,0,0,164,,22.0,BailAl00
Dan Bailey,K,2020,0,1,0,28,154,0,0,0,0,0,0,0,0,0,0,0,9,,,BailDa00
Brandon Bair,DT,2015,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,20,,1.5,BairBr00
Josh Baker,TE,2011,0,0,0,0,11,0,0,0,0,0,0,0,0,3,27,1,1,,,BakeJo01
Doug Baldwin,WR,2018,0,2,6,54,123,1,1,15,1,0,9,6,0,493,6563,49,1,,,BaldDo00
Jonathan Baldwin,WR,2013,0,0,1,4,33,0,0,0,0,0,0,0,0,44,607,2,,,,BaldJo00
Christian Ballard,DL,2012,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,16,,1.0,BallCh00
Joe Barksdale,T,2018,0,0,5,35,106,0,0,0,0,0,0,0,0,0,0,0,,,,BarkJo00
Tim Barnes,C,2017,0,0,2,14,78,0,0,0,0,0,0,0,0,0,0,0,,,,BarnTi01
Baron Batch,RB,2012,0,0,0,1,12,0,0,0,0,0,25,49,1,4,31,0,4,,,BatcBa00
Danny Batten,LB,2011,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,17,,0.5,BattDa99
Colin Baxter,C,2012,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,,,,BaxtCo00
Byron Bell,T,2018,0,0,6,36,102,0,0,0,0,0,0,0,0,0,0,0,,,,BellBy00
Nick Bellore,LB,2021,0,1,2,16,168,0,0,0,0,0,2,5,0,10,75,2,157,1,1.0,BellNi01
Armon Binns,WR,2012,0,0,1,3,11,0,0,0,0,0,0,0,0,24,277,1,,,,BinnAr00
Bront Bird,LB,2013,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,43,1,,BirdBr00
Ahmad Black,SS,2013,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,41,2,,BlacAh00
Taylor Boggs,C,2016,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,,,,BoggTa00
Clint Boling,RG,2018,0,0,7,46,111,0,0,0,0,0,0,0,0,0,0,0,,,,BoliCl00
Matthew Bosher,P,2019,0,0,0,14,130,0,0,0,0,0,1,0,0,0,0,0,21,,,BoshMa00
Kyle Bosworth,LB,2013,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0,0,35,1,,BoswKy00
Da'Quan Bowers,DE,2015,0,0,0,7,53,0,0,0,0,0,0,0,0,0,0,0,46,,7.0,BoweDa00
Brett Brackett,TE,2014,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,,,BracBr00
Cameron Bradfield,T,2014,0,0,2,11,41,0,0,0,0,0,0,0,0,0,0,0,,,,BradCa00
Allen Bradford,RB,2015,0,0,0,1,19,0,0,0,0,0,5,13,0,0,0,0,9,,,BradAl00
Bryan Braman,LB,2017,0,0,0,6,97,0,0,0,0,0,0,0,0,0,0,0,48,,1.5,BramBr00
James Brewer,OL,2014,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,,,,BrewJa00
Kevin Brock,TE,2014,0,0,0,0,24,0,0,0,0,0,0,0,0,10,84,0,1,,,BrocKe00
Richie Brockel,TE,2015,0,0,0,0,49,0,0,0,0,0,4,13,1,4,25,0,9,,,BrocRi00
Mason Brodine,DE,2011,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,BrodMa00
Chykie Brown,DB,2016,0,0,0,5,59,0,0,0,0,0,0,0,0,0,0,0,68,,,BrowCh05
Curtis Brown,DB,2013,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,41,,,BrowCu01
Jalil Brown,DB,2015,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,55,,,BrowJa00
Patrick Brown,T,2011,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,BrowPa00
Vincent Brown,WR,2015,0,0,1,9,38,0,0,0,0,0,0,0,0,73,941,3,,,,BrowVi00
Brandon Browner,CB,2015,0,1,5,27,61,0,0,0,0,0,0,0,0,0,0,0,187,12,,BrowBr00
Bryant Browning,G,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,BrowBr01
Corbin Bryant,DE,2016,0,0,1,11,56,0,0,0,0,0,0,0,0,0,0,0,43,,2.5,BryaCo00
Brandon Burton,DB,2013,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,11,,,BurtBr00
Stephen Burton,WR,2013,0,0,0,0,19,0,0,0,0,0,1,-9,0,15,149,1,,,,BurtSt00
Rafael Bush,S,2018,0,0,1,12,91,0,0,0,0,0,0,0,0,0,0,0,174,3,3.5,BushRa00
Donald Butler,LB,2016,0,0,5,29,85,0,0,0,0,0,0,0,0,0,0,0,285,3,7.0,ButlDo99
Mario Butler,CB,2015,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,7,,,ButlMa00
Jeff Byers,C,2013,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,1,,,ByerJe00
Josh Bynes,LB,2021,0,0,6,35,131,0,0,0,0,0,0,0,0,0,0,0,350,4,7.5,ByneJo00
David Caldwell,DB,2011,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,41,,,CaldDa00
Rob Callaway,DT,2012,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,CallRo00
Jordan Cameron,TE,2016,0,1,4,13,66,0,0,0,0,0,0,0,0,173,2046,14,1,,,CameJo00
Michael Campbell,WR,2013,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,CampMi01
Tommie Campbell,DB,2014,0,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,27,,,CampTo00
Marcus Cannon,OL,2021,0,0,5,42,119,0,0,0,0,0,0,0,0,0,0,0,,,,CannMa00
Selvish Capers,T,2012,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,CapeSe20
Gabe Carimi,OL,2014,0,0,1,12,48,0,0,0,0,0,0,0,0,0,0,0,,,,CariGa00
Roc Carmichael,CB,2013,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,22,,,CarmRo00
James Carpenter,LG,2021,0,0,10,49,132,0,0,0,0,0,0,0,0,0,0,0,1,,,CarpJa00
Bruce Carter,LB,2018,0,0,3,20,101,0,0,0,0,0,0,0,0,0,0,0,234,5,5.0,CartBr00
Chris Carter,DL,2017,0,0,0,6,75,0,0,0,0,0,0,0,0,0,0,0,27,,,CartCh00
David Carter,DT,2013,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,18,,1.0,CartDa01
Delone Carter,RB,2013,0,0,0,3,27,0,0,0,0,0,133,499,5,6,31,0,,,,CartDe01
Quinton Carter,DB,2014,0,0,1,5,30,0,0,0,0,0,0,0,0,0,0,0,63,,2.0,CartQu01
Jurrell Casey,DE,2020,0,5,9,72,142,0,0,0,0,0,0,0,0,0,0,0,332,,51.0,CaseJu00
Anthony Castonzo,LT,2020,0,0,10,58,144,0,0,0,0,0,0,0,0,1,1,1,,,,CastAn00
Mike Caussin,TE,2011,0,0,0,0,6,0,0,0,0,0,0,0,0,5,41,0,5,,,CausMi00
Shaun Chapas,RB,2012,0,0,0,0,6,0,0,0,0,0,0,0,0,2,15,0,,,,ChapSh00
Chimdi Chekwa,DB,2016,0,0,0,2,35,0,0,0,0,0,0,0,0,1,22,0,46,,,ChekCh00
John Chick,DE,2012,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,9,,2.5,ChicJo00
Charles Clay,TE,2019,0,0,9,29,127,0,0,0,0,0,7,15,1,357,3868,24,,,,ClayCh00
John Clay,RB,2011,0,0,0,0,2,0,0,0,0,0,10,41,1,0,0,0,,,,ClayJo00
Adrian Clayborn,DL,2020,0,0,2,26,125,0,0,0,0,0,0,0,0,0,0,0,151,,40.0,ClayAd00
Zach Clayton,DT,2011,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,ClayZa00
Tyler Clutts,FB,2015,0,0,1,0,72,0,0,0,0,0,0,0,0,11,57,0,3,,,ClutTy00
Randall Cobb,WR,2021,0,1,5,63,142,1,4,10,0,0,63,364,0,591,7168,52,1,,,CobbRa00
Colin Cochart,TE,2011,0,0,0,0,10,0,0,0,0,0,0,0,0,5,44,1,1,,,CochCo00
Justin Cole,LB,2012,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,8,,,ColeJu00
Jed Collins,FB,2014,0,0,2,3,63,0,0,0,0,0,27,68,3,44,213,5,10,,,CollJe01
Kevin Cone,WR,2013,0,0,0,0,29,0,0,0,0,0,0,0,0,1,12,0,9,,,ConeKe00
T.J. Conley,P,2011,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,1,,,ConlT.00
Chris Conte,DB,2018,0,0,7,28,104,0,0,0,0,0,0,0,0,0,0,0,369,14,,ContCh00
Erik Cook,CG,2011,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,CookEr00
Jim Cordle,C,2013,0,0,1,5,36,0,0,0,0,0,0,0,0,0,0,0,,,,CordJi00
Brandon Coutu,K,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,CoutBr00
Da'Mon Cromartie-Smith,S,2013,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,,,CromDa00
Chris Culliver,DB,2015,0,0,1,12,52,0,0,0,0,0,0,0,0,0,0,0,126,7,,CullCh00
Ryan D'Imperio,FB,2011,0,0,0,0,12,0,0,0,0,0,0,0,0,2,7,0,7,,,DImpRy00
Andy Dalton,QB,2021,0,3,10,86,152,3122,5018,35279,226,135,438,1411,22,3,11,1,1,,,DaltAn00
Marcell Dareus,DT,2019,1,2,7,56,121,0,0,0,0,0,0,0,0,0,0,0,255,,37.5,DareMa00
Drew Davis,WR,2014,0,0,0,2,38,0,0,0,0,0,0,0,0,16,256,3,8,,,DaviDr00
Brian De La Puente,G,2015,0,0,3,27,61,0,0,0,0,0,0,0,0,0,0,0,,,,DeLaBr00
Larry Dean,LB,2014,0,0,0,4,61,0,0,0,0,0,0,0,0,0,0,0,34,,,DeanLa00
Dom DeCicco,LB,2012,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,11,,,DeCiDo00
Akeem Dent,LB,2016,0,0,2,17,90,0,0,0,0,0,0,0,0,0,0,0,130,,2.5,DentAk00
James Develin,RB,2019,0,1,2,3,83,0,0,0,0,0,15,26,5,31,222,0,3,,,DeveJa00
Demarcus Dobbs,DE,2015,0,0,0,5,60,0,0,0,0,0,0,0,0,0,0,0,30,,,DobbDe00
James Dockery,DB,2014,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,32,,,DockJa00
Ray Dominguez,TG,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,DomiRa00
Ryan Donahue,P,2011,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,,,DonaRy00
Tandon Doss,WR,2013,0,0,0,4,35,0,0,0,0,0,0,0,0,26,428,1,1,,,DossTa00
Ras-I Dowling,DB,2014,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,8,,,DowlRa00
Shaun Draughn,RB,2016,0,0,0,7,57,0,0,0,0,0,225,723,7,80,597,2,10,,,DrauSh00
Kris Durham,WR,2014,0,0,1,5,27,0,0,0,0,0,0,0,0,55,699,3,,,,DurhKr00
Marcus Easley,WR,2015,0,0,0,1,42,0,0,0,0,0,0,0,0,3,71,1,41,1,,EaslMa00
Robert Eddins,LB,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,EddiRo00
A.J. Edds,LB,2014,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,4,,,EddsA.99
Pannel Egboh,DE,2012,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,EgboPa00
Kenrick Ellis,DL,2015,0,0,0,10,56,0,0,0,0,0,0,0,0,0,0,0,34,,1.0,ElliKe01
Auston English,DL,2011,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,4,,,EnglAu00
John Estes,C,2011,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,EsteJo00
Darren Evans,RB,2012,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,EvanDa00
Nick Fairley,DT,2016,0,0,4,23,77,0,0,0,0,0,0,0,0,0,0,0,114,,20.5,FairNi00
Kai Forbath,K,2020,0,0,0,14,83,0,0,0,0,0,0,0,0,0,0,0,5,,,ForbKa00
Mason Foster,LB,2018,0,0,6,40,107,0,0,0,0,0,0,0,0,0,0,0,460,8,8.5,FostMa00
Collin Franklin,TE,2011,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,FranCo00
Orlando Franklin,RT,2017,0,0,6,42,90,0,0,0,0,0,0,0,0,0,0,0,,,,FranOr00
Stephen Franklin,LB,2011,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,FranSt00
Jonathan Freeny,DE,2017,0,0,0,9,68,0,0,0,0,0,0,0,0,0,0,0,69,,2.0,FreeJo01
Sione Fua,DL,2014,0,0,1,5,40,0,0,0,0,0,0,0,0,0,0,0,15,,,FuaxSi00
Brandon Fusco,C,2018,0,0,6,35,90,0,0,0,0,0,0,0,0,0,0,0,,,,FuscBr00
Blaine Gabbert,QB,2021,0,0,2,16,66,858,1525,9273,50,47,194,640,3,1,-16,0,,,,GabbBl00
Andrew Gachkar,OLB,2017,0,0,0,9,101,0,0,0,0,0,0,0,0,0,0,0,112,,2.0,GachAn00
Anthony Gaitor,DB,2012,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,11,,,GaitAn00
Darryl Gamble,LB,2011,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,GambDa00
Ben Garland,OL,2020,0,0,1,12,68,0,0,0,0,0,0,0,0,0,0,0,4,,,GarlBe00
Clyde Gates,WR,2013,0,0,0,3,32,0,0,0,0,0,2,16,0,30,365,0,,,,GateCl00
Marcus Gilbert,RT,2018,0,0,5,36,88,0,0,0,0,0,0,0,0,0,0,0,,,,GilbMa00
Marcus Gilchrist,DB,2020,0,0,6,33,128,0,0,0,0,0,0,0,0,0,0,0,382,14,4.0,GilcMa00
David Gilreath,WR,2012,0,0,0,0,3,0,0,0,0,0,1,7,0,0,0,0,,,,GilrDa00
DeJon Gomes,DB,2013,0,0,0,5,46,0,0,0,0,0,0,0,0,0,0,0,55,1,,GomeDe00
Richard Gordon,TE,2015,0,0,0,0,35,0,0,0,0,0,0,0,0,4,14,1,18,,,GordRi00
A.J. Green,WR,2021,0,7,9,76,143,0,0,0,0,0,11,93,0,703,10278,68,,,,GreeA.00
Alex Green,RB,2013,0,0,0,5,29,0,0,0,0,0,149,510,0,21,139,0,3,,,GreeAl00
Marshay Green,CB,2012,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,,,GreeMa01
Virgil Green,TE,2020,0,0,5,8,137,0,0,0,0,0,2,3,0,102,1145,7,15,,,GreeVi00
Tori Gurley,WR,2013,0,0,0,0,3,0,0,0,0,0,0,0,0,1,15,0,,,,GurlTo00
Lawrence Guy,DT,2021,0,0,6,54,146,0,0,0,0,0,0,0,0,0,0,0,237,1,15.0,GuyxLa00
Eric Hagg,DB,2012,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,30,,,HaggEr00
Chris Hairston,T,2017,0,0,2,17,74,0,0,0,0,0,0,0,0,0,0,0,,,,HairCh00
Bryan Hall,DT,2012,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,HallBr00
Leonard Hankerson,WR,2015,0,0,1,12,41,0,0,0,0,0,2,5,0,107,1408,9,,,,HankLe00
Montario Hardesty,RB,2012,0,0,0,4,23,0,0,0,0,0,153,537,1,16,138,0,,,,HardMo00
Ramon Harewood,T,2012,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,,,,HareRa00
Jamie Harper,RB,2012,0,0,0,1,23,0,0,0,0,0,36,74,4,5,40,0,2,,,HarpJa01
Graham Harrell,QB,2012,0,0,0,0,4,2,4,20,0,0,4,-3,0,0,0,0,,,,HarrGr00
Brandon Harris,DB,2014,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,38,,,HarrBr00
Chris Harris Jr.,CB,2021,1,4,10,67,162,0,0,0,0,0,0,0,0,0,0,0,498,22,5.0,HarrCh01
DuJuan Harris,RB,2016,0,0,0,5,38,0,0,0,0,0,145,590,2,21,244,1,1,,,HarrDu01
Dwayne Harris,WR,2020,0,1,0,12,109,0,0,0,0,0,9,37,0,77,874,8,41,,,HarrDw00
Marcus Harris,WR,2014,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,HarrMa02
Brett Hartmann,P,2011,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,4,,,HartBr01
Joe Hastings,WR,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HastJo00
Stanley Havili,RB,2013,0,0,1,1,28,0,0,0,0,0,13,29,1,25,171,1,11,,,HaviSt00
Andrew Hawkins,WR,2016,0,0,2,17,74,0,0,0,0,0,18,73,0,209,2419,9,8,,,HawkAn00
Chris Hawkins,CB,2011,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,11,,,HawkCh00
Kellen Heard,DT,2012,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,18,,2.0,HearKe00
T.J. Heath,CB,2014,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,HeatT.00
Roy Helu,RB,2015,0,0,1,13,57,0,0,0,0,0,272,1171,7,138,1227,4,3,,,HeluRo00
Dwayne Hendricks,DT,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,HendDw00
Alex Henery,K,2014,0,0,0,8,50,0,0,0,0,0,0,0,0,0,0,0,4,,,HeneAl00
Chas Henry,P,2012,0,0,0,2,19,0,1,0,0,0,0,0,0,0,0,0,2,,,HenrCh02
Ricky Henry,G,2012,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,HenrRi00
Mark Herzlich,LB,2016,0,0,1,11,88,0,0,0,0,0,0,0,0,0,0,0,118,,1.0,HerzMa00
Cameron Heyward,DT,2021,3,5,9,89,166,0,0,0,0,0,0,0,0,0,0,0,340,2,68.0,HeywCa01
Michael Higgins,TE,2012,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,,,,HiggMi00
Jermale Hines,DB,2011,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,,,HineJe00
Brandon Hogan,DB,2011,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,HogaBr00
Chris Hogan,WR,2021,0,0,2,24,105,1,1,4,0,0,7,30,0,220,2836,19,14,,,HogaCh00
Doug Hogue,LB,2012,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,11,,,HoguDo01
Devin Holland,S,2011,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,HollDe00
Trindon Holliday,WR,2014,0,0,0,4,33,0,0,0,0,0,1,7,0,2,17,0,,,,HollTr00
Andre Holmes,WR,2018,0,0,1,12,94,0,0,0,0,0,0,0,0,128,1744,15,27,,,HolmAn00
Davon House,DB,2018,0,0,2,17,87,0,0,0,0,0,0,0,0,0,0,0,185,7,3.0,HousDa00
Rob Housler,TE,2015,0,0,3,9,65,0,0,0,0,0,1,1,0,109,1166,1,4,,,HousRo01
Justin Houston,LB,2021,1,4,10,72,149,0,0,0,0,0,0,0,0,0,0,0,390,4,102.0,HousJu00
Rodney Hudson,C,2021,0,3,9,60,155,0,0,0,0,0,0,0,0,0,0,0,1,,,HudsRo00
Kevin Hughes,T,2011,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,HughKe00
Robert Hughes,RB,2014,0,0,0,1,23,0,0,0,0,0,8,16,0,10,149,0,4,,,HughRo00
Phillip Hunt,LB,2015,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,21,,4.0,HuntPh00
Kendall Hunter,RB,2015,0,0,0,12,45,0,0,0,0,0,263,1204,7,27,268,0,6,,,HuntKe00
Maurice Hurt,OL,2012,0,0,1,6,21,0,0,0,0,0,0,0,0,0,0,0,,,,HurtMa00
Henry Hynoski,FB,2014,0,0,1,2,46,0,0,0,0,0,12,33,0,24,138,1,,,,HynoHe01
Carl Ihenacho,DE,2012,0,0,0,0,3,,,,,,,,,,,,1,,,IhenCa00
Ben Ijalana,OL,2017,0,0,1,6,34,0,0,0,0,0,0,0,0,0,0,0,,,,IjalBe00
Mark Ingram,RB,2021,0,3,5,65,146,0,0,0,0,0,1755,7878,64,287,2057,10,2,,,IngrMa01
Nate Irving,LB,2015,0,0,1,9,62,0,0,0,0,0,0,0,0,0,0,0,79,,3.0,IrviNa00
Rod Issac,DB,2011,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,IssaRo00
Ben Jacobs,LB,2018,0,0,0,4,73,0,0,0,0,0,0,0,0,0,0,0,21,,,JacoBe00
Jaiquawn Jarrett,DB,2015,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,62,2,1.5,JarrJa00
Lestar Jean,WR,2013,0,0,0,1,27,0,0,0,0,0,0,0,0,10,186,1,1,,,JeanLe01
Lemuel Jeanpierre,C,2015,0,0,0,9,63,0,0,0,0,0,0,0,0,0,0,0,,,,JeanLe00
Jarvis Jenkins,DL,2018,0,0,3,23,98,0,0,0,0,0,0,0,0,0,0,0,87,,7.0,JenkJa01
M.D. Jennings,S,2013,0,0,2,10,47,0,0,0,0,0,1,6,0,0,0,0,100,1,1.0,JennM.00
Jerrel Jernigan,WR,2014,0,0,0,2,34,0,0,0,0,0,4,61,1,38,391,2,1,,,JernJe00
George Johnson,DE,2017,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,43,,8.5,JohnGe00
Jeron Johnson,DB,2016,0,0,0,5,64,0,0,0,0,0,0,0,0,0,0,0,46,,2.0,JohnJe02
Mike Johnson,G,2012,0,0,0,2,18,0,0,0,0,0,0,0,0,1,1,1,,,,JohnMi23
Robert Johnson,S,2012,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,14,1,,JohnRo99
Terrence Johnson,DB,2012,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,28,,,JohnTe01
Tom Johnson,DT,2018,0,0,1,22,116,0,0,0,0,0,0,0,0,0,0,0,119,1,25.5,JohnTo01
Chris Jones,P,2020,0,0,0,12,126,0,1,0,0,0,3,54,0,0,0,0,5,,,JoneCh02
Colin Jones,DB,2019,0,0,0,12,137,0,0,0,0,0,1,5,0,0,0,0,93,3,1.0,JoneCo01
Eddie Jones,DE,2011,0,0,0,0,1,,,,,,,,,,,,,,,JoneEd01
Greg Jones,LB,2012,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,26,,,JoneGr02
Julio Jones,WR,2021,2,7,9,99,145,0,0,0,0,0,19,118,0,879,13330,61,1,,,JoneJu02
Taiwan Jones,RB,2021,0,0,0,3,121,0,0,0,0,0,53,223,0,19,260,1,59,,,JoneTa00
Cameron Jordan,DE,2021,1,7,11,92,176,0,0,0,0,0,0,0,0,0,0,0,384,2,107.0,JordCa00
Colin Kaepernick,QB,2016,0,0,4,45,69,1011,1692,12271,72,30,375,2300,13,0,0,0,,,,KaepCo00
Mike Kafka,QB,2011,0,0,0,0,4,11,16,107,0,2,3,0,0,0,0,0,,,,KafkMi00
Frank Kearse,DT,2015,0,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,29,,5.5,KearFr00
Thomas Keiser,DE,2014,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,33,2,9.0,KeisTh00
Jason Kelce,C,2021,4,5,10,86,159,0,0,0,0,0,0,0,0,0,0,0,,,,KelcJa00
Lance Kendricks,TE,2019,0,0,6,16,137,0,0,0,0,0,1,-8,0,244,2555,19,6,,,KendLa00
Shiloh Keo,DB,2016,0,0,1,8,56,0,0,0,0,0,1,8,0,0,0,0,78,3,,KeoxSh00
Jeremy Kerley,WR,2018,0,0,4,23,99,2,4,83,0,0,18,133,0,270,3116,13,1,,,KerlJe00
Ryan Kerrigan,DE,2021,0,4,9,63,172,0,0,0,0,0,0,0,0,0,0,0,333,3,95.5,KerrRy00
Daniel Kilgore,G,2020,0,0,3,26,98,0,0,0,0,0,0,0,0,0,0,0,,,,KilgDa00
Sergio Kindle,LB,2012,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,KindSe99
Jarriel King,T,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,KingJa00
Jammie Kirlew,LB,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,KirlJa99
Karl Klug,DL,2017,0,0,0,13,109,0,0,0,0,0,0,0,0,1,9,0,87,,21.5,KlugKa00
Jameson Konz,TE,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,KonzJa00
Kevin Kowalski,C,2012,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,,,,KowaKe00
