Player,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,-9999
Kahzin Daniels,LB,2019,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,DaniKa00
Davion Davis,WR,2021,0,0,0,0,4,0,0,0,0,0,0,0,0,1,17,0,,,,DaviDa03
Jamal Davis II,DE,2019,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,DaviJa08
Nate Davis,OL,2021,0,0,3,19,43,0,0,0,0,0,0,0,0,0,0,0,1,,,DaviNa01
Noah Dawkins,LB,2021,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,2,,,DawkNo00
Jamel Dean,CB,2021,0,0,1,9,42,0,0,0,0,0,0,0,0,0,0,0,111,5,,DeanJa00
Michael Deiter,OL,2021,0,0,1,10,40,0,0,0,0,0,0,0,0,1,0,0,,,,DeitMi00
Andre Dillard,OL,2021,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,,,,DillAn00
Brandon Dillon,TE,2021,0,0,0,0,5,0,0,0,0,0,0,0,0,1,6,0,,,,DillBr00
Michael Dogbe,DL,2021,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,0,18,,2.0,DogbMi00
Greg Dortch,WR,2021,0,0,0,0,7,0,0,0,0,0,1,24,0,3,15,0,1,,,DortGr01
Keelan Doss,WR,2020,0,0,0,1,9,0,0,0,0,0,0,0,0,11,133,0,,,,DossKe00
Ashton Dulin,WR,2021,0,0,0,3,43,0,0,0,0,0,5,43,0,18,243,2,23,,,DuliAs00
Chuma Edoga,OL,2021,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,,,,EdogCh00
David Edwards,OL,2021,0,0,2,21,49,0,0,0,0,0,0,0,0,0,0,0,1,,,EdwaDa01
Mike Edwards,S,2021,0,0,0,8,45,0,0,0,0,0,0,0,0,0,0,0,73,5,1.0,EdwaMi01
T.J. Edwards,LB,2021,0,0,2,14,44,0,0,0,0,0,0,0,0,0,0,0,116,2,3.0,EdwaTJ02
Emeke Egbule,LB,2021,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,9,,,EgbuEm00
Samuel Eguavoen,LB,2021,0,0,1,6,49,0,0,0,0,0,0,0,0,0,0,0,36,,4.0,EguaSa00
Daniel Ekuale,DL,2021,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,13,,3.0,EkuaDa00
Kaden Elliss,LB,2021,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,13,,1.0,ElliKa00
Marcus Epps,S,2021,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,79,3,,EppsMa00
Bobby Evans,OL,2021,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,,,,EvanBo00
Noah Fant,TE,2021,0,0,3,14,47,0,0,0,0,0,3,-12,0,170,1905,10,2,,,FantNo00
Rashad Fenton,CB,2021,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,0,77,2,,FentRa00
Jaylon Ferguson,DE,2021,0,0,1,8,38,0,0,0,0,0,0,0,0,0,0,0,44,,4.5,FergJa02
Clelin Ferrell,EDGE,2021,0,0,2,11,42,0,0,0,0,0,0,0,0,0,0,0,50,,8.0,FerrCl00
Mark Fields II,CB,2020,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,FielMa01
Ryan Finley,QB,2020,0,0,0,2,8,58,119,638,3,4,21,143,1,0,0,0,,,,FinlRy00
Drew Forbes,OT,2021,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,ForbDr00
Cody Ford,OL,2021,0,0,1,13,38,0,0,0,0,0,0,0,0,0,0,0,1,,,FordCo00
John Franklin,DB,2019,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,,,,FranJo04
Travis Fulgham,WR,2021,0,0,1,4,17,0,0,0,0,0,0,0,0,38,539,4,,,,FulgTr00
Greg Gaines,DL,2021,0,0,1,9,43,0,0,0,0,0,0,0,0,0,0,0,43,,6.5,GainGr00
Chauncey Gardner-Johnson,S,2021,0,0,2,12,43,0,0,0,0,0,0,0,0,0,0,0,122,5,3.0,GardCh00
Rashan Gary,DL,2021,0,0,1,12,47,0,0,0,0,0,0,0,0,0,0,0,59,,16.5,GaryRa00
Myles Gaskin,RB,2021,0,0,1,13,34,0,0,0,0,0,351,1329,7,97,673,6,,,,GaskMy00
Matt Gay,K,2021,0,1,0,10,40,0,0,0,0,0,0,0,0,0,0,0,2,,,GayxMa00
Zach Gentry,TE,2021,0,0,1,1,23,0,0,0,0,0,0,0,0,20,171,0,1,,,GentZa00
Jake Gervase,DB,2021,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,GervJa00
Luke Gifford,LB,2021,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,15,,,GiffLu00
Ulysees Gilbert,LB,2021,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,17,,,GilbUl00
Joe Giles-Harris,LB,2021,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,13,,1.0,GileJo01
Jamie Gillan,P,2021,0,0,0,4,44,0,0,0,0,0,2,-2,0,0,0,0,3,,,GillJa00
Cullen Gillaspia,RB,2021,0,0,0,0,38,0,0,0,0,0,0,0,0,1,6,0,5,,,GillCu00
Kevin Givens,DT,2021,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,22,,1.0,GiveKe01
Ahmad Gooden,DE,2019,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,GoodAh00
Jaeden Graham,TE,2020,0,0,0,1,32,0,0,0,0,0,0,0,0,12,174,1,6,,,GrahJa01
Carl Granderson,DE,2021,0,0,0,6,38,0,0,0,0,0,0,0,0,0,0,0,30,,9.0,GranCa01
Ethan Greenidge,OL,2020,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,,,,GreeEt00
Dre Greenlaw,LB,2021,0,0,2,15,32,0,0,0,0,0,0,0,0,0,0,0,135,2,2.0,GreeDr00
Will Grier,QB,2019,0,0,0,1,2,28,52,228,0,4,7,22,0,0,0,0,,,,GrieWi00
Porter Gustin,LB,2021,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,0,26,,1.0,GustPo01
Jalen Guyton,WR,2021,0,0,1,8,35,0,0,0,0,0,9,34,0,59,959,6,2,,,GuytJa01
Saquan Hampton,S,2020,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,,,HampSa00
Mecole Hardman,WR,2021,0,1,0,19,49,0,0,0,0,0,16,94,0,126,1791,12,1,,,HardMe00
Kelvin Harmon,WR,2019,0,0,1,3,16,1,1,11,0,0,0,0,0,30,365,0,2,,,HarmKe00
Damien Harris,RB,2021,0,0,2,13,27,0,0,0,0,0,343,1632,17,23,184,0,,,,HarrDa06
Deonte Harris,WR,2021,1,1,0,8,36,0,0,0,0,0,15,123,0,62,780,4,2,,,HarrDe07
Jonathan Harris,DE,2021,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,,,HarrJo05
Trent Harris,DL,2021,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,20,,2.0,HarrTr01
Will Harris,S,2021,0,0,1,8,49,0,0,0,0,0,0,0,0,0,0,0,118,,1.5,HarrWi02
N'Keal Harry,WR,2021,0,0,1,6,33,0,0,0,0,0,7,49,0,57,598,4,,,,HarrNK00
Montre Hartage,DB,2020,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,,,HartMo01
Willie Harvey,LB,2021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,HarvWi00
Dwayne Haskins,QB,2020,0,0,0,4,16,267,444,2804,12,14,40,147,1,0,0,0,,,,HaskDw00
J.T. Hassell,DB,2020,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,,,HassJT00
Tae Hayes,DB,2020,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,,,HayeTa00
Phil Haynes,OL,2021,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,HaynPh00
Darrell Henderson,RB,2021,0,0,1,11,40,0,0,0,0,0,326,1459,10,49,372,4,,,,HendDa00
Hale Hentges,TE,2020,0,0,0,1,12,0,0,0,0,0,0,0,0,8,103,1,1,,,HentHa00
Nate Herbig,G,2021,0,0,1,7,33,0,0,0,0,0,0,0,0,0,0,0,,,,HerbNa01
Frank Herron,DL,2021,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,,,HerrFr00
Justice Hill,RB,2020,0,0,0,4,28,0,0,0,0,0,70,285,2,13,90,0,6,,,HillJu00
Trysten Hill,DL,2021,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,17,,0.5,HillTr00
Jon Hilliman,RB,2019,0,0,0,1,3,0,0,0,0,0,30,91,0,3,1,0,,,,HillJo03
Wes Hills,RB,2019,0,0,0,0,1,0,0,0,0,0,10,21,2,2,1,0,,,,HillWe00
T.J. Hockenson,TE,2021,0,1,2,13,40,0,0,0,0,0,1,0,0,160,1673,12,2,,,HockTJ00
Devlin Hodges,QB,2019,0,0,0,0,8,100,160,1063,5,8,21,68,0,0,0,0,,,,HodgDe00
Cole Holcomb,LB,2021,0,0,3,19,43,0,0,0,0,0,0,0,0,0,0,0,202,3,4.5,HolcCo00
Alijah Holder,DB,2020,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,,,HoldAl01
Alexander Hollins,WR,2019,0,0,0,0,5,0,0,0,0,0,0,0,0,2,46,0,,,,HollAl00
Justin Hollins,EDGE,2021,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,44,,6.0,HollJu00
Cody Hollister,WR,2021,0,0,0,0,10,0,0,0,0,0,0,0,0,7,58,0,1,,,HollCo00
Ka'dar Hollman,CB,2020,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,7,,,HollKa00
Travis Homer,RB,2021,0,0,0,6,39,0,0,0,0,0,64,379,1,36,307,1,12,,,HomeTr00
Amani Hooker,S,2021,0,0,1,7,44,0,0,0,0,0,1,4,0,1,6,0,88,5,,HookAm00
Jesper Horsted,WR,2021,0,0,0,1,13,0,0,0,0,0,0,0,0,10,108,3,2,,,HorsJe00
Tytus Howard,OL,2021,0,0,3,17,37,0,0,0,0,0,0,0,0,0,0,0,,,,HowaTy00
Tanner Hudson,TE,2021,0,0,0,0,22,0,0,0,0,0,0,0,0,5,67,0,,,,HudsTa00
Albert Huggins,DT,2021,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,3,,,HuggAl01
Lil'Jordan Humphrey,WR,2021,0,0,0,2,18,0,0,0,0,0,0,0,0,16,295,3,1,,,HumpLi01
Ryan Hunter,T,2019,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,HuntRy00
Ishmael Hyman,WR,2019,0,0,0,0,2,0,0,0,0,0,0,0,0,2,34,0,,,,HymaIs00
Alec Ingold,FB,2021,0,0,0,2,41,0,0,0,0,0,15,22,0,28,239,3,4,,,IngoAl01
Trenton Irwin,WR,2021,0,0,0,0,9,0,0,0,0,0,0,0,0,3,39,0,,,,IrwiTr00
Andy Isabella,WR,2021,0,0,0,4,36,0,0,0,0,0,5,9,0,31,426,3,2,,,IsabAn00
Joe Jackson,EDGE,2021,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,13,,1.5,JackJo02
Michael Jackson,CB,2021,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,JackMi01
Josh Jacobs,RB,2021,0,1,3,22,43,0,0,0,0,0,732,3087,28,107,752,0,1,,,JacoJo01
Andre James,T,2021,0,0,1,10,45,0,0,0,0,0,0,0,0,0,0,0,,,,JameAn01
Elgton Jenkins,OL,2021,0,1,2,22,40,0,0,0,0,0,0,0,0,0,0,0,,,,JenkEl00
Gary Jennings Jr,WR,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,JennGa00
D'Ernest Johnson,RB,2021,0,0,0,6,49,0,0,0,0,0,137,721,3,28,222,0,5,,,JohnDE04
Darryl Johnson,DE,2021,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,21,,2.0,JohnDa10
Diontae Johnson,WR,2021,0,1,3,22,47,0,0,0,0,0,12,109,0,254,2764,20,,,,JohnDi01
Fred Johnson,G,2021,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,,,,JohnFr01
Isaiah Johnson,CB,2020,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,8,,,JohnIs02
Jakob Johnson,FB,2021,0,0,2,0,37,0,0,0,0,0,0,0,0,13,83,1,1,,,JohnJa12
Jaquan Johnson,CB,2021,0,0,0,3,44,1,1,13,0,0,0,0,0,0,0,0,18,1,,JohnJa11
KeeSean Johnson,WR,2021,0,0,0,4,18,0,0,0,0,0,1,3,0,36,360,1,,,,JohnKe07
Lonnie Johnson Jr.,CB,2021,0,0,0,8,44,0,0,0,0,0,0,0,0,0,0,0,128,3,,JohnLo01
Olabisi Johnson,WR,2020,0,0,0,5,32,0,0,0,0,0,1,6,0,45,483,3,,,,JohnOl00
Ty Johnson,RB,2021,0,0,0,8,45,0,0,0,0,0,178,765,3,74,580,3,6,,,JohnTy02
Charles Jones,TE,2019,0,0,0,0,4,0,0,0,0,0,0,0,0,1,5,0,,,,JoneCh10
Daniel Jones,QB,2021,0,0,3,24,38,796,1268,8398,45,29,172,1000,5,1,16,0,,,,JoneDa05
Dre'Mont Jones,DL,2021,0,0,1,12,43,0,0,0,0,0,0,0,0,0,0,0,52,1,15.5,JoneDr00
Michael Jordan,OL,2021,0,0,2,11,38,0,0,0,0,0,0,0,0,0,0,0,2,,,JordMi01
Kingsley Keke,DL,2021,0,0,1,9,41,0,0,0,0,0,0,0,0,0,0,0,25,,6.5,KekeKi00
Kameron Kelly,DB,2019,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,17,1,,KellKa02
Tom Kennedy,WR,2021,0,0,0,1,13,1,1,75,1,0,0,0,0,6,54,0,,,,KennTo01
Brandon Knight,T,2021,0,0,1,6,21,0,0,0,0,0,0,0,0,0,0,0,,,,KnigBr01
Dawson Knox,TE,2021,0,0,3,12,42,0,0,0,0,0,1,13,0,101,1263,14,1,,,KnoxDa00
Jordan Kunaszyk,LB,2021,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,8,,,KunaJo00
Patrick Laird,RB,2021,0,0,0,4,37,0,0,0,0,0,76,244,1,36,289,0,6,,,LairPa00
Chris Lammons,DB,2021,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,11,1,,LammCh00
Austin Larkin,DE,2020,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,6,,,LarkAu00
Dexter Lawrence,DL,2021,0,0,2,19,48,0,0,0,0,0,0,0,0,0,0,0,81,,9.0,LawrDe03
Justin Layne,CB,2021,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,28,,,LaynJu00
Jonathan Ledbetter,DE,2021,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,0.5,LedbJo01
Chris Lindstrom,OL,2021,0,0,2,15,38,0,0,0,0,0,0,0,0,0,0,0,1,,,LindCh00
Greg Little,OL,2020,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,,,,LittGr01
Drew Lock,QB,2021,0,0,1,12,24,421,710,4740,25,20,72,285,5,1,1,0,1,,,LockDr00
David Long,CB,2021,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,49,1,,LongDa02
David Long,LB,2021,0,0,0,9,38,0,0,0,0,0,0,0,0,0,0,0,85,2,,LongDa04
Ty Long,P,2021,0,0,0,7,49,0,1,0,0,0,1,-28,0,0,0,0,3,,,LongTy00
Julian Love,CB,2021,0,0,0,8,48,0,0,0,0,0,0,0,0,0,0,0,113,3,0.5,LoveJu00
Brad Lundblade,C,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,LundBr00
Daylon Mack,DL,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MackDa00
Isaiah Mack,DT,2021,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,6,,2.5,MackIs00
Iman Marshall,CB,2019,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,,MarsIm00
Wes Martin,G,2021,0,0,0,6,32,0,0,0,0,0,0,0,0,0,0,0,1,,,MartWe00
Alexander Mattison,RB,2021,0,0,0,12,42,0,0,0,0,0,330,1387,6,55,435,2,,,,MattAl01
Cole Mazza,LS,2020,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,2,,,MazzCo01
Erik McCoy,OL,2021,0,0,3,19,44,0,0,0,0,0,0,0,0,0,0,0,,,,McCoEr01
Rob McCray,LB,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,McCrRo00
Codey McElroy,WR,2021,0,0,0,0,3,0,0,0,0,0,0,0,0,1,30,0,,,,McElCo00
Kaleb McGary,OL,2021,0,0,3,21,46,0,0,0,0,0,0,0,0,1,-3,0,,,,McGaKa00
Garrett McGhin,T,2019,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,McGhGa01
Chase McLaughlin,K,2021,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,,,,McLaCh00
Terry McLaurin,WR,2021,0,0,3,23,46,0,0,0,0,0,3,42,0,222,3090,16,2,,,McLaTe00
Trace McSorley,QB,2020,0,0,0,0,3,3,10,90,1,0,6,18,0,0,0,0,,,,McSoTr00
Nate Meadors,DB,2020,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,,,MeadNa00
Carson Meier,TE,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MeieCa00
Patrick Mekari,G,2021,0,0,1,13,38,0,0,0,0,0,0,0,0,0,0,0,1,,,MekaPa00
D.K. Metcalf,WR,2021,0,1,3,29,49,0,0,0,0,0,3,17,0,216,3170,29,1,,,MetcDK00
Jakobi Meyers,WR,2021,0,0,1,18,46,4,4,88,2,0,3,18,0,168,1954,2,2,,,MeyeJa01
Joshua Miles,OT,2021,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,,,,MileJo00
Christian Miller,EDGE,2019,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,2,,2.0,MillCh04
Jordan Miller,CB,2021,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,4,,,MillJo05
Scott Miller,WR,2021,0,0,1,8,35,0,0,0,0,0,7,73,1,51,739,4,2,,,MillSc01
Shareef Miller,EDGE,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,MillSh00
Gardner Minshew II,QB,2021,0,0,2,18,27,542,857,5969,41,12,105,518,1,1,0,0,,,,MinsGa00
Bryan Mone,DT,2021,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,18,,2.0,MoneBr00
David Montgomery,RB,2021,0,0,2,21,44,0,1,0,0,1,714,2808,21,121,924,3,,,,MontDa01
C.J. Moore,DB,2021,0,0,0,3,45,0,0,0,0,0,2,31,0,0,0,0,22,1,,MoorCJ01
Jason Moore,WR,2021,0,0,0,1,14,0,0,0,0,0,0,0,0,5,99,0,,,,MoorJa02
Foster Moreau,TE,2021,0,0,2,5,46,0,0,0,0,0,0,0,0,58,687,10,6,,,MoreFo00
Jimmy Moreland,CB,2021,0,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,65,1,0.5,MoreJi00
Stanley Morgan Jr.,WR,2021,0,0,0,0,34,0,0,0,0,0,1,3,0,5,29,0,13,,,MorgSt02
Patrick Morris,C,2020,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,MorrPa00
Trayvon Mullen,CB,2021,0,0,2,10,37,0,0,0,0,0,0,0,0,0,0,0,115,4,,MullTr00
Byron Murphy,CB,2021,0,0,2,15,47,0,0,0,0,0,0,0,0,0,0,0,155,5,2.5,MurpBy00
