Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,,-9999
1,1,MIA,Jake Long,T,23,2016,1,4,6,54,46,104,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,College Stats,LongJa20
1,2,STL,Chris Long,DE,23,2018,0,0,6,48,40,162,0,0,0,0,0,0,0,0,0,0,0,252,,70.0,Virginia,College Stats,LongCh99
1,3,ATL,Matt Ryan,QB,23,2021,1,4,14,144,144,222,5242,8003,59735,367,170,487,1469,12,1,5,1,,,,Boston Col.,College Stats,RyanMa00
1,4,OAK,Darren McFadden,RB,21,2017,0,0,4,39,32,103,1,4,16,1,0,1302,5421,28,254,2114,5,,,,Arkansas,College Stats,McFaDa00
1,5,KAN,Glenn Dorsey,DT,23,2016,0,0,7,37,26,104,0,0,0,0,0,0,0,0,0,0,0,223,,7.0,LSU,College Stats,DorsGl99
1,6,NYJ,Vernon Gholston,DE,22,2010,0,0,0,6,6,45,0,0,0,0,0,0,0,0,0,0,0,24,,,Ohio St.,College Stats,GholVe99
1,7,NOR,Sedrick Ellis,DT,23,2012,0,0,5,26,26,70,0,0,0,0,0,0,0,0,0,0,0,99,,12.5,USC,College Stats,ElliSe99
1,8,JAX,Derrick Harvey,DE,21,2011,0,0,1,14,14,52,0,0,0,0,0,0,0,0,0,0,0,72,1,8.0,Florida,College Stats,HarvDe99
1,9,CIN,Keith Rivers,LB,22,2014,0,0,4,24,15,74,0,0,0,0,0,0,0,0,0,0,0,189,2,3.0,USC,College Stats,RiveKe99
1,10,NWE,Jerod Mayo,LB,22,2015,1,2,7,51,51,103,0,0,0,0,0,0,0,0,0,0,0,536,3,11.0,Tennessee,College Stats,MayoJe99
1,11,BUF,Leodis McKelvin,DB,23,2016,0,0,4,29,25,111,0,0,0,0,0,0,0,0,0,0,0,300,15,,Troy,College Stats,McKeLe99
