Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,,-9999
1,12,BAL,Haloti Ngata,DT,22,2018,2,5,12,100,92,180,0,0,0,0,0,0,0,0,0,0,0,329,5,32.5,Oregon,College Stats,NgatHa20
1,13,CLE,Kamerion Wimbley,DE,22,2014,0,0,8,44,24,140,0,0,0,0,0,0,0,0,0,0,0,322,2,53.5,Florida St.,College Stats,WimbKa20
1,14,PHI,Brodrick Bunkley,DT,22,2014,0,0,7,40,25,130,0,0,0,0,0,0,0,0,0,0,0,171,,8.5,Florida St.,College Stats,BunkBr20
1,15,STL,Tye Hill,DB,24,2010,0,0,0,9,7,40,0,0,0,0,0,0,0,0,0,0,0,117,5,,Clemson,College Stats,HillTy20
1,16,MIA,Jason Allen,DB,23,2012,0,0,1,13,9,98,0,0,0,0,0,0,0,0,0,0,0,213,15,,Tennessee,College Stats,AlleJa23
1,17,MIN,Chad Greenway,LB,23,2016,0,2,10,66,66,156,0,0,0,0,0,0,0,0,0,0,0,762,11,18.0,Iowa,College Stats,GreeCh99
1,18,DAL,Bobby Carpenter,LB,23,2012,0,0,0,11,5,93,0,0,0,0,0,0,0,0,0,0,0,126,1,3.5,Ohio St.,College Stats,CarpBo20
1,19,SDG,Antonio Cromartie,DB,22,2016,1,4,8,66,26,162,0,0,0,0,0,1,1,0,1,-2,0,376,31,,Florida St.,College Stats,CromAn20
1,20,KAN,Tamba Hali,DE,22,2017,0,5,10,75,75,177,0,0,0,0,0,0,0,0,0,0,0,460,2,89.5,Penn St.,College Stats,HaliTa20
1,21,NWE,Laurence Maroney,RB,21,2010,0,0,0,26,25,49,0,0,0,0,0,618,2504,21,44,459,1,1,,,Minnesota,College Stats,MaroLa00
1,22,SFO,Manny Lawson,DE,22,2015,0,0,7,47,23,143,0,0,0,0,0,0,0,0,0,0,0,352,4,24.5,North Carolina St.,College Stats,LawsMa20
1,23,TAM,Davin Joseph,G,22,2014,0,2,8,42,38,116,0,0,0,0,0,0,0,0,0,0,0,1,,,Oklahoma,College Stats,JoseDa20
1,24,CIN,Johnathan Joseph,DB,22,2020,0,2,15,67,19,211,0,0,0,0,0,0,0,0,0,0,0,670,32,,South Carolina,,JoseJo20
1,25,PIT,Santonio Holmes,WR,22,2014,0,0,6,47,35,112,0,1,0,0,0,16,89,0,389,6030,36,,,,Ohio St.,College Stats,HolmSa00
1,26,BUF,John McCargo,DT,23,2011,0,0,0,4,4,44,0,0,0,0,0,0,0,0,0,0,0,35,,2.5,North Carolina St.,College Stats,McCaJo22
1,27,CAR,DeAngelo Williams,RB,23,2016,0,1,6,61,51,142,0,0,0,0,0,1730,8096,61,236,2106,9,1,,,Memphis,College Stats,WillDe02
1,28,JAX,Marcedes Lewis,TE,22,2021,0,1,14,35,33,234,0,0,0,0,0,0,0,0,426,5018,37,,,,UCLA,College Stats,LewiMa00
1,29,NYJ,Nick Mangold,C,22,2016,2,7,11,73,73,164,0,0,0,0,0,0,0,0,1,-3,0,1,,,Ohio St.,,MangNi20
1,30,IND,Joseph Addai,RB,23,2011,0,1,4,50,50,78,1,1,22,1,0,1095,4453,39,191,1448,9,,,,LSU,College Stats,AddaJo00
1,31,SEA,Kelly Jennings,DB,23,2011,0,0,2,18,17,91,0,0,0,0,0,0,0,0,0,0,0,211,2,1.0,Miami (FL),College Stats,JennKe20
1,32,NYG,Mathias Kiwanuka,DE,23,2014,0,0,5,37,37,120,0,0,0,0,0,0,0,0,0,0,0,301,3,38.5,Boston Col.,College Stats,KiwaMa20
2,33,HOU,DeMeco Ryans,LB,22,2015,0,2,8,58,39,140,0,0,0,0,0,0,0,0,0,0,0,735,7,13.5,Alabama,College Stats,RyanDe20
2,34,CLE,D'Qwell Jackson,LB,22,2016,0,1,9,61,40,141,0,0,0,0,0,0,0,0,0,0,0,754,9,19.5,Maryland,College Stats,JackDQ20
2,35,WAS,Rocky McIntosh,LB,23,2013,0,0,5,38,33,124,0,0,0,0,0,0,0,0,0,0,0,371,4,9.0,Miami (FL),,McInRo20
2,36,NWE,Chad Jackson,WR,21,2008,0,0,0,2,2,18,0,0,0,0,0,4,22,0,14,171,3,,,,Florida,College Stats,JackCh00
2,37,ATL,Jimmy Williams,DB,22,2007,0,0,0,5,5,27,0,0,0,0,0,0,0,0,0,0,0,41,1,,Virginia Tech,College Stats,WillJi23
2,38,OAK,Thomas Howard,LB,23,2013,0,0,5,33,25,95,0,0,0,0,0,0,0,0,0,0,0,392,7,6.0,Texas-El Paso,College Stats,HowaTh20
2,39,PHI,Winston Justice,T,21,2013,0,0,3,21,16,63,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats,JustWi20
2,40,DET,Daniel Bullocks,DB,23,2008,0,0,1,7,7,31,0,0,0,0,0,0,0,0,0,0,0,119,,1.0,Nebraska,College Stats,BullDa20
2,41,ARI,Deuce Lutui,G,23,2012,0,0,5,34,32,101,0,0,0,0,0,0,0,0,0,0,0,,,,USC,,LutuDe20
2,42,CHI,Danieal Manning,DB,24,2014,0,0,6,35,21,128,0,0,0,0,0,0,0,0,0,0,0,435,11,4.0,Abilene Christian,,MannDa21
2,43,NOR,Roman Harper,DB,23,2016,0,2,8,49,40,156,0,0,0,0,0,0,0,0,0,0,0,641,11,18.0,Alabama,College Stats,HarpRo21
2,44,NYG,Sinorice Moss,WR,22,2009,0,0,0,4,4,37,0,0,0,0,0,1,4,0,39,421,3,2,,,Miami (FL),College Stats,MossSi00
2,45,TEN,LenDale White,RB,21,2009,0,0,1,14,14,58,0,0,0,0,0,628,2349,24,42,204,0,,,,USC,College Stats,WhitLe01
2,46,STL,Joe Klopfenstein,TE,22,2009,0,0,3,3,3,49,0,0,0,0,0,0,0,0,34,397,2,,,,Colorado,College Stats,KlopJo00
2,47,GNB,Daryn Colledge,T,24,2014,0,0,9,57,38,141,0,0,0,0,0,0,0,0,0,0,0,,,,Boise St.,,CollDa20
2,48,MIN,Cedric Griffin,DB,23,2012,0,0,4,23,23,89,0,0,0,0,0,0,0,0,0,0,0,352,8,,Texas,College Stats,GrifCe20
2,49,NYJ,Kellen Clemens,QB,23,2017,0,0,2,10,3,64,350,638,4053,16,21,85,227,3,0,0,0,1,,,Oregon,College Stats,ClemKe00
2,50,SDG,Marcus McNeill,T,22,2011,0,2,6,48,48,82,0,0,0,0,0,0,0,0,0,0,0,,,,Auburn,College Stats,McNeMa20
2,51,MIN,Ryan Cook,C,23,2012,0,0,3,23,17,90,0,0,0,0,0,0,0,0,0,0,0,,,,New Mexico,,CookRy20
2,52,GNB,Greg Jennings,WR,22,2015,0,2,8,66,55,143,0,0,0,0,0,1,-1,0,571,8291,64,,,,Western Michigan,College Stats,JennGr00
2,53,DAL,Anthony Fasano,TE,22,2017,0,0,8,22,2,180,0,0,0,0,0,0,0,0,299,3278,36,,,,Notre Dame,College Stats,FasaAn00
2,54,KAN,Bernard Pollard,DB,21,2014,0,0,7,34,11,126,0,0,0,0,0,0,0,0,0,0,0,553,12,10.5,Purdue,College Stats,PollBe20
2,55,CIN,Andrew Whitworth,T,24,2021,2,4,16,100,66,239,0,0,0,0,0,0,0,0,1,1,1,,,,LSU,,WhitAn20
2,56,BAL,Chris Chester,G,23,2016,0,0,9,59,18,169,0,0,0,0,0,0,0,0,0,0,0,3,,,Oklahoma,College Stats,ChesCh21
2,57,CHI,Devin Hester,DB,23,2016,3,4,3,47,43,156,0,0,0,0,0,36,116,1,255,3311,16,11,,,Miami (FL),College Stats,HestDe99
2,58,CAR,Richard Marshall,DB,21,2014,0,0,3,31,23,124,0,0,0,0,0,0,0,0,0,0,0,526,18,7.0,Fresno St.,College Stats,MarsRi20
2,59,TAM,Jeremy Trueblood,T,23,2013,0,0,6,35,31,116,0,0,0,0,0,0,0,0,0,0,0,1,,,Boston Col.,,TrueJe20
2,60,JAX,Maurice Jones-Drew,RB,21,2014,1,3,4,74,73,126,1,2,8,1,1,1847,8167,68,346,2944,11,,,,UCLA,College Stats,DrewMa00
2,61,DEN,Tony Scheffler,TE,23,2013,0,0,2,24,16,107,0,0,0,0,0,3,7,0,258,3207,22,3,1,,Western Michigan,College Stats,ScheTo00
2,62,IND,Tim Jennings,DB,22,2015,0,2,6,43,9,137,0,0,0,0,0,0,0,0,0,0,0,396,20,,Georgia,College Stats,JennTi20
2,63,SEA,Darryl Tapp,DE,21,2017,0,0,2,30,21,165,0,0,0,0,0,0,0,0,0,0,0,262,2,29.0,Virginia Tech,College Stats,TappDa20
2,64,MIN,Tarvaris Jackson,QB,23,2015,0,0,2,22,13,59,640,1073,7263,39,35,171,636,6,0,0,0,,,,Alabama St.,College Stats,JackTa00
3,65,HOU,Charles Spencer,G,24,2006,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,,SpenCh20
3,66,HOU,Eric Winston,T,22,2017,0,0,7,53,41,165,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),College Stats,WinsEr20
3,67,GNB,Abdul Hodge,LB,23,2010,0,0,0,2,1,35,0,0,0,0,0,0,0,0,0,0,0,25,,,Iowa,College Stats,HodgAb20
3,68,STL,Claude Wroten,DT,22,2007,0,0,0,2,2,26,0,0,0,0,0,0,0,0,0,0,0,21,,1.5,LSU,College Stats,WrotCl20
3,69,OAK,Paul McQuistan,T,23,2014,0,0,2,24,4,97,0,0,0,0,0,0,0,0,0,0,0,,,,Weber St.,,McQuPa21
3,70,BUF,Ashton Youboty,DB,22,2011,0,0,0,8,5,49,0,0,0,0,0,0,0,0,0,0,0,73,2,2.0,Ohio St.,College Stats,YoubAs20
3,71,PHI,Chris Gocong,DE,22,2011,0,0,5,29,15,79,0,0,0,0,0,0,0,0,0,0,0,228,,9.5,Cal Poly-San Luis Obispo,,GocoCh99
3,72,ARI,Leonard Pope,TE,22,2012,0,0,4,6,4,103,0,0,0,0,0,0,0,0,105,982,11,,,,Georgia,College Stats,PopeLe00
3,73,CHI,Dusty Dvoracek,DT,25,2008,0,0,1,6,6,13,0,0,0,0,0,0,0,0,0,0,0,24,,,Oklahoma,College Stats,DvorDu99
3,74,DET,Brian Calhoun,RB,22,2007,0,0,0,1,1,11,0,0,0,0,0,14,54,0,7,55,0,1,,,Wisconsin,College Stats,CalhBr00
3,75,GNB,Jason Spitz,G,23,2011,0,0,3,24,24,75,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,College Stats,SpitJa20
3,76,NYJ,Anthony Schlegel,LB,25,2007,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,21,,,Ohio St.,College Stats,SchlAn20
3,77,STL,Jon Alston,LB,23,2009,0,0,0,5,0,39,0,0,0,0,0,1,22,0,0,0,0,51,,,Stanford,College Stats,AlstJo20
3,78,CLE,Travis Wilson,WR,22,2006,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,32,0,,,,Oklahoma,College Stats,WilsTr00
3,79,ATL,Jerious Norwood,RB,23,2011,0,0,0,20,20,66,0,2,0,0,1,399,2056,7,96,912,3,6,,,Mississippi St.,College Stats,NorwJe00
3,80,JAX,Clint Ingram,LB,23,2009,0,0,3,21,21,56,0,0,0,0,0,0,0,0,0,0,0,158,2,5.5,Oklahoma,College Stats,IngrCl20
3,81,SDG,Charlie Whitehurst,QB,24,2016,0,0,0,7,0,26,219,396,2463,11,8,56,156,2,0,10,0,,,,Clemson,College Stats,WhitCh02
3,82,MIA,Derek Hagan,WR,21,2014,0,0,0,12,5,99,0,0,0,0,0,0,0,0,148,1734,7,19,,,Arizona St.,College Stats,HagaDe00
3,83,PIT,Anthony Smith,DB,22,2011,0,0,1,12,9,76,0,0,0,0,0,0,0,0,0,0,0,146,7,,Syracuse,College Stats,SmitAn21
3,84,SFO,Brandon Williams,WR,22,2007,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,,,Wisconsin,College Stats,WillBr01
3,85,KAN,Brodie Croyle,QB,23,2010,0,0,0,2,2,18,181,319,1669,8,9,10,15,0,0,0,0,,,,Alabama,College Stats,CroyBr00
3,86,NWE,David Thomas,TE,23,2012,0,0,3,9,3,80,0,0,0,0,0,0,0,0,102,938,8,1,,,Texas,College Stats,ThomDa02
3,87,BAL,David Pittman,DB,22,2007,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,9,2,,Northwestern St. (LA),,PittDa99
3,88,CAR,James Anderson,LB,22,2015,0,0,4,31,25,123,0,0,0,0,0,0,0,0,0,0,0,421,3,12.0,Virginia Tech,College Stats,AndeJa21
3,89,CAR,Rashad Butler,T,23,2013,0,0,0,7,,51,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),College Stats,ButlRa20
3,90,TAM,Maurice Stovall,WR,21,2012,0,0,0,5,5,81,0,0,0,0,0,2,29,0,52,668,3,37,,,Notre Dame,College Stats,StovMa00
3,91,CIN,Frostee Rucker,DE,22,2018,0,0,5,39,10,157,0,0,0,0,0,0,0,0,0,0,0,201,1,21.5,USC,College Stats,RuckFr99
3,92,DAL,Jason Hatcher,DE,24,2015,0,1,5,34,23,147,0,0,0,0,0,0,0,0,0,0,0,177,1,34.5,Grambling St.,,HatcJa20
3,93,STL,Dominique Byrd,TE,22,2011,0,0,0,0,0,17,0,0,0,0,0,0,0,0,6,83,1,,,,USC,College Stats,ByrdDo00
3,94,IND,Freddy Keiaho,LB,23,2009,0,0,2,15,15,55,0,0,0,0,0,0,0,0,0,0,0,189,1,1.5,San Diego St.,College Stats,KeiaFr20
3,95,PIT,Willie Reid,WR,23,2007,0,0,0,1,1,7,0,0,0,0,0,0,0,0,4,54,0,,,,Florida St.,College Stats,ReidWi00
3,96,NYG,Gerris Wilkinson,LB,23,2010,0,0,0,6,6,58,0,0,0,0,0,0,0,0,0,0,0,54,,,Georgia Tech,College Stats,WilkGe20
3,97,NYJ,Eric Smith,DB,23,2012,0,0,1,18,18,96,0,0,0,0,0,0,0,0,1,27,0,225,6,3.5,Michigan St.,College Stats,SmitEr22
4,98,HOU,Owen Daniels,TE,23,2015,0,2,9,41,35,131,0,0,0,0,0,0,0,0,479,5661,36,2,,,Wisconsin,College Stats,DaniOw00
4,99,PHI,Max Jean-Gilles,G,22,2010,0,0,2,14,14,42,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats,JeanMa20
4,100,SFO,Michael Robinson,WR,23,2013,0,1,1,7,4,112,1,2,28,0,0,115,422,2,75,610,3,55,,,Penn St.,College Stats,RobiMi00
4,101,OAK,Darnell Bing,DB,21,2009,0,0,0,1,,5,0,0,0,0,0,0,0,0,0,0,0,4,,,USC,College Stats,BingDa00
4,102,TEN,Calvin Lowry,DB,23,2008,0,0,0,7,6,43,0,0,0,0,0,0,0,0,0,0,0,68,2,,Penn St.,College Stats,LowrCa20
4,103,NYJ,Brad Smith,QB,22,2014,0,0,1,17,12,127,4,10,51,1,2,134,972,4,104,987,5,68,,,Missouri,College Stats,SmitBr01
4,104,GNB,Cory Rodgers,WR,,,0,0,0,,,,,,,,,,,,,,,,,,TCU,College Stats,-9999
4,105,BUF,Ko Simpson,DB,22,2009,0,0,2,12,10,41,0,0,0,0,0,0,0,0,0,0,0,129,3,1.0,South Carolina,College Stats,SimpKo20
4,106,NWE,Garrett Mills,FB,22,2010,0,0,0,1,,16,0,0,0,0,0,0,0,0,9,110,0,4,,,Tulsa,College Stats,MillGa01
4,107,ARI,Gabe Watson,DT,22,2010,0,0,1,11,11,62,0,0,0,0,0,0,0,0,0,0,0,81,,2.0,Michigan,,WatsGa20
4,108,NOR,Jahri Evans,T,23,2017,4,6,12,114,110,183,0,0,0,0,0,0,0,0,0,0,0,,,,Bloomsburg,,EvanJa21
4,109,PHI,Jason Avant,WR,23,2015,0,0,3,29,25,148,0,0,0,0,0,2,2,0,346,4118,13,22,,,Michigan,College Stats,AvanJa00
4,110,CLE,Leon Williams,LB,23,2012,0,0,0,9,8,61,0,0,0,0,0,0,0,0,0,0,0,129,,5.0,Miami (FL),College Stats,WillLe20
4,111,BAL,Demetrius Williams,WR,23,2010,0,0,0,9,9,46,0,0,0,0,0,0,0,0,63,1008,4,,,,Oregon,College Stats,WillDe03
4,112,CLE,Isaac Sowells,T,24,2008,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana,,SoweIs20
4,113,STL,Victor Adeyanju,DE,23,2009,0,0,2,13,13,53,0,0,0,0,0,0,0,0,0,0,0,109,,3.0,Indiana,College Stats,AdeyVi20
4,114,MIA,Joe Toledo,T,,,0,0,0,,,,,,,,,,,,,,,,,,Washington,,-9999
4,115,GNB,Will Blackmon,DB,21,2016,0,0,2,16,6,96,0,0,0,0,0,0,0,0,0,0,0,159,4,3.5,Boston Col.,College Stats,BlacWi20
4,116,TEN,Stephen Tulloch,LB,21,2016,0,0,7,49,20,159,0,0,0,0,0,0,0,0,0,0,0,683,5,14.5,North Carolina St.,College Stats,TullSt20
4,117,NYJ,Leon Washington,RB,24,2014,1,2,1,30,23,126,1,1,36,0,0,487,2271,16,168,1286,4,5,,,Florida St.,College Stats,WashLe00
4,118,NWE,Stephen Gostkowski,K,22,2020,2,4,0,37,36,219,0,0,0,0,0,0,0,0,0,0,0,19,,,Memphis,College Stats,GostSt20
4,119,DEN,Brandon Marshall,WR,22,2018,1,6,10,83,27,179,0,1,0,0,0,20,118,0,970,12351,83,6,,,Central Florida,College Stats,MarsBr00
4,120,CHI,Jamar Williams,LB,22,2010,0,0,0,5,5,54,0,0,0,0,0,0,0,0,0,0,0,70,,1.0,Arizona St.,College Stats,WillJa21
4,121,CAR,Nate Salley,DB,22,2008,0,0,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,9,,,Ohio St.,College Stats,SallNa20
4,122,TAM,Alan Zemaitis,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.,College Stats,-9999
4,123,CIN,Domata Peko,DT,21,2020,0,0,12,68,60,214,0,0,0,0,0,0,0,0,0,0,0,321,,20.0,Michigan St.,College Stats,PekoDo20
4,124,NYG,Barry Cofield,DT,22,2015,0,0,8,46,30,138,0,0,0,0,0,0,0,0,0,0,0,208,,19.5,Northwestern,College Stats,CofiBa20
4,125,DAL,Skyler Green,WR,21,2008,0,0,0,0,0,11,0,0,0,0,0,1,1,0,3,33,0,,,,LSU,College Stats,GreeSk20
4,126,DEN,Elvis Dumervil,DE,22,2017,2,5,6,63,41,162,0,0,0,0,0,0,0,0,0,0,0,263,1,105.5,Louisville,College Stats,DumeEl20
4,127,MIN,Ray Edwards,DE,21,2012,0,0,5,37,28,97,0,0,0,0,0,0,0,0,0,0,0,168,,33.0,Purdue,College Stats,EdwaRa21
4,128,SEA,Rob Sims,G,22,2014,0,0,7,46,13,125,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,,SimsRo20
4,129,NYG,Guy Whimper,DE,23,2013,0,0,1,13,2,78,0,0,0,0,0,0,0,0,3,28,1,,,,East Carolina,College Stats,WhimGu20
4,130,DEN,Domenik Hixon,WR,21,2013,0,0,0,17,0,76,0,0,0,0,0,3,18,0,109,1460,7,27,,,Akron,College Stats,HixoDo00
4,131,PIT,Willie Colon,G,23,2015,0,0,6,40,28,100,0,0,0,0,0,0,0,0,0,0,0,,,,Hofstra,,ColoWi20
4,132,BAL,P.J. Daniels,RB,23,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia Tech,,DaniP.00
4,133,PIT,Orien Harris,DT,23,2009,0,0,0,1,,20,0,0,0,0,0,0,0,0,0,0,0,9,,,Miami (FL),College Stats,HarrOr20
5,134,BUF,Kyle Williams,DT,23,2018,0,6,11,79,79,183,0,0,0,0,0,1,1,1,1,9,0,387,1,48.5,LSU,College Stats,WillKy20
5,135,NOR,Rob Ninkovich,DE,22,2016,0,0,7,51,0,131,0,0,0,0,0,0,0,0,0,0,0,273,5,46.0,Purdue,College Stats,NinkRo20
5,136,NWE,Ryan O'Callaghan,T,23,2010,0,0,1,11,6,51,0,0,0,0,0,0,0,0,0,0,0,,,,California,,OCalRy20
5,137,TEN,Terna Nande,LB,23,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,Miami (OH),College Stats,NandTe20
5,138,DAL,Pat Watkins,DB,23,2010,0,0,1,6,6,53,0,0,0,0,0,0,0,0,0,0,0,104,4,,Florida St.,College Stats,WatkPa20
5,139,ATL,Quinn Ojinnaka,G,22,2012,0,0,2,11,8,62,0,0,0,0,0,0,0,0,0,0,0,,,,Syracuse,,OjinQu20
5,140,SFO,Parys Haralson,DE,22,2014,0,0,7,38,31,118,0,0,0,0,0,0,0,0,0,0,0,190,,28.0,Tennessee,College Stats,HaraPa20
5,141,DET,Jonathan Scott,T,23,2014,0,0,1,17,4,71,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,College Stats,ScotJo22
5,142,ARI,Brandon Johnson,LB,23,2012,0,0,1,13,0,87,0,0,0,0,0,0,0,0,0,0,0,133,3,3.5,Louisville,College Stats,JohnBr20
5,143,BUF,Brad Butler,T,22,2009,0,0,2,13,13,33,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia,College Stats,ButlBr20
5,144,STL,Marques Hagans,WR,23,2008,0,0,0,1,1,6,1,1,5,0,0,3,-2,0,9,108,0,,,,Virginia,College Stats,HagaMa00
5,145,CLE,Jerome Harrison,RB,23,2011,0,0,0,12,10,63,0,0,0,0,0,356,1681,7,70,490,3,4,,,Washington St.,College Stats,HarrJe00
5,146,BAL,Dawan Landry,DB,23,2014,0,0,8,43,22,130,0,0,0,0,0,0,0,0,0,0,0,562,13,8.0,Georgia Tech,College Stats,LandDa21
5,147,PHI,Jeremy Bloom,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado,,-9999
5,148,GNB,Ingle Martin,QB,24,2006,0,0,0,0,0,1,0,0,0,0,0,2,-5,0,0,0,0,,,,Furman,College Stats,MartIn00
5,149,MIN,Greg Blue,DB,24,2007,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,18,,,Georgia,College Stats,BlueGr20
5,150,NYJ,Jason Pociask,TE,23,2007,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,7,0,,,,Wisconsin,College Stats,PociJa00
5,151,SDG,Tim Dobbins,LB,23,2013,0,0,1,19,9,110,0,0,0,0,0,0,0,0,0,0,0,198,3,2.0,Iowa St.,College Stats,DobbTi20
5,152,CLE,DeMario Minter,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats,-9999
5,153,WAS,Anthony Montgomery,NT,22,2009,0,0,1,14,14,42,0,0,0,0,0,0,0,0,0,0,0,55,,3.0,Minnesota,College Stats,MontAn20
5,154,KAN,Marcus Maxey,DB,23,2006,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),College Stats,MaxeMa20
5,155,CAR,Jeff King,TE,23,2012,0,0,6,10,8,108,0,0,0,0,0,0,0,0,156,1323,12,7,,,Virginia Tech,College Stats,KingJe00
5,156,TAM,Julian Jenkins,DE,22,2006,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,6,,,Stanford,College Stats,JenkJu20
5,157,CIN,A.J. Nicholson,LB,23,2006,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,College Stats,NichA.20
5,158,NYG,Charlie Peprah,DB,23,2012,0,0,2,12,,74,0,0,0,0,0,0,0,0,0,0,0,142,8,,Alabama,College Stats,PeprCh20
5,159,CHI,Mark Anderson,DE,23,2012,0,0,1,21,15,98,0,0,0,0,0,0,0,0,0,0,0,132,,36.5,Alabama,College Stats,AndeMa21
5,160,JAX,Brent Hawkins,DE,23,2007,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,19,,5.5,Illinois St.,,HawkBr20
5,161,DEN,Chris Kuper,G,23,2013,0,0,5,35,35,90,0,0,0,0,0,0,0,0,0,7,0,,,,North Dakota,,KupeCh20
5,162,IND,Michael Toudouze,G,23,2011,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,,ToudMi20
5,163,SEA,David Kirtman,RB,23,2008,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats,KirtDa00
5,164,PIT,Omar Jacobs,QB,,,0,0,0,,,,,,,,,,,,,,,,,,Bowling Green,College Stats,-9999
5,165,GNB,Tony Moll,T,23,2011,0,0,0,13,10,63,0,0,0,0,0,0,0,0,0,0,0,,,,Nevada,College Stats,MollTo20
5,166,BAL,Quinn Sypniewski,TE,24,2007,0,0,1,2,2,31,0,0,0,0,0,0,0,0,36,261,1,2,,,Colorado,College Stats,SypnQu00
5,167,PIT,Charles Davis,TE,,,0,0,0,,,,,,,,,,,,,,,,,,Purdue,College Stats,-9999
5,168,PHI,Omar Gaither,LB,22,2013,0,0,2,25,22,92,0,0,0,0,0,0,0,0,0,0,0,264,2,6.0,Tennessee,College Stats,GaitOm20
5,169,TEN,Jesse Mahelona,DT,23,2007,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,16,,1.0,Tennessee,College Stats,MaheJe20
6,170,HOU,Wali Lundy,RB,22,2006,0,0,1,5,5,14,0,0,0,0,0,124,476,4,33,204,0,,,,Virginia,College Stats,LundWa00
6,171,NOR,Mike Hass,WR,23,2009,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.,College Stats,HassMi00
6,172,TEN,Jonathan Orr,WR,,,0,0,0,,,,,,,,,,,,,,,,,,Wisconsin,College Stats,-9999
6,173,WAS,Reed Doughty,DB,23,2013,0,0,3,20,20,107,0,0,0,0,0,0,0,0,0,0,0,336,3,3.5,Northern Colorado,,DougRe20
