Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,,-9999
1,18,KAN,Marcus Peters,CB,22,2020,2,3,5,56,32,91,0,0,0,0,0,0,0,0,0,0,0,249,31,1.0,Washington,College Stats,PeteMa00
1,19,CLE,Cameron Erving,C,23,2021,0,0,3,27,6,84,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,College Stats,ErviCa00
1,20,PHI,Nelson Agholor,WR,22,2021,0,0,7,30,18,102,1,1,15,0,0,14,71,0,309,3884,29,,,,USC,College Stats,AghoNe00
1,21,CIN,Cedric Ogbuehi,T,23,2021,0,0,2,14,11,60,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M,College Stats,OgbuCe00
1,22,PIT,Bud Dupree,OLB,22,2021,0,0,4,33,31,92,0,0,0,0,0,0,0,0,0,0,0,182,1,42.5,Kentucky,College Stats,DuprAl00
1,23,DEN,Shane Ray,DE,22,2018,0,0,1,12,12,49,0,0,0,0,0,0,0,0,0,0,0,64,,14.0,Missouri,College Stats,RayxSh00
1,24,ARI,D.J. Humphries,T,21,2021,0,1,6,37,37,75,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats,HumpD.00
1,25,CAR,Shaq Thompson,OLB,21,2021,0,0,7,34,34,100,0,0,0,0,0,0,0,0,0,0,0,367,3,11.5,Washington,College Stats,ThomSh01
1,26,BAL,Breshad Perriman,WR,21,2021,0,0,1,15,4,69,0,0,0,0,0,9,23,0,136,2233,15,,,,Central Florida,College Stats,PerrBr02
1,27,DAL,Byron Jones,CB,22,2021,0,1,7,38,29,109,0,0,0,0,0,0,0,0,0,0,0,345,4,,Connecticut,College Stats,JoneBy00
1,28,DET,Laken Tomlinson,G,23,2021,0,1,7,44,11,112,0,0,0,0,0,0,0,0,0,0,0,,,,Duke,College Stats,TomlLa01
1,29,IND,Phillip Dorsett,WR,22,2021,0,0,0,14,7,77,0,0,0,0,0,14,84,0,131,1744,11,,,,Miami (FL),College Stats,DorsPh00
1,30,GNB,Damarious Randall,S,23,2020,0,0,5,21,11,75,0,0,0,0,0,0,0,0,0,0,0,244,14,2.5,Arizona St.,College Stats,RandDa00
1,31,NOR,Stephone Anthony,ILB,23,2019,0,0,1,10,9,62,0,0,0,0,0,0,0,0,0,0,0,97,1,1.0,Clemson,College Stats,AnthSt00
1,32,NWE,Malcom Brown,DT,21,2021,0,0,6,43,27,106,0,0,0,0,0,0,0,0,0,0,0,160,,13.5,Texas,College Stats,BrowMa01
2,33,NYG,Landon Collins,S,21,2021,1,3,6,41,31,94,0,0,0,0,0,0,0,0,0,0,0,482,11,10.0,Alabama,College Stats,CollLa00
2,34,TAM,Donovan Smith,T,22,2021,0,0,7,49,49,111,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,College Stats,SmitDo02
2,35,OAK,Mario Edwards,DT,21,2021,0,0,1,14,11,86,0,0,0,0,0,0,0,0,0,0,0,84,,16.5,Florida St.,College Stats,EdwaMa01
2,36,JAX,T.J. Yeldon,RB,21,2020,0,0,2,20,19,60,0,0,0,0,0,492,2005,6,185,1448,7,,,,Alabama,College Stats,YeldT.00
2,37,NYJ,Devin Smith,WR,23,2021,0,0,0,2,1,22,0,0,0,0,0,0,0,0,15,248,2,3,,,Ohio St.,College Stats,SmitDe04
2,38,WAS,Preston Smith,DE,22,2021,0,0,6,43,23,112,0,0,0,0,0,0,0,0,0,0,0,197,5,49.5,Mississippi St.,College Stats,SmitPr00
2,39,CHI,Eddie Goldman,DT,21,2021,0,0,4,32,32,81,0,0,0,0,0,0,0,0,0,0,0,116,,13.0,Florida St.,College Stats,GoldEd00
2,40,TEN,Dorial Green-Beckham,WR,22,2016,0,0,0,7,4,31,0,0,0,0,0,0,0,0,68,941,6,,,,Oklahoma,College Stats,GreeDo00
2,41,CAR,Devin Funchess,TE,21,2019,0,0,2,20,20,62,0,0,0,0,0,0,0,0,164,2265,21,,,,Michigan,College Stats,FuncDe00
2,42,ATL,Jalen Collins,CB,22,2016,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,45,2,,LSU,College Stats,CollJa02
2,43,HOU,Benardrick McKinney,ILB,22,2021,0,1,5,44,42,91,0,0,0,0,0,0,0,0,0,0,0,331,1,11.5,Mississippi St.,College Stats,McKiBe00
2,44,NOR,Hau'oli Kikaha,OLB,23,2017,0,0,1,5,5,27,0,0,0,0,0,0,0,0,0,0,0,39,,8.0,Washington,College Stats,KikaHa00
2,45,MIN,Eric Kendricks,ILB,23,2021,1,1,7,51,51,100,0,0,0,0,0,0,0,0,0,0,0,492,9,14.0,UCLA,College Stats,KendEr00
2,46,SFO,Jaquiski Tartt,S,23,2021,0,0,4,21,21,80,0,0,0,0,0,0,0,0,0,0,0,265,4,4.0,Samford,,TartJa00
2,47,PHI,Eric Rowe,CB,22,2021,0,0,2,19,2,86,0,0,0,0,0,0,0,0,0,0,0,230,5,,Utah,College Stats,RoweEr00
2,48,SDG,Denzel Perryman,ILB,22,2021,0,1,5,33,24,84,0,0,0,0,0,0,0,0,0,0,0,352,3,5.0,Miami (FL),College Stats,PerrDe00
2,49,KAN,Mitch Morse,G,23,2021,0,0,6,41,22,96,0,0,0,0,0,0,0,0,0,0,0,,,,Missouri,College Stats,MorsMi00
2,50,BUF,Ronald Darby,CB,21,2021,0,0,7,29,9,84,0,0,0,0,0,0,0,0,0,0,0,309,8,,Florida St.,College Stats,DarbRo00
2,51,CLE,Nate Orchard,DE,22,2021,0,0,1,8,7,48,0,0,0,0,0,0,0,0,0,0,0,51,1,6.0,Utah,College Stats,OrchNa00
2,52,MIA,Jordan Phillips,NT,22,2021,0,0,4,26,10,94,0,0,0,0,0,0,0,0,0,0,0,101,1,20.0,Oklahoma,College Stats,PhilJo01
2,53,CIN,Jake Fisher,T,22,2018,0,0,0,9,9,48,0,0,0,0,0,0,0,0,2,43,0,,,,Oregon,College Stats,FishJa00
2,54,DET,Ameer Abdullah,RB,22,2021,0,0,2,13,11,91,0,0,0,0,0,409,1574,6,119,865,7,9,,,Nebraska,College Stats,AbduAm00
2,55,BAL,Maxx Williams,TE,21,2021,0,0,2,8,4,72,0,0,0,0,0,5,14,0,102,994,6,7,,,Minnesota,College Stats,WillMa04
2,56,PIT,Senquez Golson,CB,22,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi,College Stats,GolsSe00
2,57,STL,Rob Havenstein,T,23,2021,0,0,7,44,44,99,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,College Stats,HaveRo00
2,58,ARI,Markus Golden,DE,24,2021,0,0,3,28,20,94,0,0,0,0,0,0,0,0,0,0,0,184,1,44.5,Missouri,College Stats,GoldMa00
2,59,DEN,Ty Sambrailo,T,23,2021,0,0,0,14,4,71,0,0,0,0,0,0,0,0,1,35,1,,,,Colorado St.,College Stats,SambTy00
2,60,DAL,Randy Gregory,OLB,22,2021,0,0,1,11,11,50,0,0,0,0,0,0,0,0,0,0,0,64,1,16.5,Nebraska,College Stats,GregRa00
2,61,TAM,Ali Marpet,C,22,2021,0,1,7,43,43,101,0,0,0,0,0,0,0,0,0,0,0,1,,,Hobart,,MarpAl00
2,62,GNB,Quinten Rollins,CB,23,2017,0,0,0,7,7,33,0,0,0,0,0,0,0,0,0,0,0,76,3,1.0,Miami (OH),College Stats,RollQu00
2,63,SEA,Frank Clark,DE,22,2021,0,3,5,45,20,105,0,0,0,0,0,0,0,0,0,0,0,155,2,53.5,Michigan,College Stats,ClarFr01
2,64,NWE,Jordan Richards,S,22,2021,0,0,1,10,5,86,0,0,0,0,0,0,0,0,0,0,0,77,,,Stanford,College Stats,RichJo00
3,65,IND,D'Joun Smith,CB,22,2016,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,Florida Atlantic,College Stats,SmitDJ00
3,66,TEN,Jeremiah Poutasi,G,21,2016,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,,,,Utah,College Stats,PoutJe00
3,67,JAX,A.J. Cann,G,23,2021,0,0,6,35,35,95,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,College Stats,CannA.00
3,68,OAK,Clive Walford,TE,23,2019,0,0,1,7,7,52,0,0,0,0,0,0,4,0,74,825,6,,,,Miami (FL),College Stats,WalfCl00
3,69,SEA,Tyler Lockett,WR,22,2021,1,1,7,53,53,111,0,0,0,0,0,40,265,1,449,6067,45,1,,,Kansas St.,College Stats,LockTy00
3,70,HOU,Jaelen Strong,WR,21,2017,0,0,0,2,2,20,0,0,0,0,0,0,0,0,31,330,4,,,,Arizona St.,College Stats,StroJa01
3,71,CHI,Hroniss Grasu,C,24,2020,0,0,1,8,6,27,0,0,0,0,0,0,0,0,0,2,0,,,,Oregon,College Stats,GrasHr00
3,72,STL,Jamon Brown,T,22,2020,0,0,3,21,13,62,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,College Stats,BrowJa04
3,73,ATL,Tevin Coleman,RB,22,2021,0,0,2,33,25,89,0,0,0,0,0,777,3293,24,128,1273,12,2,,,Indiana,College Stats,ColeTe01
3,74,NYG,Owamagbe Odighizuwa,DE,23,2016,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,4,,,UCLA,College Stats,OdigOw00
3,75,NOR,Garrett Grayson,QB,24,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado St.,College Stats,GrayGa00
3,76,KAN,Chris Conley,WR,22,2021,0,0,3,21,11,100,0,0,0,0,0,1,3,0,213,2807,15,4,,,Georgia,College Stats,ConlCh00
3,77,CLE,Duke Johnson,RB,21,2021,0,0,0,28,18,96,0,1,0,0,0,530,2261,11,311,2870,12,2,,,Miami (FL),College Stats,JohnDu00
3,78,NOR,P.J. Williams,CB,22,2021,0,0,2,17,17,78,0,0,0,0,0,0,0,0,0,0,0,184,8,4.0,Florida St.,College Stats,WillP.00
3,79,SFO,Eli Harold,OLB,21,2018,0,0,2,11,11,61,0,0,0,0,0,0,0,0,0,0,0,65,,9.0,Virginia,College Stats,HaroEl00
3,80,DET,Alex Carter,CB,20,2018,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Stanford,College Stats,CartAl01
3,81,BUF,John Miller,G,22,2021,0,0,5,31,19,84,0,0,0,0,0,0,0,0,0,0,0,,,,Louisville,College Stats,MillJo04
3,82,NYJ,Lorenzo Mauldin,OLB,22,2016,0,0,0,4,4,26,0,0,0,0,0,0,0,0,0,0,0,20,1,6.5,Louisville,College Stats,MaulLo00
3,83,SDG,Craig Mager,CB,23,2018,0,0,0,4,4,24,0,0,0,0,0,0,0,0,0,0,0,29,1,,Texas St.,College Stats,MageCr00
3,84,PHI,Jordan Hicks,OLB,23,2021,0,0,6,40,20,92,0,0,0,0,0,0,0,0,0,0,0,427,11,10.5,Texas,College Stats,HickJo00
3,85,CIN,Tyler Kroft,TE,22,2021,0,0,2,8,6,81,0,0,0,0,0,0,0,0,101,1024,13,12,,,Rutgers,College Stats,KrofTy00
3,86,ARI,David Johnson,RB,23,2021,1,1,3,42,33,87,0,0,0,0,0,995,4047,39,273,2758,18,3,,,Northern Iowa,,JohnDa08
3,87,PIT,Sammie Coates,WR,22,2018,0,0,0,4,4,44,0,0,0,0,0,4,14,0,29,528,2,8,,,Auburn,College Stats,CoatSa00
3,88,MIN,Danielle Hunter,DE,20,2021,0,2,3,45,45,85,0,0,0,0,0,0,0,0,0,0,0,216,,60.5,LSU,College Stats,HuntDa01
3,89,STL,Sean Mannion,QB,23,2021,0,0,0,2,1,14,67,110,573,1,3,25,-3,0,0,0,0,,,,Oregon St.,College Stats,MannSe00
3,90,BAL,Carl Davis,DT,23,2021,0,0,1,11,7,56,0,0,0,0,0,0,0,0,0,0,0,32,,1.5,Iowa,College Stats,DaviCa01
3,91,DAL,Chaz Green,T,23,2021,0,0,0,7,4,39,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats,GreeCh02
3,92,DEN,Jeff Heuerman,TE,22,2019,0,0,3,5,5,51,0,0,0,0,0,0,0,0,63,678,5,,,,Ohio St.,College Stats,HeueJe00
3,93,IND,Henry Anderson,DE,24,2021,0,0,4,20,8,78,0,0,0,0,0,0,0,0,0,0,0,101,,11.5,Stanford,College Stats,AndeHe00
3,94,GNB,Ty Montgomery,WR,22,2021,0,0,1,17,13,78,0,0,0,0,0,258,1180,7,139,1104,3,9,,,Stanford,College Stats,MontTy01
3,95,WAS,Matt Jones,RB,22,2017,0,0,0,9,9,25,0,0,0,0,0,248,964,6,27,377,1,,,,Florida,College Stats,JoneMa04
3,96,CLE,Xavier Cooper,DT,23,2017,0,0,0,4,3,40,0,0,0,0,0,0,0,0,0,0,0,29,,3.0,Washington St.,College Stats,CoopXa00
3,97,NWE,Geneo Grissom,DE,23,2018,0,0,0,3,3,37,0,0,0,0,0,0,0,0,0,0,0,7,,1.0,Oklahoma,College Stats,GrisGe00
3,98,KAN,Steven Nelson,CB,22,2021,0,0,5,27,12,98,0,0,0,0,0,0,0,0,0,0,0,287,8,,Oregon St.,College Stats,NelsSt01
3,99,CIN,Paul Dawson,ILB,22,2017,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,10,,,TCU,College Stats,DawsPa00
4,100,TEN,Angelo Blackson,DT,22,2021,0,0,1,20,2,102,0,0,0,0,0,0,0,0,0,0,0,88,1,8.5,Auburn,College Stats,BlacAn00
4,101,NWE,Trey Flowers,DE,22,2021,0,0,4,34,24,75,0,0,0,0,0,0,0,0,0,0,0,160,,31.5,Arkansas,College Stats,FlowTr00
4,102,CAR,Daryl Williams,G,23,2021,0,0,5,39,22,89,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,College Stats,WillDa06
4,103,NYJ,Bryce Petty,QB,24,2017,0,0,0,4,4,10,130,245,1353,4,10,12,74,0,0,0,0,,,,Baylor,College Stats,PettBr01
4,104,JAX,James Sample,S,23,2015,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,8,,,Louisville,College Stats,SampJa00
4,105,WAS,Jamison Crowder,WR,22,2021,0,0,4,31,20,96,1,2,43,1,0,17,82,0,409,4607,28,2,,,Duke,College Stats,CrowJa00
4,106,CHI,Jeremy Langford,RB,23,2018,0,0,0,7,7,29,0,0,0,0,0,219,762,10,41,421,1,2,,,Michigan St.,College Stats,LangJe00
4,107,ATL,Justin Hardy,WR,23,2019,0,0,0,8,8,73,0,0,0,0,0,0,0,0,95,946,9,5,,,East Carolina,College Stats,HardJu00
4,108,TEN,Jalston Fowler,FB,25,2017,0,0,1,0,0,42,0,0,0,0,0,10,20,2,6,58,1,6,,,Alabama,College Stats,FowlJa00
4,109,IND,Clayton Geathers,S,23,2019,0,0,3,13,13,56,0,0,0,0,0,0,0,0,0,0,0,183,1,,Central Florida,College Stats,GeatCl00
4,110,MIN,T.J. Clemmings,T,23,2018,0,0,2,15,13,41,0,0,0,0,0,0,0,0,0,0,0,,,,Pittsburgh,College Stats,ClemT.00
4,111,NWE,Tre' Jackson,G,22,2015,0,0,1,6,6,13,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,College Stats,JackTr00
4,112,WAS,Arie Kouandjio,G,23,2017,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,College Stats,KouaAr00
4,113,DET,Gabe Wright,DT,23,2018,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,9,,,Auburn,College Stats,WrigGa00
4,114,MIA,Jamil Douglas,G,23,2021,0,0,0,7,3,50,0,0,0,0,0,0,0,0,0,0,0,1,,,Arizona St.,College Stats,DougJa00
4,115,CLE,Ibraheim Campbell,S,23,2021,0,0,1,6,5,60,0,0,0,0,0,0,0,0,0,0,0,85,,,Northwestern,College Stats,CampIb00
4,116,ARI,Rodney Gunter,DT,23,2019,0,0,3,18,18,77,0,0,0,0,0,0,0,0,0,0,0,86,,11.0,Delaware St.,,GuntRo00
4,117,SFO,Blake Bell,TE,24,2021,0,0,1,5,2,97,0,0,0,0,0,5,12,0,58,621,0,7,,,Oklahoma,College Stats,BellBl00
4,118,KAN,Ramik Wilson,ILB,23,2019,0,0,1,14,12,46,0,0,0,0,0,0,0,0,0,0,0,114,1,,Georgia,College Stats,WilsRa00
4,119,STL,Andrew Donnal,T,23,2019,0,0,0,4,3,31,0,0,0,0,0,0,0,0,0,0,0,,,,Iowa,College Stats,DonnAn00
4,120,CIN,Josh Shaw,CB,23,2018,0,0,0,7,7,55,0,0,0,0,0,0,0,0,0,0,0,95,1,,USC,College Stats,ShawJo00
4,121,PIT,Doran Grant,CB,22,2015,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,College Stats,GranDo00
4,122,BAL,Za'Darius Smith,DE,22,2021,0,2,2,37,12,91,0,0,0,0,0,0,0,0,0,0,0,148,,44.5,Kentucky,College Stats,SmitZa00
4,123,CLE,Vince Mayle,WR,24,2017,0,0,0,0,,23,0,0,0,0,0,2,2,1,0,0,0,9,,,Washington St.,College Stats,MaylVi00
4,124,TAM,Kwon Alexander,OLB,21,2021,0,1,5,36,22,78,0,0,0,0,0,0,0,0,0,0,0,371,8,12.0,LSU,College Stats,AlexKw00
4,125,BAL,Javorius Allen,RB,24,2019,0,0,0,14,14,64,0,0,0,0,0,350,1285,9,130,823,6,11,,,USC,College Stats,AlleJa01
4,126,SFO,Mike Davis,RB,22,2021,0,0,2,20,1,79,0,0,0,0,0,550,2034,14,169,1062,4,3,,,South Carolina,College Stats,DaviMi01
4,127,DAL,Damien Wilson,ILB,22,2021,0,0,5,29,10,110,0,0,0,0,0,0,0,0,0,0,0,243,1,7.0,Minnesota,College Stats,WilsDa02
4,128,OAK,Jon Feliciano,G,23,2021,0,0,1,18,5,82,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL),College Stats,FeliJo00
4,129,GNB,Jake Ryan,OLB,23,2019,0,0,2,14,14,45,0,0,0,0,0,0,0,0,0,0,0,144,,1.0,Michigan,College Stats,RyanJa00
4,130,SEA,Terry Poole,G,23,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.,College Stats,PoolTe00
4,131,NWE,Shaq Mason,C,22,2021,0,0,7,43,43,103,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia Tech,College Stats,MasoSh01
4,132,SFO,DeAndre Smelter,WR,23,2016,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,23,0,,,,Georgia Tech,,SmelDe00
4,133,DEN,Max Garcia,C,23,2021,0,0,3,23,16,93,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats,GarcMa00
4,134,SEA,Mark Glowinski,G,23,2021,0,0,5,33,9,95,0,0,0,0,0,0,0,0,0,0,0,1,,,West Virginia,College Stats,GlowMa00
4,135,CIN,Marcus Hardison,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Arizona St.,College Stats,HardMa00
4,136,BAL,Tray Walker,CB,23,2015,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,,,Texas Southern,,WalkTr00
5,137,ATL,Grady Jarrett,NT,22,2021,0,2,6,44,44,110,0,0,0,0,0,0,0,0,0,0,0,198,,26.5,Clemson,College Stats,JarrGr00
5,138,TEN,David Cobb,RB,22,2015,0,0,0,1,1,7,0,0,0,0,0,52,146,1,1,-2,0,,,,Minnesota,College Stats,CobbDa00
5,139,JAX,Rashad Greene,WR,22,2018,0,0,0,2,2,25,0,0,0,0,0,0,0,0,30,185,2,,,,Florida St.,College Stats,GreeRa00
5,140,OAK,Ben Heeney,ILB,23,2017,0,0,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,44,,2.5,Kansas,College Stats,HeenBe00
5,141,WAS,Martrell Spaight,OLB,22,2018,0,0,0,6,6,37,0,0,0,0,0,0,0,0,0,0,0,68,1,,Arkansas,College Stats,SpaiMa00
5,142,CHI,Adrian Amos,S,22,2021,0,0,7,33,19,109,0,0,0,0,0,0,0,0,0,0,0,443,9,5.0,Penn St.,College Stats,AmosAd00
5,143,MIN,MyCole Pruitt,TE,23,2021,0,0,1,5,1,79,0,0,0,0,0,0,0,0,46,488,7,4,,,Southern Illinois,,PruiMy00
5,144,NYG,Mykkele Thompson,S,22,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Texas,,ThomMy00
5,145,MIA,Bobby McCain,CB,22,2021,0,0,5,24,18,104,0,0,0,0,0,0,0,0,0,0,0,247,11,4.0,Memphis,College Stats,McCaBo01
5,146,MIN,Stefon Diggs,WR,21,2021,1,2,7,63,37,103,0,1,0,0,0,30,160,0,595,7383,48,2,,,Maryland,College Stats,DiggSt00
5,147,GNB,Brett Hundley,QB,22,2019,0,0,1,5,5,18,199,337,1902,9,13,46,309,2,1,10,0,,,,UCLA,College Stats,HundBr00
5,148,NOR,Davis Tull,OLB,23,,0,0,0,,,,,,,,,,,,,,,,,,Chattanooga,,TullDa00
5,149,MIA,Jay Ajayi,RB,22,2019,0,1,2,19,14,45,0,0,0,0,0,572,2546,13,63,419,1,,,,Boise St.,College Stats,AjayJa00
5,150,MIA,Cedric Thompson,S,22,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota,,ThomCe00
5,151,IND,David Parry,NT,23,2018,0,0,2,13,13,36,0,0,0,0,0,0,0,0,0,0,0,52,,5.0,Stanford,College Stats,ParrDa00
5,152,NYJ,Jarvis Harrison,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M,College Stats,HarrJa02
5,153,SDG,Kyle Emanuel,OLB,24,2020,0,0,2,16,16,71,0,0,0,0,0,0,0,0,0,0,0,95,2,4.0,North Dakota St.,,EmanKy00
5,154,NOR,Tyeler Davison,DT,23,2021,0,0,6,31,16,105,0,0,0,0,0,0,0,0,0,0,0,100,,5.0,Fresno St.,College Stats,DaviTy01
5,155,BUF,Karlos Williams,RB,22,2015,0,0,0,4,4,11,0,0,0,0,0,93,517,7,11,96,2,,,,Florida St.,College Stats,WillKa01
5,156,MIA,Tony Lippett,WR,23,2018,0,0,1,6,6,28,0,0,0,0,0,0,0,0,0,0,0,58,4,,Michigan St.,College Stats,LippTo00
5,157,CIN,C.J. Uzomah,TE,22,2021,0,0,3,13,13,79,0,0,0,0,0,0,0,0,163,1591,13,10,,,Auburn,College Stats,UzomC.00
5,158,ARI,Shaquille Riddick,DE,22,,0,0,0,,,,,,,,,,,,,,,,,,West Virginia,College Stats,RiddSh00
5,159,ARI,JJ Nelson,WR,23,2019,0,0,0,12,12,58,0,0,0,0,0,12,120,1,85,1475,11,1,,,Ala-Birmingham,,NelsJJ00
5,160,PIT,Jesse James,TE,21,2021,0,0,4,12,10,102,0,0,0,0,0,0,0,0,157,1522,12,,,,Penn St.,College Stats,JameJe00
5,161,OAK,Neiron Ball,OLB,23,2015,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,7,,1.0,Florida,College Stats,BallNe00
5,162,TAM,Kenny Bell,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Nebraska,College Stats,BellKe02
5,163,DAL,Ryan Russell,DE,23,2017,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,17,,3.0,Purdue,College Stats,RussRy00
5,164,DEN,Lorenzo Doss,CB,21,2018,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,,,Tulane,College Stats,DossLo00
5,165,SFO,Bradley Pinion,P,21,2021,0,0,0,10,5,111,0,0,0,0,0,0,0,0,0,0,0,5,,,Clemson,College Stats,PiniBr00
5,166,NWE,Joe Cardona,LS,23,2021,0,0,0,6,6,113,0,0,0,0,0,0,0,0,0,0,0,8,,,Navy,College Stats,CardJo00
5,167,NOR,Damian Swann,CB,22,2015,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,20,,,Georgia,College Stats,SwanDa02
5,168,DET,Michael Burton,FB,23,2021,0,0,1,0,0,96,0,0,0,0,0,23,55,1,16,112,1,9,,,Rutgers,College Stats,BurtMi00
5,169,CAR,David Mayo,LB,22,2021,0,0,1,15,4,102,0,0,0,0,0,0,0,0,0,0,0,129,,2.0,Texas St.,College Stats,MayoDa00
5,170,SEA,Tye Smith,CB,22,2021,0,0,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,49,1,,Towson,,SmitTy01
5,171,BAL,Nick Boyle,TE,22,2021,0,0,4,9,9,78,0,0,0,0,0,0,0,0,121,1049,4,3,,,Delaware,,BoylNi00
5,172,KAN,D.J. Alexander,OLB,23,2019,0,1,0,7,5,61,0,0,0,0,0,0,0,0,0,0,0,43,,,Oregon St.,College Stats,AlexD.00
