Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,,-9999
2,39,JAX,Daryl Smith,LB,22,2016,0,0,12,72,47,190,0,0,0,0,0,0,0,0,0,0,0,764,12,30.5,Georgia Tech,College Stats,SmitDa24
2,40,TEN,Ben Troupe,TE,22,2008,0,0,2,8,8,57,0,0,0,0,0,1,-1,0,106,1056,7,4,,,Florida,College Stats,TrouBe00
2,41,DEN,Tatum Bell,RB,23,2008,0,0,1,22,20,54,0,0,0,0,0,569,2773,16,71,419,0,5,,,Oklahoma St.,College Stats,BellTa00
2,42,TEN,Travis LaBoy,DE,23,2011,0,0,3,21,10,95,0,0,0,0,0,0,0,0,0,0,0,147,1,29.5,Hawaii,College Stats,LaBoTr20
2,43,DAL,Julius Jones,RB,23,2010,0,0,6,38,29,94,0,0,0,0,0,1280,5068,22,150,1029,2,,,,Notre Dame,College Stats,JoneJu01
2,44,IND,Bob Sanders,DB,23,2011,2,2,2,33,32,50,0,0,0,0,0,0,0,0,0,0,0,229,6,3.5,Iowa,College Stats,SandBo99
2,45,OAK,Jake Grove,C,24,2009,0,0,4,20,15,66,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech,College Stats,GrovJa20
2,46,SFO,Justin Smiley,G,22,2010,0,0,5,30,16,88,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama,,SmilJu20
2,47,CHI,Tank Johnson,DT,22,2010,0,0,2,22,11,91,0,0,0,0,0,0,0,0,0,0,0,107,,14.0,Washington,,JohnTa20
2,48,MIN,Dontarrious Thomas,LB,24,2008,0,0,0,8,8,63,0,0,0,0,0,0,0,0,0,0,0,104,,1.5,Auburn,College Stats,ThomDo21
2,49,CIN,Keiwan Ratliff,DB,23,2010,0,0,0,9,6,76,0,0,0,0,0,0,0,0,0,0,0,129,5,,Florida,College Stats,RatlKe20
2,50,NOR,Devery Henderson,WR,22,2012,0,0,6,36,36,124,0,0,0,0,0,18,119,1,245,4377,20,,,,LSU,College Stats,HendDe00
2,51,BAL,Dwan Edwards,DT,23,2015,0,0,5,32,15,136,0,0,0,0,0,0,0,0,0,0,0,221,3,19.5,Oregon St.,,EdwaDw20
2,52,DAL,Jacob Rogers,T,23,2004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,USC,College Stats,RogeJa20
2,53,SEA,Michael Boulware,DB,22,2007,0,0,2,16,15,64,0,0,0,0,0,0,0,0,0,0,0,146,11,3.0,Florida St.,College Stats,BoulMi20
2,54,DEN,Darius Watts,WR,22,2005,0,0,0,4,4,22,0,0,0,0,0,5,33,0,33,407,1,,,,Marshall,College Stats,WattDa00
2,55,JAX,Greg Jones,RB,23,2013,0,0,5,9,9,131,0,0,0,0,0,272,913,10,73,471,3,17,,,Florida St.,College Stats,JoneGr01
2,56,CIN,Madieu Williams,DB,22,2012,0,0,7,33,18,119,0,0,0,0,0,0,0,0,0,0,0,450,13,5.5,Maryland,College Stats,WillMa20
2,57,TEN,Antwan Odom,DE,22,2010,0,0,4,24,16,74,0,0,0,0,0,0,0,0,0,0,0,97,,23.5,Alabama,,OdomAn20
2,58,SFO,Shawntae Spencer,DB,22,2012,0,0,5,26,25,100,0,0,0,0,0,0,0,0,0,0,0,309,11,2.5,Pittsburgh,College Stats,SpenSh20
2,59,CLE,Sean Jones,DB,22,2011,0,0,6,31,18,107,0,0,0,0,0,0,0,0,0,0,0,380,17,4.0,Georgia,College Stats,JoneSe20
2,60,NOR,Courtney Watson,LB,23,2005,0,0,1,7,7,21,0,0,0,0,0,0,0,0,0,0,0,68,,3.0,Notre Dame,College Stats,WatsCo20
2,61,KAN,Kris Wilson,TE,23,2011,0,0,2,3,2,97,0,0,0,0,0,4,13,0,52,446,5,16,,,Pittsburgh,College Stats,WilsKr00
2,62,CAR,Keary Colbert,WR,22,2011,0,0,3,14,13,75,0,0,0,0,0,1,6,0,130,1629,8,,,,USC,College Stats,ColbKe00
2,63,NWE,Marquise Hill,DE,22,2006,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,2,,,LSU,,HillMa21
3,64,ARI,Darnell Dockett,DT,23,2013,0,3,10,69,69,158,0,0,0,0,0,0,0,0,0,0,0,358,4,40.5,Florida St.,College Stats,DockDa20
3,65,SDG,Nate Kaeding,K,22,2012,1,2,0,21,21,115,0,0,0,0,0,0,0,0,0,0,0,15,,,Iowa,College Stats,kaedinat01
3,66,SDG,Nick Hardwick,C,23,2014,0,1,9,67,67,136,0,0,0,0,0,0,0,0,0,0,0,2,,,Purdue,,HardNi55
3,67,OAK,Stuart Schweigert,DB,23,2008,0,0,3,15,15,69,0,0,0,0,0,0,0,0,0,0,0,266,4,,Purdue,College Stats,SchwSt20
3,68,IND,Ben Hartsock,TE,24,2013,0,0,2,2,0,131,0,0,0,0,0,0,0,0,31,312,1,5,,,Ohio St.,College Stats,HartBe00
3,69,IND,Gilbert Gardner,LB,22,2008,0,0,1,8,7,53,0,0,0,0,0,0,0,0,0,0,0,82,1,1.0,Purdue,College Stats,GardGi20
3,70,GNB,Joey Thomas,DB,24,2008,0,0,0,3,2,31,0,0,0,0,0,0,0,0,0,0,0,34,,,Montana St.,,ThomJo21
3,71,TEN,Randy Starks,DT,20,2015,0,2,8,61,10,186,0,0,0,0,0,0,0,0,0,0,0,300,4,42.0,Maryland,,StarRa20
3,72,GNB,Donnell Washington,DT,,,0,0,0,,,,,,,,,,,,,,,,,,Clemson,,-9999
3,73,DET,Keith Smith,DB,24,2009,0,0,0,6,6,74,0,0,0,0,0,0,0,0,0,0,0,130,4,1.0,McNeese St.,,SmitKe20
3,74,BUF,Tim Anderson,DT,23,2007,0,0,1,7,7,43,0,0,0,0,0,0,0,0,0,0,0,52,,1.0,Ohio St.,College Stats,AndeTi20
3,75,PIT,Max Starks,T,22,2013,0,0,6,44,44,125,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats,StarMa21
3,76,NYJ,Derrick Strait,DB,24,2006,0,0,0,4,4,29,0,0,0,0,0,0,0,0,0,0,0,56,,,Oklahoma,College Stats,StraDe20
3,77,SFO,Derrick Hamilton,WR,22,2004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Clemson,College Stats,HamiDe20
3,78,CHI,Bernard Berrian,WR,23,2011,0,0,5,32,14,109,0,0,0,0,0,17,82,0,288,4122,24,,,,Fresno St.,College Stats,BerrBe00
3,79,TAM,Marquis Cooper,LB,22,2008,0,0,0,2,2,42,0,0,0,0,0,0,0,0,0,0,0,34,,,Washington,College Stats,CoopMa21
3,80,CIN,Caleb Miller,LB,24,2007,0,0,0,8,8,39,0,0,0,0,0,0,0,0,0,0,0,111,,1.0,Arkansas,College Stats,MillCa20
3,81,WAS,Chris Cooley,TE,22,2012,0,2,6,34,34,117,0,0,0,0,0,2,3,0,429,4711,33,2,,,Utah St.,College Stats,CoolCh00
3,82,BAL,Devard Darling,WR,22,2008,0,0,1,4,2,46,0,0,0,0,0,0,0,0,37,578,4,12,,,Washington St.,College Stats,DarlDe00
3,83,DAL,Stephen Peterman,G,22,2012,0,0,6,34,0,90,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,College Stats,PeteSt20
3,84,SEA,Sean Locklear,T,23,2012,0,0,6,39,32,117,0,0,0,0,0,0,0,0,0,0,0,1,,,North Carolina St.,College Stats,LockSe20
3,85,DEN,Jeremy LeSueur,DB,23,2005,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,College Stats,LeSuJe20
3,86,JAX,Jorge Cordova,LB,22,2007,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,6,,,Nevada,,CordJo20
3,87,GNB,B.J. Sander,P,24,2005,0,0,0,1,1,14,1,1,4,0,0,1,-11,0,0,0,0,,,,Ohio St.,College Stats,SandB.20
3,88,MIN,Darrion Scott,DE,22,2011,0,0,2,15,15,57,0,0,0,0,0,0,0,0,0,0,0,80,,9.5,Ohio St.,,ScotDa20
3,89,PHI,Matt Ware,DB,21,2010,0,0,0,6,2,95,0,0,0,0,0,0,0,0,0,0,0,100,1,,UCLA,College Stats,WareMa20
3,90,ATL,Matt Schaub,QB,23,2020,0,2,7,68,4,155,2148,3348,25467,136,91,196,353,4,2,-13,0,1,,,Virginia,College Stats,SchaMa00
3,91,STL,Anthony Hargrove,DE,21,2011,0,0,1,16,7,102,0,0,0,0,0,0,0,0,0,0,0,59,,19.5,Georgia Tech,,HargAn20
3,92,TEN,Rich Gardner,DB,23,2006,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,18,1,,Penn St.,College Stats,GardRi20
3,93,KAN,Keyaron Fox,LB,22,2011,0,0,0,13,4,98,0,0,0,0,0,0,0,0,0,0,0,141,1,1.0,Georgia Tech,College Stats,FoxxKe20
3,94,CAR,Travelle Wharton,T,23,2013,0,0,8,45,45,115,0,0,0,0,0,0,0,0,0,0,0,,,,South Carolina,,WharTr20
3,95,NWE,Guss Scott,DB,23,2006,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,32,,,Florida,College Stats,ScotGu20
3,96,CIN,Landon Johnson,LB,23,2010,0,0,5,28,22,101,0,0,0,0,0,0,0,0,0,0,0,342,1,3.5,Purdue,College Stats,JohnLa20
4,97,NYG,Reggie Torbor,LB,23,2010,0,0,2,17,11,104,0,0,0,0,0,0,0,0,0,0,0,178,2,6.5,Auburn,,TorbRe20
4,98,SDG,Shaun Phillips,DE,23,2014,0,1,8,54,48,168,0,0,0,0,0,0,0,0,0,0,0,406,7,81.5,Purdue,College Stats,PhilSh20
4,99,OAK,Carlos Francis,WR,23,2004,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Texas Tech,College Stats,FranCa20
4,100,ARI,Alex Stepanovich,C,22,2008,0,0,1,14,12,46,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,,StepAl20
4,101,ATL,Demorrio Williams,LB,24,2012,0,0,5,33,20,138,0,0,0,0,0,0,0,0,0,0,0,480,7,7.5,Nebraska,College Stats,WillDe22
4,102,MIA,Will Poole,DB,23,2004,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,26,,1.0,USC,College Stats,PoolWi20
4,103,TEN,Bo Schobel,DE,23,2007,0,0,0,3,2,29,0,0,0,0,0,0,0,0,0,0,0,41,,1.5,TCU,,SchoBo20
4,104,SFO,Isaac Sopoaga,DT,23,2013,0,0,5,38,35,139,0,0,0,0,0,0,0,0,1,18,0,158,,8.5,Hawaii,,SopoIs20
4,105,KAN,Samie Parker,WR,23,2007,0,0,2,13,13,47,0,0,0,0,0,4,9,0,110,1529,7,,,,Oregon,College Stats,ParkSa00
4,106,CLE,Luke McCown,QB,23,2015,0,0,0,8,2,62,216,356,2370,9,15,34,177,0,0,0,0,,,,Louisiana Tech,College Stats,McCoLu00
4,107,IND,Kendyll Pope,LB,23,2004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,,,Florida St.,College Stats,PopeKe20
4,108,NYJ,Jerricho Cotchery,WR,22,2015,0,0,6,51,37,175,0,0,0,0,0,22,93,1,524,6623,34,20,,,North Carolina St.,College Stats,CotcJe00
4,109,BUF,Tim Euhus,TE,23,2007,0,0,0,1,1,34,0,0,0,0,0,0,0,0,14,115,2,3,,,Oregon St.,College Stats,EuhuTi00
4,110,CHI,Nathan Vasher,DB,22,2010,0,1,2,30,28,87,0,0,0,0,0,0,0,0,0,0,0,160,20,1.0,Texas,College Stats,VashNa99
4,111,TAM,Will Allen,DB,22,2015,0,0,2,24,12,176,0,0,0,0,0,0,0,0,0,0,0,303,7,4.0,Ohio St.,College Stats,AlleWi21
4,112,CHI,Leon Joe,LB,22,2007,0,0,0,4,3,36,0,0,0,0,0,0,0,0,0,0,0,36,,,Maryland,College Stats,JoexLe20
4,113,NWE,Dexter Reid,DB,23,2006,0,0,0,4,2,39,0,0,0,0,0,0,0,0,0,0,0,35,,,North Carolina,College Stats,ReidDe20
4,114,CIN,Matthias Askew,DT,22,2005,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,,,Michigan St.,College Stats,AskeMa20
4,115,MIN,Nat Dorsey,T,20,2007,0,0,1,7,5,40,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia Tech,,DorsNa20
4,116,SEA,Niko Koutouvides,LB,23,2012,0,0,0,8,5,125,0,0,0,0,0,0,0,0,0,0,0,134,,1.0,Purdue,College Stats,KoutNi20
4,117,CIN,Robert Geathers,DE,21,2014,0,0,7,46,46,152,0,0,0,0,0,0,0,0,0,0,0,184,3,34.0,Georgia,College Stats,GeatRo21
4,118,JAX,Anthony Maddox,DT,25,2007,0,0,1,7,1,35,0,0,0,0,0,0,0,0,0,0,0,43,,5.0,Delta St.,,MaddAn20
4,119,MIN,Mewelde Moore,RB,22,2012,0,0,1,29,17,122,2,4,21,2,0,507,2267,6,220,1952,8,4,,,Tulane,College Stats,MoorMe00
4,120,JAX,Ernest Wilford,WR,25,2010,0,0,4,22,22,87,0,0,0,0,0,0,0,0,156,2145,15,5,,,Virginia Tech,College Stats,WilfEr00
4,121,DAL,Bruce Thornton,DB,24,2005,0,0,1,4,0,13,0,0,0,0,0,0,0,0,0,0,0,37,2,,Georgia,College Stats,ThorBr21
4,122,HOU,Glenn Earl,DB,23,2006,0,0,2,10,10,37,0,0,0,0,0,0,0,0,0,0,0,118,3,2.0,Notre Dame,College Stats,EarlGl20
4,123,CIN,Stacy Andrews,T,23,2011,0,0,3,23,15,94,0,0,0,0,0,0,0,0,0,0,0,,,,Mississippi,,AndrSt21
4,124,TEN,Michael Waddell,DB,23,2008,0,0,0,4,4,33,0,0,0,0,0,0,0,0,0,0,0,60,1,0.5,North Carolina,College Stats,WaddMi20
4,125,IND,Jason David,DB,22,2008,0,0,5,24,16,75,0,0,0,0,0,0,0,0,0,0,0,196,16,,Washington St.,College Stats,DaviJa20
4,126,KAN,Jared Allen,DE,22,2015,4,5,12,101,31,187,0,0,0,0,0,0,0,0,2,3,2,503,6,136.0,Idaho St.,,AlleJa22
4,127,SFO,Richard Seigler,LB,23,2006,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,,,Oregon St.,College Stats,SeigRi20
4,128,NWE,Cedric Cobbs,RB,23,2006,0,0,0,0,0,5,0,0,0,0,0,25,59,0,0,0,0,1,,,Arkansas,College Stats,CobbCe00
4,129,PHI,J.R. Reed,DB,22,2008,0,0,0,3,3,40,0,0,0,0,0,0,0,0,0,0,0,64,,,South Florida,College Stats,ReedJ.20
4,130,STL,Brandon Chillar,LB,21,2010,0,0,2,22,16,97,0,0,0,0,0,0,0,0,0,0,0,299,1,8.5,UCLA,College Stats,ChilBr20
4,131,PHI,Trey Darilek,G,23,2005,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,,,,Texas-El Paso,,DariTr20
4,132,NYJ,Adrian Jones,T,23,2008,0,0,2,12,8,55,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas,College Stats,JoneAd20
5,133,SDG,Dave Ball,DE,23,2011,0,0,1,15,0,72,0,0,0,0,0,0,0,0,0,0,0,84,1,15.5,UCLA,College Stats,BallDa20
5,134,OAK,Johnnie Morant,WR,22,2006,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,90,0,1,,,Syracuse,College Stats,MoraJo00
5,135,ARI,Antonio Smith,DE,22,2016,0,1,8,56,14,186,0,0,0,0,0,0,0,0,0,0,0,247,,47.5,Oklahoma St.,,SmitAn22
5,136,NYG,Gibril Wilson,DB,22,2011,0,0,6,32,21,100,0,0,0,0,0,0,0,0,0,0,0,488,13,8.5,Tennessee,College Stats,WilsGi20
5,137,JAX,Josh Scobee,K,22,2015,0,0,0,26,26,172,0,0,0,0,0,0,0,0,0,0,0,16,,,Louisiana Tech,College Stats,scobejos01
5,138,TEN,Jacob Bell,G,23,2011,0,0,7,32,20,109,0,0,0,0,0,1,-15,0,0,0,0,,,,Miami (OH),,BellJa20
5,139,NOR,Rodney Leisle,DT,23,2009,0,0,0,2,2,18,0,0,0,0,0,0,0,0,0,0,0,10,,,UCLA,College Stats,LeisRo20
5,140,DET,Alex Lewis,LB,23,2008,0,0,1,7,7,52,0,0,0,0,0,0,0,0,0,0,0,137,1,2.0,Wisconsin,College Stats,LewiAl20
5,141,IND,Jake Scott,G,23,2012,0,0,9,58,35,131,0,0,0,0,0,0,0,0,0,0,0,1,,,Idaho,,ScotJa21
5,142,ATL,Chad Lavalais,DT,25,2005,0,0,1,9,9,30,0,0,0,0,0,0,0,0,0,0,0,48,,2.5,LSU,College Stats,LavaCh20
5,143,NYJ,Erik Coleman,DB,22,2012,0,0,6,33,19,123,0,0,0,0,0,0,0,0,0,0,0,466,11,2.0,Washington St.,College Stats,ColeEr21
5,144,DAL,Sean Ryan,TE,24,2009,0,0,0,1,0,53,0,0,0,0,0,0,0,0,26,240,2,,,,Boston Col.,College Stats,RyanSe00
5,145,PIT,Nathaniel Adibi,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech,College Stats,-9999
5,146,TAM,Jeb Terry,G,23,2006,0,0,0,2,2,30,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina,,TerrJe20
5,147,CHI,Claude Harriott,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Pittsburgh,,-9999
5,148,CHI,Craig Krenzel,QB,23,2004,0,0,0,1,1,6,59,127,718,3,6,18,41,0,0,0,0,,,,Ohio St.,College Stats,KrenCr00
5,149,CIN,Maurice Mann,WR,21,2006,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Nevada,College Stats,MannMa00
5,150,JAX,Chris Thompson,DB,22,2005,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,7,,,Nicholls St.,,ThomCh24
5,151,WAS,Mark Wilson,TE,23,2004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,California,College Stats,WilsMa21
5,152,DEN,Jeff Shoate,DB,23,2007,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,,,San Diego St.,College Stats,ShoaJe20
5,153,BAL,Roderick Green,LB,22,2008,0,0,0,6,3,54,0,0,0,0,0,0,0,0,0,0,0,31,,12.0,Central Missouri St.,,GreeRo20
5,154,SDG,Michael Turner,RB,22,2012,1,2,5,55,9,134,0,0,0,0,0,1639,7338,66,70,528,1,11,,,Northern Illinois,College Stats,TurnMi00
5,155,MIN,Rod Davis,LB,23,2006,0,0,0,3,3,40,0,0,0,0,0,0,0,0,0,0,0,33,,,Southern Miss,College Stats,DaviRo21
5,156,NOR,Mike Karney,FB,23,2010,0,0,7,2,2,101,0,0,0,0,0,47,99,5,64,325,2,,,,Arizona St.,College Stats,KarnMi00
5,157,SEA,D.J. Hackett,WR,23,2008,0,0,0,14,12,42,0,0,0,0,0,0,0,0,118,1575,9,,,,Colorado,College Stats,HackD.00
5,158,STL,Jason Shivers,DB,21,2004,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,Arizona St.,College Stats,ShivJa20
5,159,JAX,Sean Bubin,T,,,0,0,0,,,,,,,,,,,,,,,,,,Illinois,,-9999
5,160,MIA,Tony Bua,LB,24,2004,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,,,Arkansas,College Stats,BuaxTo20
5,161,CLE,Amon Gordon,DT,22,2011,0,0,0,4,1,33,0,0,0,0,0,0,0,0,0,0,0,40,,2.0,Stanford,College Stats,GordAm20
5,162,PHI,Thomas Tapeh,FB,24,2008,0,0,2,2,2,41,0,0,0,0,0,22,69,0,27,157,1,6,,,Minnesota,College Stats,TapeTh00
5,163,CAR,Drew Carter,WR,23,2007,0,0,0,8,8,33,0,0,0,0,0,2,18,0,71,977,8,,,,Ohio St.,College Stats,CartDr00
5,164,NWE,P.K. Sam,WR,20,2004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Florida St.,College Stats,SamxP.20
5,165,TEN,Robert Reynolds,LB,23,2006,0,0,0,2,2,33,0,0,0,0,0,0,0,0,0,0,0,26,,,Ohio St.,College Stats,ReynRo20
6,166,OAK,Shawn Johnson,DE,,,0,0,0,,,,,,,,,,,,,,,,,,Delaware,,-9999
6,167,ARI,Nick Leckey,C,22,2009,0,0,3,14,10,65,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas St.,College Stats,LeckNi20
6,168,NYG,Jamaar Taylor,WR,23,2005,0,0,0,1,1,13,0,0,0,0,0,1,-8,0,6,146,0,1,,,Texas A&M,College Stats,TaylJa00
6,169,SDG,Ryan Krause,TE,23,2007,0,0,0,1,1,14,0,0,0,0,0,0,0,0,7,92,1,3,,,Nebraska-Omaha,,KrauRy00
6,170,HOU,Vontez Duff,DB,,,0,0,0,,,,,,,,,,,,,,,,,,Notre Dame,College Stats,-9999
6,171,DEN,Triandos Luke,WR,22,2004,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,52,0,,,,Alabama,College Stats,LukeTr00
6,172,DET,Kelly Butler,T,22,2006,0,0,1,8,6,22,0,0,0,0,0,0,0,0,0,0,0,,,,Purdue,,ButlKe21
