Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
406,Matt Lengel,NWE,26,,6,0,3,2,66.7%,22,11.0,1,1,18,7.3,0.3,3.7,0,LengMa00
407,Sean McGrath,SDG,29,te,16,5,2,2,100.0%,25,12.5,0,2,13,12.5,0.1,1.6,0,McGrSe00
408,J.D. McKissic,SEA,23,,1,0,2,2,100.0%,16,8.0,0,0,10,8.0,2.0,16.0,0,McKiJ.00
409,Ifeanyi Momah,ARI,27,,5,1,4,2,50.0%,50,25.0,0,2,27,12.5,0.4,10.0,0,MomaIf00
410,Roosevelt Nix,PIT,24,,10,2,2,2,100.0%,5,2.5,0,0,3,2.5,0.2,0.5,0,NixxRo01
411,James O'Shaughnessy,KAN,24,,16,3,3,2,66.7%,-1,-0.5,0,0,0,-0.3,0.1,-0.1,0,O'ShJa00
412,Niles Paul,WAS,27,,8,1,2,2,100.0%,27,13.5,0,2,16,13.5,0.3,3.4,0,PaulNi00
413,MyCole Pruitt,2TM,24,,4,0,2,2,100.0%,13,6.5,0,0,7,6.5,0.5,3.3,0,PruiMy00
414,Randall Telfer,CLE,24,TE,14,5,7,2,28.6%,4,2.0,0,0,7,0.6,0.1,0.3,0,TelfRa00
415,Griff Whalen,SDG,26,,8,0,4,2,50.0%,22,11.0,0,1,12,5.5,0.3,2.8,0,WhalGr00
416,Cole Wick,DET,23,,6,0,3,2,66.7%,18,9.0,0,1,13,6.0,0.3,3.0,0,WickCo00
417,Brandon Wilds,NYJ,23,,4,0,2,2,100.0%,20,10.0,0,1,12,10.0,0.5,5.0,0,WildBr01
418,Brandon Williams,SEA,29,,16,1,3,2,66.7%,36,18.0,0,2,20,12.0,0.1,2.3,0,WillBr04
419,Russell Wilson,SEA,28,QB,16,16,2,2,100.0%,14,7.0,1,1,15,7.0,0.1,0.9,8,WilsRu00
420,Jared Abbrederis,GNB,26,,5,0,2,1,50.0%,8,8.0,0,0,8,4.0,0.2,1.6,0,AbbrJa00
421,Bralon Addison,CHI,23,,2,0,1,1,100.0%,11,11.0,0,1,11,11.0,0.5,5.5,1,AddiBr01
422,Cameron Artis-Payne,CAR,26,,3,3,1,1,100.0%,11,11.0,0,1,11,11.0,0.3,3.7,0,ArtiCa00
423,Matt Barkley,CHI,26,QB,7,6,1,1,100.0%,2,2.0,1,1,2,2.0,0.1,0.3,4,BarkMa00
424,Joique Bell,2TM,30,,7,0,1,1,100.0%,-2,-2.0,0,0,0,-2.0,0.1,-0.3,0,BellJo01
425,Blake Bortles,JAX,24,QB,16,16,1,1,100.0%,20,20.0,1,1,20,20.0,0.1,1.3,8,BortBl00
426,Sam Bradford,MIN,29,QB,15,15,1,1,100.0%,5,5.0,0,0,5,5.0,0.1,0.3,10,BradSa00
427,Mack Brown,WAS,25,,9,0,1,1,100.0%,-2,-2.0,0,0,-2,-2.0,0.1,-0.2,0,BrowMa02
428,Damiere Byrd,CAR,23,,1,0,1,1,100.0%,16,16.0,0,1,16,16.0,1.0,16.0,0,ByrdDa00
429,Gerald Christian,BUF,25,,3,0,2,1,50.0%,14,14.0,0,1,14,7.0,0.3,4.7,0,ChriGe00
430,Quinton Dunbar,WAS,24,,14,2,1,1,100.0%,31,31.0,0,1,31,31.0,0.1,2.2,1,DunbQu00
431,George Farmer,SEA,23,,2,0,3,1,33.3%,4,4.0,0,0,4,1.3,0.5,2.0,0,FarmGe02
432,Jake Fisher,CIN,23,,15,3,1,1,100.0%,12,12.0,0,0,12,12.0,0.1,0.8,1,FishJa00
433,D.J. Foster,NWE,23,,3,0,2,1,50.0%,2,2.0,0,0,2,1.0,0.3,0.7,0,FostD.01
434,Jalston Fowler,TEN,26,RB,16,6,2,1,50.0%,14,14.0,0,1,14,7.0,0.1,0.9,0,FowlJa00
435,Blaine Gabbert,SFO,27,qb,6,5,1,1,100.0%,-16,-16.0,0,0,-16,-16.0,0.2,-2.7,0,GabbBl00
436,Jimmy Garoppolo,NWE,25,,6,2,1,1,100.0%,3,3.0,0,0,3,3.0,0.2,0.5,2,GaroJi00
437,Connor Hamlett,CLE,24,,3,2,1,1,100.0%,17,17.0,1,1,17,17.0,0.3,5.7,0,HamlCo01
438,Dwayne Harris*,NYG,29,,16,1,1,1,100.0%,13,13.0,1,1,13,13.0,0.1,0.8,3,HarrDw00
439,Henry Krieger-Coble,DEN,24,,2,0,1,1,100.0%,13,13.0,0,0,13,13.0,0.5,6.5,0,KrieHe00
440,Paul Lasike,CHI,26,,10,3,1,1,100.0%,3,3.0,0,0,3,3.0,0.1,0.3,0,LasiPa00
441,Taylor Lewan *,TEN,25,LT,16,16,1,1,100.0%,10,10.0,1,1,10,10.0,0.1,0.6,0,LewaTa00
442,Chris Manhertz,2TM,24,,7,2,1,1,100.0%,10,10.0,0,0,10,10.0,0.1,1.4,0,ManhCh00
443,Paul McRoberts,LAR,24,,2,0,1,1,100.0%,6,6.0,0,0,6,6.0,0.5,3.0,0,McRoPa00
444,David Morgan,MIN,23,,12,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.3,0,MorgDa01
445,Matthew Mulligan,DET,31,,8,0,1,1,100.0%,8,8.0,0,0,8,8.0,0.1,1.0,0,MullMa00
446,Marcus Murphy,NOR,25,,3,0,1,1,100.0%,3,3.0,0,0,3,3.0,0.3,1.0,0,MurpMa03
447,Troy Niklas,ARI,24,,3,2,2,1,50.0%,0,0.0,0,0,0,0.0,0.3,0.0,0,NiklTr00
448,Brock Osweiler,HOU,26,QB,15,14,1,1,100.0%,-14,-14.0,0,0,-6,-14.0,0.1,-0.9,5,OsweBr00
449,Jordan Payton,CLE,23,,4,0,3,1,33.3%,3,3.0,0,0,3,1.0,0.3,0.8,0,PaytJo00
450,Isaiah Pead,MIA,27,,3,0,1,1,100.0%,6,6.0,0,0,6,6.0,0.3,2.0,0,PeadIs00
451,Donald Penn*,OAK,33,LT,16,16,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,PennDo20
452,Troymaine Pope,2TM,23,,4,0,2,1,50.0%,5,5.0,0,0,5,2.5,0.3,1.3,0,PopeTr00
453,Jay Prosch,HOU,24,,15,1,1,1,100.0%,6,6.0,0,1,6,6.0,0.1,0.4,0,ProsJa00
454,Chase Reynolds,LAR,29,,16,0,1,1,100.0%,4,4.0,0,1,4,4.0,0.1,0.3,0,ReynCh00
455,Rashad Ross,WAS,26,,5,0,1,1,100.0%,8,8.0,0,0,8,8.0,0.2,1.6,0,RossRa00
456,DeAndre Smelter,SFO,25,,2,0,1,1,100.0%,23,23.0,0,1,23,23.0,0.5,11.5,0,SmelDe00
457,Alex Smith*,KAN,32,QB,15,15,1,1,100.0%,3,3.0,0,0,3,3.0,0.1,0.2,7,SmitAl03
458,Devin Smith,NYJ,24,,4,0,3,1,33.3%,20,20.0,0,1,20,6.7,0.3,5.0,0,SmitDe04
459,Rod Smith,DAL,24,,7,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.1,0.6,0,SmitRo06
460,Devin Street,IND,25,,5,0,6,1,16.7%,20,20.0,0,1,20,3.3,0.2,4.0,0,StreDe00
461,D.J. Tialavea,ATL,25,,2,0,1,1,100.0%,1,1.0,1,1,1,1.0,0.5,0.5,0,TialD.00
462,Laquon Treadwell,MIN,21,,9,1,3,1,33.3%,15,15.0,0,1,15,5.0,0.1,1.7,0,TreaLa00
463,Terron Ward,ATL,24,,5,0,2,1,50.0%,11,11.0,0,1,11,5.5,0.2,2.2,0,WardTe00
464,Tony Washington,JAX,24,,2,0,1,1,100.0%,9,9.0,0,0,9,9.0,0.5,4.5,0,WashTo00
465,Terrell Watson,PHI,23,,1,0,1,1,100.0%,5,5.0,0,0,5,5.0,1.0,5.0,0,WatsTe00
466,Joe Webb,CAR,30,,14,0,3,1,33.3%,3,3.0,0,0,3,1.0,0.1,0.2,0,WebbJo00
467,Carson Wentz,PHI,24,QB,16,16,1,1,100.0%,7,7.0,0,0,7,7.0,0.1,0.4,14,WentCa00
468,Jonathan Williams,BUF,22,,11,0,2,1,50.0%,0,0.0,0,0,0,0.0,0.1,0.0,2,WillJo07
469,Kerwynn Williams,ARI,25,,10,0,2,1,50.0%,6,6.0,0,0,6,3.0,0.1,0.6,0,WillKe05
470,Shane Wynn,JAX,24,,5,0,3,1,33.3%,19,19.0,0,1,19,6.3,0.2,3.8,0,WynnSh00
